#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1       1.125       1.125           0
           2       1.125       1.125           0
           3       1.125       1.125           0
           4       1.125       1.125           0
           5       1.125       1.125           0
           6       1.125       1.125 6.08337e-09
           7       1.125       1.125 5.63211e-09
           8       1.125       1.125 5.26836e-09
           9       1.125       1.125 4.96705e-09
          10       1.125       1.125 4.71216e-09
          11       1.125       1.125 4.49287e-09
          12       1.125       1.125 4.30159e-09
          13       1.125       1.125 4.13284e-09
          14       1.125       1.125  3.9825e-09
          15       1.125       1.125 3.84746e-09
          16       1.125       1.125 3.72529e-09
          17       1.125       1.125 3.61406e-09
          18       1.125       1.125 3.51224e-09
          19       1.125       1.125 3.41856e-09
          20       1.125       1.125   3.332e-09
