#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1   0.0480338   0.0480338           0
           2   0.0485611   0.0482974 0.000186452
           3   0.0504573   0.0490174 0.000600833
           4   0.0532517    0.050076  0.00102152
           5   0.0548695   0.0510347  0.00118454
           6   0.0559326    0.051851  0.00123682
           7   0.0566719   0.0525397   0.0012371
           8   0.0571638   0.0531177  0.00120999
           9   0.0581447   0.0536763  0.00119755
          10   0.0598036    0.054289  0.00122456
          11   0.0599485   0.0548035  0.00121652
          12   0.0585962   0.0551196  0.00115547
          13   0.0581959   0.0553562  0.00109055
          14   0.0595609   0.0556565   0.0010532
          15   0.0594658   0.0559105  0.00101314
          16   0.0601546   0.0561757 0.000983934
          17   0.0601273   0.0564082 0.000953116
          18   0.0596213   0.0565867 0.000916728
          19   0.0593988   0.0567347 0.000880346
          20   0.0591801    0.056857 0.000844777
          21   0.0591693   0.0569671 0.000811694
          22   0.0590948   0.0570638 0.000780539
          23   0.0583695   0.0571206 0.000748665
          24   0.0587411   0.0571881 0.000720509
          25   0.0593423   0.0572743 0.000696822
          26    0.060005   0.0573793  0.00067789
          27   0.0592113   0.0574471  0.00065617
          28   0.0598571   0.0575332 0.000638355
          29   0.0602185   0.0576258 0.000623023
          30   0.0585974   0.0576582 0.000603097
          31   0.0579855   0.0576687 0.000583734
          32   0.0584295   0.0576925 0.000565976
          33   0.0583474   0.0577124 0.000549173
          34   0.0583393   0.0577308 0.000533331
          35   0.0573406   0.0577197 0.000518209
          36   0.0577044   0.0577192 0.000503815
          37   0.0581803   0.0577317 0.000490352
          38   0.0590731    0.057767 0.000478717
          39   0.0599014   0.0578217  0.00046956
          40   0.0595243   0.0578643 0.000459746
          41   0.0597549   0.0579104  0.00045084
          42    0.059756   0.0579543 0.000442242
          43   0.0587195   0.0579721 0.000432315
          44   0.0581034   0.0579751   0.0004225
          45   0.0587508   0.0579924 0.000413462
          46   0.0593288   0.0580214 0.000405494
          47   0.0588452   0.0580389 0.000397245
          48   0.0590601   0.0580602 0.000389538
          49   0.0594009   0.0580876 0.000382548
          50   0.0591986   0.0581098 0.000375542
          51   0.0588791   0.0581249 0.000368481
          52   0.0589604   0.0581409 0.000361745
          53    0.059463   0.0581659 0.000355779
          54   0.0607236   0.0582133 0.000352329
          55   0.0612273   0.0582681 0.000350159
          56    0.061423   0.0583244 0.000348409
          57   0.0610998   0.0583731 0.000345682
          58   0.0605636   0.0584109 0.000341779
          59   0.0606604    0.058449 0.000338106
          60   0.0614581   0.0584991  0.00033617
          61   0.0625588   0.0585657 0.000337182
          62   0.0629703   0.0586367 0.000339146
          63   0.0627145   0.0587015 0.000339883
          64   0.0620036   0.0587531 0.000338466
          65   0.0620918   0.0588044 0.000337134
          66     0.06149   0.0588451 0.000334472
          67   0.0602891   0.0588667 0.000330174
          68   0.0598453   0.0588811 0.000325632
          69   0.0602592    0.058901 0.000321524
          70   0.0615015   0.0589382  0.00031907
          71   0.0608499   0.0589651  0.00031571
          72   0.0602355   0.0589827 0.000311818
          73   0.0597883   0.0589938 0.000307742
          74   0.0598318   0.0590051 0.000303791
          75   0.0604264   0.0590241 0.000300331
          76   0.0599803   0.0590366 0.000296643
          77   0.0596935   0.0590452 0.000292913
          78   0.0597118   0.0590537 0.000289282
          79   0.0600743   0.0590666 0.000285909
          80   0.0601727   0.0590805 0.000282669
          81   0.0608546   0.0591024 0.000280027
          82   0.0609695   0.0591251 0.000277536
          83    0.061782   0.0591571 0.000276032
          84   0.0626924   0.0591992 0.000275936
          85   0.0621844   0.0592343 0.000274915
          86   0.0607678   0.0592522 0.000272296
          87   0.0599811   0.0592606 0.000269295
          88   0.0600635   0.0592697 0.000266389
          89   0.0607638   0.0592865 0.000263925
          90   0.0609476   0.0593049 0.000261637
          91   0.0604496   0.0593175 0.000259064
          92   0.0599258   0.0593241 0.000256332
          93   0.0602617   0.0593342 0.000253774
          94   0.0610782   0.0593527 0.000251752
          95   0.0612651   0.0593729 0.000249905
          96   0.0616902    0.059397 0.000248465
          97   0.0612426    0.059416 0.000246631
          98   0.0610939   0.0594332 0.000244708
          99   0.0613453   0.0594525 0.000242997
         100   0.0617654   0.0594756 0.000241666
         101   0.0623986   0.0595046    0.000241
         102   0.0625414   0.0595343 0.000240469
         103   0.0612988   0.0595515 0.000238744
         104   0.0591439   0.0595475  0.00023648
         105   0.0591038   0.0595433 0.000234266
         106   0.0592226   0.0595403 0.000232075
         107   0.0591163   0.0595363  0.00022994
         108   0.0580562   0.0595226 0.000228219
         109   0.0588577   0.0595165 0.000226207
         110   0.0602654   0.0595233 0.000224253
         111   0.0599291    0.059527 0.000222262
         112   0.0601801   0.0595328 0.000220354
         113   0.0600911   0.0595378  0.00021846
         114   0.0596685   0.0595389 0.000216546
         115   0.0586016   0.0595307 0.000214817
         116   0.0588401   0.0595248 0.000213047
         117   0.0589813   0.0595201 0.000211277
         118    0.058353   0.0595103 0.000209718
         119   0.0579729   0.0594973 0.000208353
         120   0.0586302   0.0594901 0.000206742
         121   0.0596106   0.0594911 0.000205036
         122   0.0593832   0.0594902 0.000203357
         123   0.0593489   0.0594891 0.000201707
         124   0.0588808   0.0594842  0.00020014
         125   0.0588512   0.0594791 0.000198603
         126   0.0584613    0.059471 0.000197191
         127     0.05801   0.0594595 0.000195974
         128   0.0580234   0.0594483 0.000194763
         129   0.0583806     0.05944 0.000193429
         130   0.0580353   0.0594292 0.000192243
         131   0.0579745   0.0594181 0.000191096
         132   0.0578992   0.0594066 0.000189994
         133    0.057778   0.0593944  0.00018896
         134   0.0591849   0.0593928 0.000187556
         135   0.0600295   0.0593975 0.000186226
         136    0.059168   0.0593958 0.000184865
         137   0.0580848   0.0593863 0.000183763
         138   0.0575428   0.0593729 0.000182916
         139   0.0575015   0.0593594 0.000182095
         140   0.0576538   0.0593473 0.000181201
         141    0.058444   0.0593409  0.00018003
         142   0.0585046    0.059335 0.000178858
         143   0.0572182   0.0593202 0.000178219
         144   0.0574017   0.0593068 0.000177478
         145   0.0583168      0.0593 0.000176386
         146   0.0580057   0.0592911   0.0001754
         147    0.056862   0.0592746 0.000174984
         148   0.0571112     0.05926 0.000174411
