#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -6.63832    -6.63832           0
           2    -6.57875    -6.60853   0.0210606
           3    -6.50994    -6.57567   0.0302843
           4    -6.46745    -6.54862   0.0326329
           5    -6.42407    -6.52371   0.0343204
           6    -6.37783    -6.49939   0.0362016
           7    -6.35247    -6.47841   0.0366123
           8    -6.33366    -6.46031   0.0362316
           9    -6.30924    -6.44353   0.0358844
          10    -6.27222     -6.4264   0.0361546
          11    -6.25558    -6.41087   0.0360487
          12    -6.23942    -6.39658    0.035764
          13    -6.20701      -6.382   0.0358627
          14    -6.18926    -6.36823   0.0358462
          15    -6.16144    -6.35444   0.0360099
          16    -6.13588    -6.34078   0.0362579
          17    -6.10906    -6.32715   0.0365977
          18    -6.07058     -6.3129    0.037237
          19    -6.03485    -6.29826   0.0380443
          20     -5.9898    -6.28284   0.0391437
