#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.891363    0.891363           0
           2    0.894233    0.892798  0.00101469
           3    0.897562    0.894386  0.00146231
           4    0.899552    0.895678   0.0015664
           5    0.901704    0.896883  0.00165302
           6    0.904014    0.898071  0.00175349
           7     0.90531    0.899105  0.00178201
           8    0.906233    0.899996  0.00176803
           9    0.907423    0.900822  0.00175359
          10    0.909316    0.901671  0.00177206
          11    0.910083    0.902436  0.00176829
          12    0.910951    0.903145  0.00175755
          13    0.912634    0.903875  0.00176742
          14    0.913482    0.904561  0.00176937
          15    0.914819    0.905245  0.00177866
          16    0.916077    0.905922  0.00179171
          17    0.917377    0.906596  0.00180859
          18    0.919417    0.907308  0.00184304
          19    0.921152    0.908037  0.00188456
          20    0.923406    0.908805   0.0019407
