#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.88735     1.88735           0
           2     1.60559     1.74647    0.099616
           3      1.6058     1.69958   0.0766558
           4      1.6168     1.67889   0.0602209
           5     1.55278     1.65366   0.0531969
           6      1.6056     1.64565   0.0449298
           7     1.58884     1.63754   0.0392376
           8     1.58861     1.63142   0.0348062
           9     1.60869      1.6289   0.0310304
          10       1.621     1.62811   0.0279374
          11     1.60523     1.62603   0.0254749
          12     1.62982     1.62634    0.023354
          13     1.63012     1.62663   0.0215593
          14     1.58653     1.62377   0.0202088
          15      1.5432      1.6184   0.0195623
          16     1.59464     1.61691   0.0183959
          17        1.57     1.61415   0.0175196
          18     1.58819     1.61271   0.0166056
          19     1.61878     1.61303   0.0157347
          20     1.59907     1.61233   0.0149634
          21     1.54791     1.60926   0.0145619
          22     1.55129     1.60663   0.0141364
          23     1.65096     1.60856   0.0136526
          24     1.56121     1.60658   0.0132255
          25     1.55929     1.60469    0.012831
          26     1.51534     1.60126   0.0127895
          27     1.58406     1.60062   0.0123316
          28     1.56638      1.5994   0.0119517
          29      1.6323     1.60053   0.0115933
          30     1.62668      1.6014   0.0112396
          31     1.61472     1.60183   0.0108852
          32     1.59345     1.60157   0.0105482
          33     1.57961      1.6009   0.0102495
          34     1.62399     1.60158  0.00997052
          35     1.59522      1.6014   0.0096873
          36     1.58178     1.60086  0.00943353
          37     1.53049     1.59895   0.0093683
          38      1.6267     1.59968  0.00915017
          39     1.63016     1.60047  0.00894885
          40     1.60658     1.60062  0.00872643
          41     1.60254     1.60067  0.00851372
          42     1.56414      1.5998  0.00835532
          43     1.60481     1.59991  0.00816182
          44     1.59638     1.59983  0.00797672
          45     1.58327     1.59946  0.00780795
          46     1.57975     1.59904  0.00764997
          47     1.63851     1.59988  0.00753316
          48     1.59962     1.59987  0.00737622
          49     1.56641     1.59919  0.00725723
          50     1.59384     1.59908  0.00711287
          51      1.6314     1.59971  0.00700158
          52     1.62615     1.60022  0.00688536
          53     1.63079      1.6008  0.00677957
          54     1.56614     1.60016  0.00668434
          55     1.58728     1.59992   0.0065669
          56     1.63303     1.60051   0.0064762
          57     1.58777     1.60029  0.00636644
          58     1.58217     1.59998  0.00626434
          59      1.6484      1.6008   0.0062117
          60      1.5294     1.59961  0.00622112
          61     1.60195     1.59965  0.00611925
          62     1.62326     1.60003   0.0060324
          63     1.57631     1.59965  0.00594838
          64     1.56351     1.59909  0.00588218
          65     1.55942     1.59848  0.00582325
          66     1.61601     1.59874  0.00574107
          67     1.63524     1.59929  0.00568117
          68     1.64218     1.59992  0.00563253
          69     1.56421      1.5994  0.00557462
          70       1.595     1.59934  0.00549534
          71     1.58397     1.59912  0.00542221
          72     1.61515     1.59934  0.00535147
          73     1.56662      1.5989   0.0052969
          74     1.58112     1.59866  0.00523077
          75     1.52501     1.59767  0.00525238
          76      1.5789     1.59743  0.00518907
          77     1.62973     1.59785  0.00513861
          78     1.51642      1.5968  0.00517769
          79     1.57324      1.5965  0.00512074
          80     1.55241     1.59595   0.0050863
          81        1.61     1.59613  0.00502647
          82     1.62597     1.59649  0.00497833
          83     1.58805     1.59639  0.00491938
          84     1.64984     1.59702   0.0049018
          85     1.67712     1.59797  0.00493387
          86      1.5786     1.59774  0.00488163
          87      1.6252     1.59806  0.00483572
          88      1.6359     1.59849  0.00479985
          89     1.66399     1.59922  0.00480202
          90     1.62963     1.59956  0.00476053
          91      1.5631     1.59916  0.00472505
          92     1.60848     1.59926  0.00467478
          93     1.62093      1.5995  0.00463032
          94     1.52879     1.59874  0.00464175
          95     1.56397     1.59838   0.0046073
          96     1.60013      1.5984  0.00455934
          97     1.64332     1.59886   0.0045358
          98     1.59186     1.59879  0.00449008
          99      1.5742     1.59854  0.00445159
         100     1.60878     1.59864  0.00440825
         101     1.65447     1.59919  0.00439913
         102     1.57983       1.599  0.00436009
         103     1.56987     1.59872  0.00432692
         104     1.57692     1.59851  0.00429039
         105     1.64522     1.59896  0.00427253
         106     1.53585     1.59836   0.0042735
         107     1.64289     1.59878  0.00425378
         108     1.52684     1.59811  0.00426622
         109     1.60374     1.59816  0.00422739
         110      1.6302     1.59845  0.00419898
         111     1.66178     1.59902  0.00419974
         112      1.5878     1.59892  0.00416343
         113     1.69194     1.59975  0.00420718
         114     1.55511     1.59936  0.00418846
         115     1.60654     1.59942  0.00415251
         116     1.58776     1.59932  0.00411792
         117     1.63176      1.5996  0.00409206
         118     1.58764     1.59949  0.00405863
         119     1.60949     1.59958   0.0040254
         120     1.58788     1.59948  0.00399303
         121     1.56439     1.59919  0.00397055
         122     1.54231     1.59872  0.00396528
         123     1.53927     1.59824   0.0039624
         124     1.66527     1.59878  0.00396715
         125     1.62453     1.59899  0.00394076
         126     1.57014     1.59876  0.00391612
         127     1.68821     1.59946  0.00394811
         128     1.54704     1.59905  0.00393846
         129     1.56231     1.59877  0.00391821
         130     1.61262     1.59887  0.00388952
         131      1.6669     1.59939  0.00389434
         132     1.64798     1.59976   0.0038822
         133     1.53437     1.59927  0.00388401
         134     1.62046     1.59943  0.00385825
         135      1.5447     1.59902  0.00385091
         136     1.65657     1.59945  0.00384577
         137     1.58556     1.59934  0.00381903
         138     1.61802     1.59948  0.00379375
         139     1.54714      1.5991   0.0037851
         140     1.60588     1.59915  0.00375837
         141     1.63565     1.59941  0.00374062
         142     1.63081     1.59963  0.00372081
         143     1.56032     1.59936  0.00370493
         144     1.60569      1.5994  0.00367946
         145     1.60058     1.59941   0.0036541
         146     1.59447     1.59938  0.00362922
         147     1.58164     1.59925  0.00360654
         148     1.60103     1.59927  0.00358219
         149     1.56392     1.59903    0.003566
         150     1.56341     1.59879  0.00355012
         151     1.56163     1.59855  0.00353513
         152      1.5512     1.59823  0.00352557
         153     1.60154     1.59826  0.00350259
         154     1.63033     1.59846  0.00348604
         155     1.57738     1.59833   0.0034662
         156     1.57433     1.59817  0.00344739
         157     1.58855     1.59811  0.00342597
         158      1.6699     1.59857  0.00343429
         159     1.61668     1.59868  0.00341458
         160     1.63999     1.59894  0.00340298
         161     1.54851     1.59863  0.00339623
         162     1.47511     1.59786   0.0034598
         163     1.51735     1.59737  0.00347366
         164     1.56019     1.59714  0.00345987
         165     1.61162     1.59723  0.00344001
         166     1.64119      1.5975  0.00342947
         167      1.6164     1.59761   0.0034108
         168     1.62571     1.59778  0.00339459
         169     1.62887     1.59796  0.00337949
         170     1.61561     1.59806  0.00336121
         171     1.63693     1.59829  0.00334923
         172     1.58781     1.59823  0.00333031
         173     1.59442     1.59821  0.00331113
         174     1.53395     1.59784  0.00331263
         175     1.59431     1.59782  0.00329376
         176     1.65573     1.59815  0.00329144
         177     1.63916     1.59838  0.00328099
         178      1.6321     1.59857  0.00326803
         179     1.60125     1.59858   0.0032498
         180     1.60501     1.59862  0.00323195
         181     1.59936     1.59862  0.00321409
         182     1.57589      1.5985  0.00319886
         183     1.62685     1.59865  0.00318513
         184     1.62515      1.5988  0.00317107
         185       1.624     1.59893  0.00315685
         186     1.65891     1.59926  0.00315631
         187     1.67089     1.59964  0.00316259
         188     1.59142      1.5996  0.00314607
         189     1.63416     1.59978  0.00313473
         190     1.65329     1.60006  0.00313086
         191      1.5554     1.59983  0.00312319
         192     1.53365     1.59948  0.00312588
         193     1.59518     1.59946  0.00310977
         194      1.5719     1.59932  0.00309698
         195     1.62467     1.59945  0.00308383
         196     1.59666     1.59943  0.00306813
         197     1.64847     1.59968  0.00306263
         198     1.57796     1.59957  0.00304913
         199     1.61126     1.59963  0.00303437
         200     1.59609     1.59961  0.00301925
         201     1.59504     1.59959  0.00300432
         202     1.60013     1.59959  0.00298945
         203     1.60929     1.59964   0.0029751
         204      1.6221     1.59975  0.00296255
         205     1.57509     1.59963  0.00295054
         206     1.58248     1.59955   0.0029374
         207     1.61733     1.59963  0.00292446
         208     1.60898     1.59968  0.00291075
         209     1.61058     1.59973  0.00289729
         210     1.62877     1.59987  0.00288679
         211     1.63839     1.60005  0.00287888
         212     1.60474     1.60007  0.00286538
         213     1.56039     1.59989  0.00285798
         214     1.58683     1.59983  0.00284527
         215     1.62852     1.59996  0.00283517
         216     1.62606     1.60008  0.00282462
         217      1.6271     1.60021  0.00281434
         218      1.6099     1.60025  0.00280178
         219      1.5667      1.6001  0.00279318
         220     1.56441     1.59993  0.00278518
         221     1.56137     1.59976  0.00277804
         222     1.58392     1.59969  0.00276644
         223     1.62029     1.59978  0.00275558
         224     1.53294     1.59948  0.00275939
         225     1.57114     1.59936     0.00275
         226      1.5669     1.59921  0.00274158
         227     1.61148     1.59927  0.00273003
         228     1.55339     1.59907  0.00272546
         229     1.61397     1.59913  0.00271434
         230     1.62565     1.59925  0.00270499
         231     1.66903     1.59955  0.00271009
         232     1.62524     1.59966  0.00270067
         233     1.64475     1.59985  0.00269601
         234     1.59096     1.59981  0.00268476
         235      1.6207      1.5999   0.0026748
         236     1.58449     1.59984  0.00266427
         237     1.59863     1.59983  0.00265303
         238     1.57664     1.59974  0.00264367
         239     1.59311     1.59971  0.00263275
         240     1.53228     1.59943  0.00263673
         241     1.57545     1.59933  0.00262767
         242     1.54969     1.59912   0.0026248
         243     1.64714     1.59932  0.00262143
         244     1.52471     1.59901  0.00262846
         245     1.58717     1.59897  0.00261817
         246      1.6135     1.59902   0.0026082
         247     1.54228      1.5988  0.00260773
         248     1.60471     1.59882  0.00259733
         249     1.66606     1.59909   0.0026009
         250     1.62014     1.59917  0.00259186
         251     1.57824     1.59909  0.00258287
         252     1.57048     1.59898  0.00257512
         253     1.61547     1.59904  0.00256576
         254     1.64036      1.5992  0.00256081
         255     1.59257     1.59918   0.0025509
         256     1.56507     1.59904  0.00254442
         257     1.58199     1.59898  0.00253538
         258     1.68601     1.59932  0.00254789
         259      1.5609     1.59917  0.00254237
         260     1.56805     1.59905  0.00253541
         261      1.5954     1.59903  0.00252573
         262     1.65204     1.59924  0.00252418
         263     1.56537     1.59911  0.00251786
         264     1.60858     1.59914  0.00250858
         265     1.54745     1.59895  0.00250669
         266     1.58136     1.59888  0.00249814
         267     1.58728     1.59884  0.00248916
         268     1.56427     1.59871  0.00248321
         269     1.59912     1.59871  0.00247398
         270     1.61188     1.59876   0.0024653
         271     1.61952     1.59884  0.00245739
         272     1.59716     1.59883  0.00244837
         273     1.56707     1.59871  0.00244216
         274     1.51489     1.59841  0.00245233
         275     1.56426     1.59828  0.00244656
         276     1.58508     1.59824  0.00243816
         277     1.59831     1.59824  0.00242936
         278     1.59361     1.59822  0.00242068
         279     1.56002     1.59808  0.00241587
         280     1.57994     1.59802  0.00240811
         281     1.60768     1.59805  0.00239979
         282     1.63441     1.59818  0.00239474
         283     1.58949     1.59815  0.00238647
         284      1.5659     1.59804  0.00238077
         285     1.56351     1.59792   0.0023755
         286     1.65212     1.59811  0.00237474
         287     1.59871     1.59811  0.00236646
         288     1.65831     1.59832  0.00236746
         289     1.57687     1.59824  0.00236043
         290     1.61553      1.5983  0.00235304
         291     1.57809     1.59823  0.00234598
         292     1.67403     1.59849  0.00235227
         293     1.59463     1.59848  0.00234428
         294      1.6838     1.59877   0.0023542
         295     1.59061     1.59874  0.00234638
         296     1.65206     1.59892  0.00234535
         297     1.60349     1.59894  0.00233751
         298     1.56384     1.59882  0.00233263
         299      1.5798     1.59876  0.00232569
         300     1.65268     1.59894  0.00232488
         301     1.57448     1.59885  0.00231857
         302     1.54816     1.59869  0.00231697
         303     1.60049     1.59869  0.00230933
         304     1.68597     1.59898  0.00231951
         305     1.59402     1.59896  0.00231196
         306     1.61961     1.59903  0.00230539
