#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1     1.00226     1.00226           0
           2    0.866704     0.93448   0.0479247
           3    0.866092    0.911684   0.0369761
           4    0.871301    0.901588   0.0290777
           5    0.839368    0.889144   0.0257878
           6    0.866967    0.885448   0.0217532
           7    0.857968    0.881522   0.0189965
           8      0.8582    0.878607   0.0168441
           9    0.866984    0.877316    0.015022
          10    0.874206    0.877005    0.013523
          11    0.866879    0.876084   0.0123249
          12    0.877754    0.876223   0.0112986
          13    0.877987    0.876359   0.0104303
          14    0.856591    0.874947  0.00978042
          15    0.834905    0.872278   0.0094857
          16    0.861635    0.871612  0.00891613
          17    0.848173    0.870234  0.00849759
          18    0.857627    0.869533  0.00805431
          19    0.873067    0.869719  0.00763255
          20    0.863385    0.869402  0.00725749
          21    0.838296    0.867921  0.00706144
          22    0.839551    0.866632  0.00685721
          23    0.888204     0.86757   0.0066229
          24    0.844493    0.866608  0.00641637
          25    0.845194    0.865752  0.00621662
          26    0.821965    0.864067  0.00620144
          27    0.854613    0.863717  0.00598164
          28    0.846386    0.863098  0.00579995
          29    0.878634    0.863634  0.00562464
          30    0.876037    0.864047  0.00545232
          31    0.870072    0.864242   0.0052799
          32    0.861621     0.86416  0.00511554
          33    0.854709    0.863873  0.00496853
          34    0.873026    0.864143  0.00482969
          35    0.859496     0.86401  0.00469352
          36     0.85466     0.86375  0.00457033
          37    0.829026    0.862812  0.00454214
          38    0.877392    0.863195  0.00443879
          39    0.879291    0.863608  0.00434411
          40    0.867426    0.863704  0.00423656
          41    0.865459    0.863746  0.00413345
          42    0.846512    0.863336  0.00405535
          43    0.865052    0.863376  0.00396123
          44    0.861841    0.863341  0.00387136
          45    0.854956    0.863155  0.00378981
          46    0.854015    0.862956  0.00371263
          47    0.882009    0.863361   0.0036557
          48    0.863991    0.863375  0.00357956
          49    0.847769    0.863056  0.00352065
          50     0.86163    0.863028  0.00345035
          51    0.879566    0.863352   0.0033979
          52     0.87702    0.863615  0.00334271
          53    0.878136    0.863889  0.00329085
          54    0.846266    0.863562  0.00324605
          55    0.855939    0.863424  0.00318999
          56    0.879107    0.863704  0.00314529
          57    0.857763      0.8636  0.00309184
          58    0.853933    0.863433  0.00304302
          59    0.887741    0.863845   0.0030192
          60    0.829464    0.863272  0.00302277
          61    0.864041    0.863284  0.00297324
          62    0.874514    0.863466   0.0029308
          63    0.851933    0.863283  0.00288999
          64    0.845108    0.862999  0.00285875
          65    0.844991    0.862721  0.00282816
          66    0.871901    0.862861  0.00278873
          67    0.881784    0.863143  0.00276137
          68    0.883865    0.863448  0.00273753
          69    0.845539    0.863188  0.00271013
          70    0.860765    0.863154  0.00267163
          71    0.855413    0.863045  0.00263623
          72    0.870794    0.863152  0.00260181
          73    0.848136    0.862946  0.00257429
          74    0.855376    0.862844  0.00254153
          75    0.826687    0.862362  0.00255296
          76    0.852847    0.862237  0.00252244
          77    0.876895    0.862427  0.00249685
          78    0.822076     0.86191  0.00251786
          79    0.849733    0.861756   0.0024907
          80    0.839631    0.861479  0.00247487
          81    0.868457    0.861565  0.00244582
          82    0.877295    0.861757   0.0024235
          83    0.857617    0.861707  0.00239482
          84    0.887261    0.862012  0.00238555
          85    0.900852    0.862468  0.00240085
          86    0.852921    0.862357   0.0023755
          87    0.874997    0.862503  0.00235263
          88    0.880373    0.862706  0.00233465
          89    0.895068    0.863069  0.00233656
          90    0.879746    0.863255  0.00231793
          91    0.845845    0.863063  0.00230034
          92    0.867653    0.863113  0.00227588
          93    0.873938     0.86323  0.00225438
          94    0.828669    0.862862  0.00226018
          95    0.848193    0.862708  0.00224166
          96    0.864203    0.862723  0.00221836
          97    0.884174    0.862944  0.00220649
          98     0.85945    0.862909  0.00218426
          99    0.850586    0.862784  0.00216574
         100    0.867302    0.862829  0.00214455
         101    0.890641    0.863105  0.00214093
         102    0.853805    0.863014  0.00212188
         103      0.8492    0.862879  0.00210551
         104    0.853027    0.862785   0.0020874
         105    0.888171    0.863027  0.00208147
         106    0.834313    0.862756  0.00207939
         107    0.885253    0.862966  0.00207055
         108     0.82848    0.862647  0.00207586
         109    0.865115    0.862669  0.00205694
         110    0.876799    0.862798  0.00204225
         111    0.896059    0.863097  0.00204571
         112    0.859392    0.863064  0.00202771
         113    0.909273    0.863473  0.00205059
         114    0.841688    0.863282  0.00204149
         115    0.867654     0.86332  0.00202409
         116    0.856952    0.863265  0.00200738
         117    0.878672    0.863397  0.00199454
         118    0.858168    0.863353  0.00197813
         119    0.867218    0.863385  0.00196177
         120    0.858759    0.863346   0.0019458
         121     0.84867    0.863225   0.0019335
         122     0.83517    0.862995  0.00193128
         123    0.833663    0.862757  0.00193024
         124    0.895258    0.863019  0.00193239
         125    0.876235    0.863125  0.00191982
         126    0.849957     0.86302  0.00190743
         127    0.907973    0.863374  0.00192497
         128    0.839721    0.863189  0.00191878
         129    0.846219    0.863058  0.00190841
         130     0.87023    0.863113  0.00189453
         131    0.895701    0.863362  0.00189633
         132    0.888876    0.863555  0.00189179
         133    0.832089    0.863318   0.0018923
         134    0.874856    0.863404  0.00188013
         135    0.836999    0.863209  0.00187635
         136    0.891425    0.863416  0.00187399
         137    0.859095    0.863385  0.00186058
