#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1  -0.0340796  -0.0340796           0
           2  -0.0516474  -0.0428635  0.00621113
           3   -0.111199  -0.0656419   0.0190538
           4   -0.194182  -0.0977769   0.0312843
           5   -0.241283   -0.126478   0.0358522
           6   -0.276031   -0.151404   0.0375548
           7   -0.297194   -0.172231   0.0375232
           8   -0.309825    -0.18943   0.0365627
           9   -0.346186   -0.206847   0.0364132
          10   -0.381489   -0.224312   0.0367218
          11   -0.381811    -0.23863    0.036067
          12   -0.352479   -0.248117   0.0342865
          13   -0.346272   -0.255668   0.0324698
          14     -0.3656    -0.26352   0.0310855
          15   -0.381398   -0.271378     0.02999
          16   -0.386839   -0.278595   0.0289709
          17   -0.394096   -0.285389   0.0280521
          18   -0.363437   -0.289725   0.0268266
          19   -0.386695   -0.294829   0.0258956
          20   -0.418365   -0.301005   0.0253268
          21   -0.401698     -0.3058   0.0245705
          22   -0.397371   -0.309963   0.0238036
          23   -0.362381   -0.312242   0.0228775
          24   -0.379228   -0.315033   0.0220938
          25   -0.397558   -0.318334   0.0214553
          26   -0.392095   -0.321171   0.0208168
          27   -0.429367   -0.325178   0.0204279
          28   -0.420952   -0.328598   0.0199826
          29   -0.412788   -0.331502   0.0195033
          30   -0.418827   -0.334412   0.0190692
          31    -0.38063   -0.335903   0.0185122
          32   -0.405826   -0.338088   0.0180622
          33   -0.440533   -0.341193   0.0177797
          34    -0.46351    -0.34479   0.0176169
          35   -0.411328   -0.346691   0.0172159
          36   -0.379913   -0.347614   0.0167624
          37   -0.358108   -0.347898   0.0163117
          38   -0.348689   -0.347919   0.0158825
          39   -0.354383   -0.348084   0.0154761
          40   -0.361561   -0.348421   0.0150929
          41   -0.359259   -0.348686   0.0147271
          42   -0.351343   -0.348749   0.0143766
          43    -0.35818   -0.348968   0.0140439
          44   -0.360834   -0.349238   0.0137273
          45   -0.333135    -0.34888   0.0134269
          46   -0.355727   -0.349029   0.0131358
          47   -0.377485   -0.349634   0.0128703
          48   -0.344697   -0.349532   0.0126026
          49   -0.359534   -0.349736    0.012347
          50   -0.378999   -0.350321    0.012114
          51   -0.377555   -0.350855   0.0118882
          52   -0.343136   -0.350707   0.0116605
          53   -0.333062   -0.350374   0.0114452
          54   -0.363794   -0.350622    0.011236
          55   -0.381375   -0.351181   0.0110456
          56   -0.361281   -0.351362   0.0108498
          57   -0.372887   -0.351739   0.0106661
          58   -0.362238    -0.35192   0.0104837
          59   -0.368249   -0.352197   0.0103097
          60   -0.366957   -0.352443   0.0101408
          61   -0.363388   -0.352622  0.00997611
          62   -0.398112   -0.353356  0.00984215
          63   -0.419714   -0.354409  0.00974212
          64   -0.407827   -0.355244  0.00962559
          65   -0.399945   -0.355932  0.00950204
          66     -0.3872   -0.356406  0.00936987
          67   -0.410985    -0.35722  0.00926537
          68   -0.439198   -0.358426  0.00920721
          69   -0.438471   -0.359586  0.00914656
          70   -0.435796   -0.360675  0.00908046
          71   -0.416153   -0.361456  0.00898612
          72   -0.397756    -0.36196  0.00887545
          73   -0.390108   -0.362346  0.00876224
          74   -0.381095   -0.362599  0.00864749
          75   -0.364439   -0.362624  0.00853223
          76    -0.38193   -0.362878  0.00842374
          77   -0.392594   -0.363264  0.00832318
          78   -0.391361   -0.363624  0.00822426
          79   -0.419959   -0.364337  0.00815101
          80   -0.407666   -0.364879   0.0080671
          81   -0.393368    -0.36523  0.00797517
          82   -0.382126   -0.365436  0.00788057
          83   -0.393024   -0.365769  0.00779263
          84   -0.355171   -0.365642  0.00770089
          85   -0.332593   -0.365254   0.0076201
          86   -0.342091   -0.364984  0.00753625
          87   -0.368568   -0.365026  0.00744974
          88   -0.328988   -0.364616  0.00737633
          89    -0.32312    -0.36415  0.00730817
          90   -0.381135   -0.364338   0.0072294
          91   -0.436423   -0.365131  0.00719323
          92    -0.37251   -0.365211  0.00711549
          93   -0.343952   -0.364982  0.00704265
          94   -0.370226   -0.365038  0.00696795
          95   -0.343424   -0.364811  0.00689831
          96   -0.306699   -0.364205  0.00685296
          97   -0.310161   -0.363648  0.00680493
          98   -0.341263    -0.36342  0.00673932
          99   -0.347525   -0.363259  0.00667316
         100   -0.375822   -0.363385  0.00660761
         101   -0.414356   -0.363889  0.00656143
         102   -0.429875   -0.364536  0.00652892
         103   -0.447217   -0.365339  0.00651469
         104   -0.462874   -0.366277   0.0065192
         105   -0.459737   -0.367167   0.0065176
         106   -0.461911   -0.368061  0.00651711
         107    -0.46049   -0.368925   0.0065132
         108   -0.424294   -0.369437  0.00647304
         109   -0.401887   -0.369735  0.00642049
         110   -0.373806   -0.369772  0.00636223
         111   -0.362538   -0.369707  0.00630525
         112   -0.366626   -0.369679  0.00624901
         113   -0.352713   -0.369529  0.00619552
         114   -0.358485   -0.369432  0.00614193
         115   -0.372666    -0.36946  0.00608858
         116   -0.398229   -0.369708  0.00604114
         117   -0.411945   -0.370069  0.00600029
         118   -0.400217   -0.370325  0.00595487
         119   -0.398253    -0.37056  0.00590945
         120    -0.39047   -0.370725  0.00586254
         121   -0.415729   -0.371097  0.00582587
         122   -0.423679   -0.371528  0.00579404
         123   -0.401889   -0.371775  0.00575219
         124   -0.364141   -0.371714  0.00570613
         125   -0.368518   -0.371688  0.00566054
