#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1   0.0433348   0.0433348           0
           2   0.0438936   0.0436142 0.000197549
           3   0.0458917   0.0443734 0.000633686
           4   0.0486864   0.0454516  0.00104779
           5   0.0501759   0.0463965   0.0011903
           6   0.0513195    0.047217  0.00124295
           7   0.0520945   0.0479138  0.00124547
           8   0.0524217   0.0484773  0.00121057
           9   0.0536068   0.0490472  0.00120277
          10   0.0548479   0.0496273  0.00121434
          11    0.054733   0.0500914  0.00118935
          12   0.0539633   0.0504141  0.00113316
          13   0.0539299   0.0506845  0.00107778
          14    0.054564   0.0509616  0.00103581
          15   0.0547241   0.0512125 0.000996663
          16   0.0552136   0.0514625 0.000965234
          17   0.0551309   0.0516783 0.000932264
          18   0.0548895   0.0518567 0.000897379
          19    0.054734   0.0520082 0.000862831
          20   0.0549028   0.0521529  0.00083174
          21   0.0541366   0.0522474 0.000797479
          22    0.053217   0.0522914 0.000762447
          23   0.0535773   0.0523473 0.000731344
          24   0.0533236    0.052388 0.000702002
          25   0.0539749   0.0524515 0.000676785
          26   0.0533982   0.0524879 0.000651734
          27   0.0527052    0.052496 0.000627645
          28   0.0525842   0.0524991 0.000605237
          29   0.0534354   0.0525314 0.000585228
          30   0.0532638   0.0525558 0.000566229
          31   0.0529394   0.0525682 0.000548099
          32   0.0526732   0.0525715  0.00053098
          33   0.0533593   0.0525953 0.000515427
          34   0.0548105   0.0526605 0.000504368
          35   0.0549371   0.0527255 0.000494134
          36   0.0548141   0.0527835 0.000483802
          37   0.0536396   0.0528067 0.000471279
          38    0.053176   0.0528164 0.000458977
          39    0.054099   0.0528493 0.000448385
          40   0.0554031   0.0529131 0.000441698
          41   0.0559208   0.0529865 0.000436974
          42   0.0568334   0.0530781 0.000436063
          43   0.0565377   0.0531585 0.000433281
          44   0.0560596   0.0532245 0.000428421
          45   0.0551377    0.053267 0.000421005
          46   0.0553923   0.0533132  0.00041438
          47   0.0559721   0.0533698 0.000409407
          48   0.0548393   0.0534004 0.000402021
          49   0.0532345    0.053397  0.00039383
          50   0.0536769   0.0534026 0.000385993
          51   0.0547629   0.0534293 0.000379345
          52   0.0550552   0.0534605 0.000373337
          53   0.0557178   0.0535031 0.000368714
          54   0.0564179   0.0535571 0.000365816
          55   0.0568313   0.0536166 0.000363976
          56   0.0566457   0.0536707 0.000361474
          57   0.0560584   0.0537126 0.000357551
          58   0.0552097   0.0537384 0.000352317
          59   0.0550529   0.0537607 0.000347049
          60   0.0546921   0.0537762 0.000341612
          61   0.0552448   0.0538003 0.000336859
          62   0.0561307   0.0538379 0.000333516
          63   0.0564486   0.0538793 0.000330786
          64   0.0571067   0.0539298 0.000329439
          65   0.0568627   0.0539749 0.000327447
          66   0.0561421   0.0540077 0.000324127
          67   0.0548903   0.0540209 0.000319557
          68   0.0556989   0.0540456 0.000315809
          69     0.05687   0.0540865 0.000313874
          70   0.0567294   0.0541243 0.000311653
          71   0.0565634   0.0541586 0.000309151
