#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -7.82335    -7.82335           0
           2    -7.76382    -7.79359   0.0210482
           3    -7.69519    -7.76079   0.0302331
           4    -7.65305    -7.73386   0.0325309
           5    -7.61074    -7.70923   0.0340932
           6    -7.56495    -7.68519   0.0359031
           7    -7.54006    -7.66445    0.036269
           8    -7.52172    -7.64661   0.0358565
           9    -7.49739    -7.63003   0.0354994
          10    -7.46059    -7.61309   0.0357656
          11    -7.44485    -7.59779   0.0356347
          12    -7.42957    -7.58377   0.0353152
          13    -7.39754    -7.56945   0.0353851
          14    -7.38041    -7.55594   0.0353402
          15    -7.35376    -7.54247   0.0354616
          16      -7.329    -7.52912   0.0356668
          17    -7.30364    -7.51586   0.0359506
          18    -7.26692    -7.50203   0.0365168
          19    -7.23279    -7.48786   0.0372431
          20    -7.18986    -7.47296   0.0382454
