#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -6.68335    -6.68335           0
           2    -6.62382    -6.65359   0.0210482
           3    -6.55519    -6.62079   0.0302331
           4    -6.51305    -6.59386   0.0325309
           5    -6.47074    -6.56923   0.0340932
           6    -6.42495    -6.54519   0.0359031
           7    -6.40006    -6.52445    0.036269
           8    -6.38172    -6.50661   0.0358565
           9    -6.35739    -6.49003   0.0354994
          10    -6.32059    -6.47309   0.0357656
          11    -6.30485    -6.45779   0.0356347
          12    -6.28957    -6.44377   0.0353152
          13    -6.25754    -6.42945   0.0353851
          14    -6.24041    -6.41594   0.0353402
          15    -6.21376    -6.40247   0.0354616
          16      -6.189    -6.38912   0.0356668
          17    -6.16364    -6.37586   0.0359506
          18    -6.12692    -6.36203   0.0365168
          19    -6.09279    -6.34786   0.0372431
          20    -6.04986    -6.33296   0.0382454
