#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     1.43794     1.43794           0
           2     1.43738     1.43766 0.000199979
           3     1.43713     1.43748 0.000196626
           4     1.43712     1.43739 0.000167506
           5     1.43723     1.43736 0.000136964
           6      1.4372     1.43733 0.000116824
           7     1.43713      1.4373 0.000103682
           8     1.43722     1.43729 9.12305e-05
           9     1.43711     1.43727 8.33924e-05
          10     1.43716     1.43726 7.57618e-05
          11     1.43728     1.43726 6.88848e-05
          12      1.4372     1.43726 6.33273e-05
          13     1.43718     1.43725 5.87352e-05
          14     1.43709     1.43724 5.56364e-05
          15     1.43707     1.43723 5.31071e-05
          16     1.43706     1.43722 5.08931e-05
          17     1.43714     1.43721 4.80954e-05
          18     1.43712     1.43721 4.56845e-05
          19     1.43705      1.4372 4.40218e-05
          20     1.43707     1.43719 4.23125e-05
          21     1.43705     1.43719 4.08848e-05
          22     1.43728     1.43719   3.922e-05
          23     1.43697     1.43718 3.86533e-05
          24     1.43694     1.43717 3.83045e-05
          25     1.43709     1.43717 3.69259e-05
          26     1.43704     1.43716 3.58174e-05
          27     1.43718     1.43716 3.44934e-05
          28     1.43704     1.43716 3.35283e-05
          29     1.43719     1.43716 3.23838e-05
          30     1.43708     1.43716 3.14202e-05
          31     1.43711     1.43716 3.04394e-05
          32     1.43705     1.43715 2.96861e-05
          33     1.43706     1.43715 2.89346e-05
          34     1.43712     1.43715 2.80935e-05
          35     1.43717     1.43715 2.72978e-05
          36     1.43713     1.43715 2.65475e-05
          37     1.43706     1.43715 2.59457e-05
          38     1.43723     1.43715 2.53506e-05
          39     1.43701     1.43715 2.49359e-05
          40     1.43714     1.43715 2.43134e-05
          41     1.43704     1.43714 2.38512e-05
          42     1.43705     1.43714 2.33777e-05
          43     1.43718     1.43714 2.28497e-05
          44     1.43727     1.43714 2.25086e-05
          45     1.43709     1.43714 2.20437e-05
          46     1.43708     1.43714 2.16136e-05
          47     1.43715     1.43714 2.11538e-05
          48     1.43713     1.43714 2.07152e-05
          49      1.4371     1.43714 2.03118e-05
          50     1.43707     1.43714  1.9949e-05
          51     1.43718     1.43714 1.95751e-05
          52     1.43715     1.43714 1.92005e-05
          53     1.43713     1.43714   1.884e-05
          54     1.43707     1.43714 1.85309e-05
          55     1.43723     1.43714 1.82686e-05
          56     1.43725     1.43714 1.80549e-05
          57     1.43713     1.43714 1.77407e-05
          58     1.43716     1.43714 1.74389e-05
          59     1.43713     1.43714 1.71451e-05
          60     1.43707     1.43714 1.69073e-05
          61     1.43706     1.43714 1.66805e-05
          62     1.43707     1.43714 1.64526e-05
          63     1.43695     1.43714 1.64633e-05
          64     1.43669     1.43713 1.76348e-05
          65     1.43682     1.43712  1.7997e-05
          66     1.43684     1.43712 1.82376e-05
          67      1.4369     1.43712  1.8258e-05
          68     1.43688     1.43711  1.8321e-05
          69     1.43678     1.43711  1.8683e-05
          70     1.43688      1.4371 1.87053e-05
          71       1.437      1.4371 1.85037e-05
          72     1.43717      1.4371 1.82686e-05
          73     1.43706      1.4371 1.80297e-05
          74     1.43689      1.4371 1.80206e-05
          75     1.43695      1.4371 1.78881e-05
          76     1.43689      1.4371  1.7864e-05
          77     1.43691     1.43709 1.77972e-05
          78     1.43704     1.43709 1.75824e-05
          79      1.4371     1.43709   1.736e-05
          80     1.43694     1.43709 1.72499e-05
          81     1.43702     1.43709 1.70575e-05
          82     1.43704     1.43709 1.68614e-05
          83     1.43711     1.43709   1.666e-05
          84     1.43705     1.43709  1.6467e-05
          85     1.43697     1.43709 1.63324e-05
          86     1.43691     1.43709 1.62706e-05
          87     1.43702     1.43709 1.60988e-05
          88     1.43711     1.43709 1.59192e-05
          89     1.43702     1.43708 1.57568e-05
          90     1.43702     1.43708 1.55998e-05
          91     1.43709     1.43708 1.54288e-05
          92     1.43715     1.43708 1.52775e-05
          93     1.43705     1.43708 1.51192e-05
          94     1.43709     1.43708 1.49584e-05
