#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.15089     1.15089           0
           2     1.19385     1.17237   0.0151875
           3     1.17413     1.17296   0.0101363
           4     1.19389     1.17819  0.00885042
           5      1.1811     1.17877  0.00709951
           6     1.18731     1.18019  0.00605721
           7     1.18384     1.18071  0.00521417
           8     1.18572     1.18134  0.00459982
           9     1.19572     1.18294   0.0043573
          10     1.17638     1.18228  0.00397055
          11     1.19183     1.18315  0.00370325
          12     1.20593     1.18505  0.00385062
          13     1.16295     1.18335  0.00391184
          14      1.1834     1.18335  0.00363243
          15     1.17926     1.18308  0.00340047
          16     1.19124     1.18359  0.00322599
          17     1.17626     1.18316   0.0030649
          18     1.18133     1.18306  0.00289632
          19     1.18426     1.18312  0.00274458
          20     1.19296     1.18361  0.00265107
          21     1.16984     1.18296  0.00260468
          22     1.18514     1.18306  0.00248818
          23     1.19572     1.18361   0.0024402
          24      1.1932     1.18401  0.00237104
          25     1.16198     1.18313  0.00243443
          26      1.1962     1.18363  0.00239217
          27     1.19426     1.18402  0.00233572
          28     1.17057     1.18354  0.00230115
          29     1.18705     1.18366  0.00222497
          30     1.18283     1.18363  0.00215098
          31     1.18205     1.18358   0.0020822
          32     1.16662     1.18305   0.0020835
          33     1.20798     1.18381  0.00215296
          34     1.18325     1.18379  0.00208969
          35       1.181     1.18371  0.00203151
          36     1.17395     1.18344  0.00199309
          37      1.1897     1.18361   0.0019464
          38     1.19972     1.18404  0.00194082
          39     1.16293     1.18349  0.00196507
          40       1.224     1.18451  0.00216123
          41     1.14041     1.18343  0.00236097
          42      1.1825     1.18341  0.00230486
          43     1.19552     1.18369  0.00226841
          44     1.16834     1.18334  0.00224352
          45     1.18271     1.18333  0.00219371
          46     1.20066      1.1837  0.00217815
          47     1.17921     1.18361  0.00213391
          48      1.1753     1.18344  0.00209647
          49     1.19982     1.18377  0.00208017
          50     1.18688     1.18383   0.0020395
          51      1.1695     1.18355  0.00201879
          52     1.19039     1.18368  0.00198425
          53     1.18817     1.18377  0.00194862
          54     1.20515     1.18416  0.00195233
          55     1.16718     1.18385  0.00194112
          56     1.16164     1.18346  0.00194657
          57     1.19778     1.18371  0.00192856
          58     1.17047     1.18348  0.00190878
          59     1.17996     1.18342  0.00187736
          60     1.20054     1.18371  0.00186762
          61     1.17437     1.18355  0.00184326
          62     1.16241     1.18321  0.00184481
          63     1.19551     1.18341  0.00182583
          64     1.17661      1.1833  0.00180039
          65     1.18615     1.18335  0.00177322
          66     1.18984     1.18344  0.00174909
          67     1.17676     1.18334  0.00172583
          68      1.1974     1.18355  0.00171278
          69     1.17408     1.18341  0.00169344
          70     1.16976     1.18322  0.00168044
          71     1.18509     1.18325  0.00165698
          72      1.1756     1.18314  0.00163737
          73     1.18686     1.18319  0.00161573
          74     1.19116      1.1833  0.00159748
          75     1.17397     1.18317  0.00158101
          76     1.19129     1.18328  0.00156381
          77     1.16874     1.18309  0.00155486
          78     1.18443     1.18311  0.00153502
          79     1.19964     1.18332  0.00152979
          80     1.17821     1.18325    0.001512
          81     1.17303     1.18313  0.00149859
          82     1.20625     1.18341  0.00150662
          83     1.14633     1.18296  0.00155328
          84     1.20271      1.1832  0.00155248
          85     1.19074     1.18329  0.00153675
          86       1.183     1.18328  0.00151888
          87     1.18155     1.18326  0.00150156
          88     1.18312     1.18326  0.00148449
          89     1.16669     1.18308  0.00147944
          90     1.20427     1.18331  0.00148163
          91     1.19028     1.18339  0.00146732
          92     1.17995     1.18335  0.00145185
          93     1.19184     1.18344  0.00143911
          94     1.18259     1.18343  0.00142383
          95     1.20192     1.18363  0.00142207
          96     1.17844     1.18357  0.00140828
          97     1.15956     1.18333  0.00141535
          98     1.19872     1.18348   0.0014096
          99     1.18313     1.18348  0.00139536
         100     1.18463     1.18349  0.00138146
         101     1.18384     1.18349  0.00136778
         102      1.1725     1.18339  0.00135861
         103     1.15985     1.18316  0.00136451
         104     1.21181     1.18343  0.00137893
         105     1.18067     1.18341  0.00136605
         106     1.18259      1.1834  0.00135318
         107     1.18649     1.18343  0.00134084
         108     1.18118     1.18341  0.00132859
         109     1.16212     1.18321  0.00133068
         110     1.17056      1.1831  0.00132354
         111     1.18742     1.18314  0.00131219
         112     1.17301     1.18305  0.00130358
         113     1.18391     1.18305  0.00129207
         114     1.17439     1.18298  0.00128297
         115     1.20674     1.18318  0.00128835
         116     1.17212     1.18309  0.00128077
         117     1.16614     1.18294  0.00127799
         118     1.19258     1.18303  0.00126976
         119     1.17844     1.18299  0.00125968
         120      1.1815     1.18297  0.00124924
         121     1.17617     1.18292  0.00124018
         122     1.20037     1.18306  0.00123823
         123     1.18596     1.18308  0.00122839
         124     1.18766     1.18312  0.00121904
         125     1.17254     1.18304  0.00121222
         126     1.18715     1.18307  0.00120304
         127      1.1787     1.18304  0.00119406
         128     1.19097      1.1831  0.00118633
         129     1.18156     1.18309   0.0011772
         130     1.19402     1.18317  0.00117114
         131     1.16165       1.183  0.00117367
