#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1        1.62        1.62           0
           2        1.62        1.62           0
           3        1.62        1.62           0
           4        1.62        1.62           0
           5        1.62        1.62           0
           6        1.62        1.62           0
           7        1.62        1.62 7.96501e-09
           8        1.62        1.62 1.05367e-08
           9        1.62        1.62 9.93411e-09
          10        1.62        1.62 1.15424e-08
          11        1.62        1.62 1.27078e-08
          12        1.62        1.62 1.21667e-08
          13        1.62        1.62 1.30692e-08
          14        1.62        1.62 1.25938e-08
          15        1.62        1.62 1.21667e-08
          16        1.62        1.62 1.17804e-08
          17        1.62        1.62 1.14287e-08
          18        1.62        1.62 1.11067e-08
          19        1.62        1.62 1.08104e-08
          20        1.62        1.62 9.42432e-09
