#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -7.82336    -7.82336           0
           2    -7.76384     -7.7936   0.0210463
           3    -7.69532    -7.76084   0.0302045
           4    -7.65309     -7.7339   0.0325172
           5    -7.61032    -7.70919   0.0341389
           6    -7.56376    -7.68495   0.0360405
           7    -7.53831      -7.664   0.0364753
           8    -7.51984    -7.64598   0.0360937
           9    -7.49614    -7.62933   0.0357175
          10    -7.45925    -7.61232    0.035968
          11    -7.44361    -7.59699   0.0358193
          12    -7.42737    -7.58285    0.035514
          13    -7.39341    -7.56828   0.0356468
          14    -7.37592    -7.55454   0.0356505
          15    -7.34874    -7.54082   0.0358166
          16    -7.32342    -7.52723   0.0360634
          17    -7.29744    -7.51371   0.0363871
          18    -7.26007    -7.49962   0.0369937
          19    -7.22575    -7.48521   0.0377507
          20    -7.18164    -7.47003   0.0387948
