#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     1.34796     1.34796           0
           2      1.3474     1.34768 0.000197735
           3     1.34716      1.3475 0.000192381
           4     1.34712     1.34741 0.000166822
           5     1.34723     1.34737 0.000137068
           6     1.34714     1.34733 0.000119622
           7     1.34719     1.34731 0.000104266
           8     1.34719      1.3473  9.2461e-05
           9     1.34713     1.34728 8.39387e-05
          10     1.34717     1.34727 7.62538e-05
          11     1.34729     1.34727 6.93573e-05
          12     1.34722     1.34727  6.3732e-05
          13     1.34715     1.34726 5.94176e-05
          14     1.34707     1.34724 5.66564e-05
          15     1.34712     1.34724 5.35264e-05
          16     1.34711     1.34723 5.07768e-05
          17     1.34705     1.34722 4.88896e-05
          18     1.34714     1.34721 4.63494e-05
          19     1.34721     1.34721   4.391e-05
          20     1.34704      1.3472 4.25932e-05
          21     1.34701      1.3472 4.15172e-05
          22      1.3472      1.3472 3.96306e-05
          23     1.34706     1.34719  3.8313e-05
          24      1.3472     1.34719 3.67199e-05
          25     1.34735      1.3472 3.58223e-05
          26     1.34718      1.3472 3.44504e-05
          27     1.34722      1.3472 3.31824e-05
          28      1.3472      1.3472 3.19973e-05
          29     1.34713     1.34719  3.0973e-05
          30     1.34717     1.34719 2.99526e-05
          31      1.3472     1.34719 2.89886e-05
          32      1.3471     1.34719 2.82366e-05
          33     1.34703     1.34719 2.78124e-05
          34     1.34719     1.34719 2.69944e-05
          35     1.34696     1.34718  2.6987e-05
          36     1.34712     1.34718 2.62946e-05
          37     1.34712     1.34718 2.56284e-05
          38     1.34722     1.34718 2.49776e-05
          39     1.34712     1.34718 2.43789e-05
          40     1.34718     1.34718 2.37701e-05
          41     1.34715     1.34718 2.31978e-05
          42     1.34706     1.34717 2.27954e-05
          43     1.34692     1.34717 2.30085e-05
          44     1.34699     1.34716 2.28241e-05
          45     1.34697     1.34716 2.27084e-05
          46     1.34711     1.34716 2.22377e-05
          47       1.347     1.34715 2.20291e-05
          48     1.34686     1.34715 2.23824e-05
          49     1.34698     1.34714 2.21736e-05
          50     1.34703     1.34714 2.18462e-05
          51     1.34716     1.34714 2.14215e-05
          52     1.34693     1.34714 2.14089e-05
          53     1.34696     1.34714 2.12821e-05
          54     1.34701     1.34713 2.10061e-05
          55       1.347     1.34713 2.07611e-05
          56     1.34701     1.34713 2.05005e-05
          57     1.34706     1.34713 2.01717e-05
          58     1.34707     1.34713 1.98467e-05
          59     1.34707     1.34713 1.95366e-05
          60     1.34717     1.34713 1.92267e-05
          61     1.34719     1.34713  1.8938e-05
          62     1.34711     1.34713 1.86337e-05
          63      1.3471     1.34713 1.83421e-05
          64     1.34715     1.34713 1.80584e-05
          65     1.34727     1.34713 1.79134e-05
          66     1.34719     1.34713 1.76676e-05
          67     1.34725     1.34713 1.74911e-05
          68     1.34716     1.34713 1.72388e-05
          69     1.34714     1.34713 1.69891e-05
          70     1.34729     1.34713  1.6901e-05
          71     1.34735     1.34714 1.69209e-05
          72      1.3473     1.34714  1.6842e-05
          73     1.34714     1.34714 1.66113e-05
          74     1.34704     1.34714 1.64403e-05
          75     1.34725     1.34714 1.62855e-05
          76     1.34721     1.34714 1.60994e-05
          77     1.34726     1.34714 1.59685e-05
          78     1.34702     1.34714 1.58388e-05
          79     1.34709     1.34714 1.56524e-05
          80      1.3472     1.34714  1.5475e-05
          81     1.34731     1.34714 1.54192e-05
          82     1.34718     1.34714 1.52373e-05
          83      1.3471     1.34714 1.50645e-05
          84     1.34734     1.34715 1.50628e-05
          85     1.34727     1.34715 1.49616e-05
          86     1.34718     1.34715 1.47913e-05
          87     1.34722     1.34715 1.46429e-05
          88     1.34715     1.34715 1.44766e-05
          89     1.34736     1.34715 1.45087e-05
          90     1.34732     1.34715 1.44674e-05
          91     1.34717     1.34715 1.43105e-05
          92     1.34707     1.34715 1.41801e-05
          93     1.34729     1.34715 1.41013e-05
          94     1.34714     1.34715 1.39517e-05
          95      1.3472     1.34715 1.38132e-05
          96     1.34717     1.34715 1.36707e-05
          97     1.34709     1.34715 1.35474e-05
          98     1.34718     1.34715 1.34128e-05
          99     1.34716     1.34715 1.32774e-05
         100     1.34712     1.34715 1.31476e-05
         101     1.34706     1.34715 1.30504e-05
         102     1.34705     1.34715 1.29591e-05
         103     1.34703     1.34715 1.28827e-05
         104     1.34697     1.34715 1.28687e-05
         105     1.34701     1.34715 1.28093e-05
         106     1.34703     1.34715 1.27355e-05
         107     1.34702     1.34714 1.26691e-05
         108     1.34722     1.34715 1.25731e-05
         109     1.34698     1.34714 1.25474e-05
         110     1.34696     1.34714 1.25454e-05
         111     1.34702     1.34714 1.24808e-05
         112     1.34692     1.34714  1.2525e-05
         113     1.34704     1.34714 1.24435e-05
         114     1.34702     1.34714 1.23768e-05
         115     1.34709     1.34714 1.22755e-05
         116     1.34707     1.34714 1.21817e-05
         117     1.34695     1.34713 1.21814e-05
         118     1.34702     1.34713  1.2119e-05
         119     1.34713     1.34713 1.20173e-05
         120     1.34688     1.34713 1.20989e-05
         121     1.34704     1.34713 1.20206e-05
         122     1.34705     1.34713 1.19415e-05
         123     1.34712     1.34713 1.18448e-05
         124     1.34705     1.34713 1.17655e-05
         125     1.34702     1.34713 1.17062e-05
         126      1.3471     1.34713 1.16155e-05
         127     1.34709     1.34713 1.15284e-05
         128     1.34698     1.34713 1.14931e-05
         129     1.34699     1.34713 1.14553e-05
         130     1.34717     1.34713  1.1373e-05
         131     1.34712     1.34713 1.12864e-05
         132      1.3471     1.34713  1.1202e-05
         133     1.34708     1.34713 1.11241e-05
         134     1.34713     1.34713 1.10411e-05
         135      1.3471     1.34713 1.09607e-05
         136     1.34718     1.34713 1.08869e-05
         137     1.34711     1.34713 1.08084e-05
         138     1.34697     1.34712 1.07886e-05
         139     1.34721     1.34713  1.0729e-05
         140     1.34707     1.34712 1.06597e-05
         141     1.34724     1.34713 1.06131e-05
         142     1.34708     1.34713  1.0543e-05
         143     1.34716     1.34713 1.04727e-05
         144     1.34719     1.34713 1.04095e-05
         145      1.3471     1.34713 1.03393e-05
         146     1.34716     1.34713  1.0271e-05
         147      1.3471     1.34713 1.02029e-05
         148     1.34716     1.34713 1.01368e-05
         149      1.3471     1.34713 1.00701e-05
         150     1.34719     1.34713 1.00131e-05
         151     1.34698     1.34713 9.99205e-06
         152     1.34702     1.34712 9.95257e-06
         153     1.34714     1.34712 9.88807e-06
         154     1.34717     1.34713  9.8287e-06
         155     1.34701     1.34712 9.79321e-06
         156     1.34708     1.34712  9.7344e-06
         157     1.34704     1.34712 9.68795e-06
         158     1.34706     1.34712 9.63459e-06
         159      1.3471     1.34712 9.57562e-06
         160     1.34711     1.34712 9.51641e-06
         161     1.34699     1.34712 9.49072e-06
         162     1.34695     1.34712 9.49437e-06
         163     1.34705     1.34712 9.44489e-06
         164     1.34716     1.34712 9.38979e-06
         165     1.34694     1.34712 9.39916e-06
         166     1.34706     1.34712 9.35033e-06
         167     1.34685     1.34712 9.43443e-06
         168     1.34688     1.34712 9.47955e-06
         169     1.34697     1.34712  9.4634e-06
         170     1.34683     1.34711 9.55133e-06
         171     1.34678     1.34711 9.68868e-06
         172     1.34693     1.34711 9.68682e-06
         173     1.34679     1.34711 9.80289e-06
         174     1.34681     1.34711 9.90036e-06
