#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -5.42078    -5.42078           0
           2     -5.4186    -5.41969  0.00076891
           3    -5.41893    -5.41943 0.000552971
           4    -5.41747    -5.41894 0.000593582
           5    -5.41928    -5.41901 0.000478699
           6    -5.41957     -5.4191 0.000407727
           7     -5.4194    -5.41915 0.000351674
           8    -5.41739    -5.41893 0.000369885
           9    -5.41881    -5.41891 0.000329007
          10    -5.41789    -5.41881 0.000311766
          11    -5.41715    -5.41866 0.000318093
          12     -5.4168    -5.41851 0.000327085
          13    -5.41797    -5.41846 0.000304533
          14    -5.41714    -5.41837 0.000297016
          15    -5.41861    -5.41839 0.000277631
          16    -5.41769    -5.41834 0.000263699
          17    -5.41781    -5.41831  0.00025001
          18    -5.41958    -5.41838 0.000245844
          19    -5.41732    -5.41833 0.000239154
          20    -5.41665    -5.41824 0.000241437
          21    -5.41695    -5.41818 0.000237687
          22    -5.41835    -5.41819 0.000227004
          23    -5.41983    -5.41826 0.000228156
          24    -5.41717    -5.41821 0.000223149
          25    -5.41592    -5.41812  0.00023225
          26    -5.41897    -5.41815 0.000225605
          27    -5.41898    -5.41818 0.000219311
          28    -5.41806    -5.41818 0.000211527
          29    -5.41831    -5.41818  0.00020428
          30    -5.41905    -5.41821 0.000199482
          31    -5.41911    -5.41824 0.000195132
          32      -5.418    -5.41823 0.000189186
          33    -5.41802    -5.41823 0.000183566
          34    -5.41743     -5.4182 0.000179667
          35     -5.4166    -5.41816 0.000180276
          36    -5.41646    -5.41811 0.000181344
          37     -5.4189    -5.41813 0.000177678
          38    -5.41765    -5.41812 0.000173449
          39     -5.4186    -5.41813 0.000169433
          40    -5.41798    -5.41813 0.000165241
          41    -5.41536    -5.41806 0.000174507
          42    -5.41841    -5.41807  0.00017055
          43    -5.41698    -5.41804 0.000168461
          44     -5.4178    -5.41804 0.000164725
          45    -5.41709    -5.41802 0.000162406
          46    -5.41809    -5.41802 0.000158883
          47    -5.41737    -5.41801 0.000156103
          48    -5.41675    -5.41798 0.000155021
          49    -5.41819    -5.41798  0.00015192
          50     -5.4179    -5.41798 0.000148891
          51    -5.41749    -5.41797 0.000146289
          52    -5.41778    -5.41797 0.000143525
          53    -5.41784    -5.41797 0.000140838
          54    -5.41811    -5.41797 0.000138257
          55    -5.41779    -5.41797 0.000135782
          56    -5.41668    -5.41794 0.000135287
          57    -5.41629    -5.41791 0.000135978
          58    -5.41706     -5.4179 0.000134432
          59    -5.41552    -5.41786 0.000138068
          60    -5.41623    -5.41783 0.000138393
          61     -5.4161     -5.4178 0.000138998
          62    -5.41725    -5.41779  0.00013704
