#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.955422    0.955422           0
           2    0.986926    0.971174   0.0111383
           3    0.970548    0.970965  0.00742752
           4    0.986258    0.974789  0.00648034
           5    0.978341    0.975499  0.00522308
           6     0.97981    0.976218  0.00440171
           7    0.976422    0.976247  0.00377299
           8    0.983107    0.977104  0.00339743
           9    0.992304    0.978793    0.003414
          10    0.978748    0.978789   0.0030726
          11    0.972546    0.978221  0.00284521
          12    0.975051    0.977957  0.00262035
          13    0.988413    0.978761  0.00253922
          14    0.968295    0.978014  0.00246545
          15    0.964032    0.977082  0.00247102
          16    0.978053    0.977142  0.00231732
          17    0.989072    0.977844   0.0022848
          18    0.982048    0.978078  0.00216977
          19    0.969291    0.977615  0.00210428
          20     0.98767    0.978118  0.00205825
          21    0.971332    0.977795  0.00198544
          22    0.980991     0.97794   0.0019005
          23    0.989126    0.978426  0.00187907
          24    0.966569    0.977932  0.00186459
          25    0.985358    0.978229  0.00181352
          26     0.98505    0.978492  0.00176263
          27     0.97009     0.97818   0.0017246
          28    0.978871    0.978205  0.00166318
          29    0.998213    0.978895  0.00174307
          30    0.960227    0.978273  0.00179261
          31    0.971507    0.978055  0.00174802
          32     1.00102    0.978772  0.00183484
          33    0.980107    0.978813  0.00177968
          34    0.964517    0.978392  0.00177631
          35    0.982514     0.97851  0.00172946
          36    0.973093     0.97836  0.00168795
          37    0.981556    0.978446  0.00164454
          38    0.981784    0.978534  0.00160361
          39    0.984677    0.978691  0.00157021
          40    0.982022    0.978775  0.00153316
          41    0.966751    0.978481  0.00152355
          42    0.989654    0.978747  0.00151032
          43    0.980896    0.978797  0.00147603
          44    0.974724    0.978705  0.00144538
          45    0.968175    0.978471  0.00143207
          46    0.988952    0.978699  0.00141895
          47    0.978514    0.978695  0.00138877
          48    0.978356    0.978688  0.00135985
          49    0.982065    0.978757  0.00133385
          50    0.976663    0.978715  0.00130783
          51    0.977908    0.978699  0.00128228
          52    0.976584    0.978658  0.00125826
          53     0.97118    0.978517  0.00124241
          54    0.987322     0.97868  0.00123006
          55    0.976565    0.978642  0.00120829
          56    0.979514    0.978657  0.00118682
          57    0.977528    0.978638  0.00116616
          58    0.994219    0.978906  0.00117659
          59    0.960585    0.978596  0.00119692
          60    0.962448    0.978326  0.00120685
