#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1      1.1888      1.1888           0
           2     1.23512     1.21196   0.0163777
           3     1.21106     1.21166   0.0109212
           4     1.23372     1.21718  0.00948191
           5     1.22229      1.2182  0.00764049
           6     1.22468     1.21928  0.00644295
           7     1.21949     1.21931   0.0055226
           8     1.22941     1.22057  0.00497463
           9     1.24284     1.22305  0.00499951
          10     1.22317     1.22306  0.00449958
          11     1.21388     1.22222   0.0041672
          12      1.2176     1.22184  0.00383771
          13     1.23754     1.22305   0.0037277
          14     1.20806     1.22198  0.00361181
          15     1.20193     1.22064  0.00360982
          16     1.22221     1.22074  0.00338553
          17     1.23818     1.22176  0.00333828
          18     1.22823     1.22212  0.00317209
          19     1.20951     1.22146  0.00307385
          20     1.23643     1.22221  0.00300991
          21     1.21254     1.22175  0.00290156
          22      1.2262     1.22195  0.00277672
          23     1.23836     1.22266   0.0027461
          24     1.20539     1.22194   0.0027244
          25     1.23292     1.22238  0.00265058
          26      1.2322     1.22276   0.0025754
          27     1.21018     1.22229   0.0025218
          28     1.22335     1.22233  0.00243202
          29     1.25179     1.22335  0.00255153
          30     1.19577     1.22243  0.00262686
          31     1.21259     1.22211  0.00256122
          32     1.25604     1.22317  0.00269168
          33     1.22536     1.22324  0.00261093
          34     1.20207     1.22262  0.00260729
          35     1.22854     1.22279  0.00253827
          36     1.21459     1.22256  0.00247794
          37     1.22715     1.22268  0.00241408
          38     1.22752     1.22281  0.00235391
          39     1.23205     1.22305  0.00230545
          40     1.22806     1.22317  0.00225122
          41     1.20573     1.22275  0.00223614
          42     1.23899     1.22313  0.00221611
          43     1.22629     1.22321  0.00216579
          44     1.21747     1.22308  0.00212048
          45     1.20763     1.22273  0.00210094
          46     1.23825     1.22307  0.00208217
          47     1.22264     1.22306  0.00203789
          48     1.22245     1.22305  0.00199547
          49     1.22777     1.22314  0.00195708
          50     1.22003     1.22308  0.00191893
          51      1.2218     1.22306  0.00188147
          52     1.22004       1.223  0.00184618
          53     1.21242      1.2228  0.00182211
          54     1.23617     1.22305  0.00180512
          55     1.22002     1.22299  0.00177314
          56     1.22442     1.22302  0.00174166
          57     1.22151     1.22299   0.0017113
          58     1.24597     1.22339  0.00172706
          59     1.19658     1.22293  0.00175654
          60     1.19972     1.22255  0.00176936
          61     1.21486     1.22242  0.00174484
          62     1.23755     1.22266  0.00173368
          63     1.21938     1.22261  0.00170694
          64     1.22151     1.22259  0.00168035
          65      1.2211     1.22257  0.00165466
          66     1.21671     1.22248  0.00163197
          67     1.19514     1.22207  0.00165785
          68     1.24304     1.22238   0.0016619
          69     1.20707     1.22216  0.00165256
          70     1.22452      1.2222  0.00162929
          71     1.21968     1.22216  0.00160673
          72     1.21651     1.22208  0.00158633
          73     1.23276     1.22223  0.00157132
          74     1.20878     1.22205  0.00156056
          75     1.20293     1.22179  0.00156042
          76     1.22284      1.2218  0.00153995
          77     1.21527     1.22172  0.00152228
          78     1.22726     1.22179  0.00150442
          79     1.24347     1.22207  0.00151019
          80     1.20399     1.22184  0.00150813
          81     1.22053     1.22182   0.0014896
          82     1.22725     1.22189   0.0014729
          83     1.21581     1.22182  0.00145698
          84     1.22776     1.22189  0.00144135
          85     1.23191       1.222  0.00142921
          86     1.22134       1.222  0.00141261
          87     1.23182     1.22211  0.00140087
          88     1.22797     1.22218  0.00138653
          89     1.21322     1.22208   0.0013746
          90     1.22647     1.22212   0.0013602
          91     1.20871     1.22198  0.00135322
          92     1.23533     1.22212  0.00134627
          93     1.20319     1.22192  0.00134709
          94     1.22199     1.22192  0.00133276
          95     1.23668     1.22207  0.00132776
          96     1.22431      1.2221  0.00131413
          97     1.20294      1.2219  0.00131534
          98     1.22593     1.22194  0.00130256
          99      1.2409     1.22213  0.00130339
         100     1.21402     1.22205  0.00129288
         101     1.22389     1.22207  0.00128021
         102     1.23682     1.22221   0.0012758
         103     1.20713     1.22207  0.00127179
         104     1.24581      1.2223  0.00127988
         105     1.22408     1.22231   0.0012678
         106     1.21691     1.22226  0.00125687
         107     1.21055     1.22215  0.00124988
         108      1.2226     1.22216  0.00123832
         109     1.23884     1.22231  0.00123637
         110     1.22678     1.22235   0.0012258
         111     1.21769     1.22231  0.00121548
         112     1.22962     1.22237  0.00120637
         113     1.22754     1.22242  0.00119657
         114     1.20432     1.22226  0.00119656
         115     1.22221     1.22226  0.00118616
         116     1.23552     1.22238  0.00118143
         117       1.219     1.22235  0.00117168
         118     1.20819     1.22223  0.00116788
         119     1.23435     1.22233   0.0011625
         120     1.23803     1.22246  0.00116015
         121     1.20039     1.22228  0.00116482
         122     1.23187     1.22236  0.00115792
         123      1.2256     1.22238  0.00114881
         124     1.22062     1.22237  0.00113963
         125     1.22111     1.22236  0.00113056
         126     1.21079     1.22227  0.00112531
         127     1.22523     1.22229  0.00111669
         128     1.24683     1.22248   0.0011243
         129     1.20638     1.22236   0.0011225
         130     1.22373     1.22237  0.00111391
         131     1.22234     1.22237  0.00110541
         132       1.217     1.22233  0.00109778
         133     1.21235     1.22225  0.00109209
         134     1.22736     1.22229  0.00108461
         135     1.22911     1.22234  0.00107775
         136     1.22885     1.22239  0.00107088
         137     1.21425     1.22233  0.00106471
         138     1.22184     1.22232    0.001057
         139     1.24716      1.2225  0.00106439
         140     1.22192      1.2225   0.0010568
         141     1.22988     1.22255   0.0010506
         142     1.21746     1.22252  0.00104381
         143     1.21835     1.22249  0.00103692
         144     1.23051     1.22254  0.00103121
         145     1.23014     1.22259  0.00102543
         146     1.21919     1.22257  0.00101868
         147     1.21981     1.22255  0.00101192
         148     1.23238     1.22262  0.00100726
         149     1.22423     1.22263  0.00100055
         150      1.2039      1.2225  0.00100164
         151     1.25148      1.2227  0.00101323
         152      1.2008     1.22255  0.00101675
         153     1.23752     1.22265   0.0010148
         154     1.23189     1.22271  0.00100998
         155     1.21195     1.22264  0.00100585
         156     1.21342     1.22258  0.00100114
         157     1.23153     1.22264 0.000996382
         158     1.21898     1.22262 0.000990345
         159     1.22644     1.22264 0.000984408
         160      1.2127     1.22258 0.000980213
         161     1.21474     1.22253 0.000975332
         162      1.2309     1.22258  0.00097068
         163     1.21576     1.22254 0.000965628
         164     1.23706     1.22263 0.000963791
         165     1.20241      1.2225 0.000965704
         166     1.24226     1.22262 0.000967189
         167     1.21381     1.22257 0.000962836
