#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.792532    0.792532           0
           2    0.823414    0.807973   0.0109185
           3    0.807374    0.807773  0.00728081
           4    0.822481     0.81145  0.00632127
           5     0.81486    0.812132  0.00509366
           6    0.816452    0.812852   0.0042953
           7    0.812994    0.812873  0.00368174
           8    0.819609    0.813715  0.00331642
           9     0.82856    0.815364  0.00333301
          10     0.81545    0.815373  0.00299972
          11    0.809253    0.814816  0.00277813
          12    0.811734    0.814559  0.00255847
          13    0.825027    0.815365  0.00248514
          14    0.805376    0.814651  0.00240787
          15    0.801287     0.81376  0.00240654
          16    0.814806    0.813826  0.00225702
          17    0.825455     0.81451  0.00222552
          18     0.81882    0.814749  0.00211472
          19    0.806338    0.814307  0.00204923
          20    0.824286    0.814806  0.00200661
          21    0.808362    0.814499  0.00193437
          22    0.817468    0.814634  0.00185115
          23    0.825572    0.815109  0.00183073
          24    0.803591    0.814629  0.00181626
          25    0.821949    0.814922  0.00176705
          26    0.821468    0.815174  0.00171693
          27    0.806788    0.814863   0.0016812
          28    0.815568    0.814888  0.00162134
          29    0.834529    0.815566  0.00170102
          30     0.79718    0.814953  0.00175124
          31    0.808394    0.814741  0.00170748
          32    0.837358    0.815448  0.00179445
          33    0.816907    0.815492  0.00174062
          34    0.801383    0.815077  0.00173819
          35    0.819024     0.81519  0.00169218
          36    0.809729    0.815038  0.00165196
          37    0.818102    0.815121  0.00160939
          38    0.818346    0.815206  0.00156927
          39    0.821367    0.815364  0.00153697
          40     0.81871    0.815448  0.00150082
          41    0.803821    0.815164  0.00149076
          42    0.825996    0.815422  0.00147741
          43    0.817526    0.815471  0.00144386
          44    0.811649    0.815384  0.00141365
          45    0.805089    0.815155  0.00140063
          46    0.825499     0.81538  0.00138811
          47    0.815092    0.815374  0.00135859
          48    0.814964    0.815365  0.00133031
          49    0.818515     0.81543  0.00130472
          50    0.813352    0.815388  0.00127928
          51    0.814533    0.815371  0.00125431
          52    0.813359    0.815333  0.00123079
