#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.25823     1.25823           0
           2      1.0704     1.16431   0.0664106
           3     1.07054     1.13306   0.0511039
           4     1.07787     1.11926   0.0401473
           5     1.03518     1.10244   0.0354646
           6      1.0704      1.0971   0.0299532
           7     1.05923     1.09169   0.0261584
           8     1.05907     1.08761   0.0232042
           9     1.07246     1.08593   0.0206869
          10     1.08067      1.0854   0.0186249
          11     1.07015     1.08402   0.0169833
          12     1.08655     1.08423   0.0155693
          13     1.08675     1.08442   0.0143729
          14     1.05769     1.08251   0.0134725
          15      1.0288     1.07893   0.0130415
          16      1.0631     1.07794   0.0122639
          17     1.04667      1.0761   0.0116797
          18     1.05879     1.07514   0.0110704
          19     1.07919     1.07535   0.0104898
          20     1.06605     1.07489   0.0099756
          21     1.03194     1.07284  0.00970793
          22     1.03419     1.07109   0.0094243
          23     1.10064     1.07237  0.00910173
          24     1.04081     1.07106  0.00881699
          25     1.03953     1.06979  0.00855403
          26     1.01023      1.0675  0.00852631
          27     1.05604     1.06708  0.00822108
          28     1.04425     1.06626  0.00796778
          29      1.0882     1.06702  0.00772886
          30     1.08445      1.0676  0.00749304
          31     1.07648     1.06789  0.00725679
          32      1.0623     1.06771  0.00703212
          33     1.05307     1.06727  0.00683301
          34     1.08266     1.06772  0.00664701
          35     1.06348      1.0676   0.0064582
          36     1.05452     1.06724  0.00628902
          37     1.02033     1.06597  0.00624553
          38     1.08446     1.06646  0.00610011
          39     1.08677     1.06698   0.0059659
          40     1.07105     1.06708  0.00581762
          41     1.06836     1.06711  0.00567581
          42     1.04276     1.06653  0.00557021
          43     1.06987     1.06661  0.00544121
          44     1.06425     1.06655  0.00531781
          45     1.05551     1.06631   0.0052053
          46     1.05317     1.06602  0.00509998
          47     1.09234     1.06658  0.00502211
          48     1.06641     1.06658  0.00491748
          49     1.04427     1.06612  0.00483815
          50     1.06256     1.06605  0.00474191
          51      1.0876     1.06648  0.00466772
          52      1.0841     1.06681  0.00459024
          53      1.0872      1.0672  0.00451971
          54     1.04409     1.06677  0.00445622
          55     1.05819     1.06662  0.00437794
          56     1.08869     1.06701  0.00431747
          57     1.05852     1.06686  0.00424429
          58     1.05478     1.06665  0.00417622
          59     1.09894      1.0672  0.00414113
          60      1.0196     1.06641  0.00414741
          61     1.06797     1.06643   0.0040795
          62     1.08218     1.06669   0.0040216
          63     1.05087     1.06643  0.00396559
          64     1.04234     1.06606  0.00392145
          65     1.03962     1.06565  0.00388217
          66     1.07734     1.06583  0.00382738
          67     1.09016     1.06619  0.00378745
          68     1.09479     1.06661  0.00375502
          69     1.04281     1.06627  0.00371642
