#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.991348    0.991348           0
           2     1.00268    0.997015  0.00400719
           3     1.04222     1.01208   0.0125888
           4     1.09753     1.03344   0.0207704
           5     1.12901     1.05256   0.0238404
           6     1.15216     1.06916   0.0249868
           7     1.16622     1.08302   0.0249699
           8      1.1747     1.09448   0.0243365
           9     1.19888     1.10608   0.0242398
          10     1.22242     1.11772   0.0244486
          11     1.22272     1.12726   0.0240172
          12     1.20312     1.13358   0.0228327
          13     1.19894     1.13861   0.0216227
          14     1.21184     1.14384   0.0207012
          15     1.22231     1.14907   0.0199712
          16     1.22588     1.15387   0.0192913
          17     1.23083      1.1584   0.0186801
          18     1.21038     1.16129   0.0178641
          19     1.22585     1.16469    0.017244
          20     1.24691      1.1688   0.0168647
          21     1.23589     1.17199   0.0163615
          22     1.23305     1.17477   0.0158514
          23     1.20968     1.17629   0.0152347
          24     1.22077     1.17814   0.0147123
          25     1.23312     1.18034   0.0142872
          26     1.22942     1.18223   0.0138619
          27     1.25426     1.18489   0.0136028
          28      1.2487     1.18717   0.0133065
          29     1.24318      1.1891    0.012987
          30     1.24729     1.19104   0.0126981
          31     1.22178     1.19204   0.0123272
          32     1.23859     1.19349   0.0120275
          33     1.26172     1.19556   0.0118394
          34      1.2772     1.19796   0.0117322
          35     1.24233     1.19923   0.0114652
          36      1.2214     1.19984   0.0111633
          37     1.20693     1.20003   0.0108632
          38      1.2006     1.20005   0.0105774
          39     1.20431     1.20016   0.0103067
          40     1.20914     1.20038   0.0100515
          41     1.20763     1.20056  0.00980789
          42     1.20234      1.2006  0.00957447
          43     1.20693     1.20075  0.00935293
          44     1.20868     1.20093   0.0091421
          45     1.19018     1.20069  0.00894206
          46     1.20521     1.20079  0.00874821
          47     1.21975     1.20119  0.00857138
          48     1.19793     1.20112  0.00839308
          49     1.20767     1.20126  0.00822285
          50     1.22073     1.20165  0.00806761
          51     1.21985       1.202  0.00791731
          52     1.19687     1.20191  0.00776567
          53     1.19012     1.20168  0.00762233
          54     1.21065     1.20185  0.00748298
          55     1.22233     1.20222  0.00735619
          56     1.20896     1.20234  0.00722581
          57      1.2167     1.20259  0.00710343
          58     1.20966     1.20272    0.006982
          59     1.21367      1.2029  0.00686613
          60     1.21276     1.20307  0.00675366
          61     1.21045     1.20319  0.00664403
          62     1.23359     1.20368  0.00655494
          63       1.248     1.20438  0.00648853
          64     1.24002     1.20494    0.006411
          65     1.23478      1.2054  0.00632879
          66     1.22625     1.20571  0.00624078
          67     1.24206     1.20625  0.00617117
          68     1.26088     1.20706  0.00613248
          69     1.26042     1.20783  0.00609218
          70     1.25867     1.20856  0.00604829
          71     1.24547     1.20908   0.0059854
          72     1.23325     1.20941  0.00591168
          73      1.2281     1.20967  0.00583624
          74     1.22214     1.20984  0.00575981
          75     1.21093     1.20985  0.00568303
          76     1.22261     1.21002  0.00561073
          77     1.22966     1.21028  0.00554366
          78     1.22883     1.21051  0.00547768
          79     1.24789     1.21099  0.00542874
          80     1.23977     1.21135  0.00537279
          81      1.2303     1.21158  0.00531155
