#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -5.33046    -5.33046           0
           2     -5.3284    -5.32943 0.000728414
           3    -5.32889    -5.32925 0.000506963
           4    -5.32681    -5.32864 0.000650139
           5    -5.32882    -5.32868 0.000521117
           6    -5.32865    -5.32867 0.000434292
           7    -5.32834    -5.32862 0.000374909
           8    -5.32649    -5.32836 0.000412213
           9    -5.32645    -5.32815 0.000417096
          10    -5.32685    -5.32802 0.000395006
          11    -5.32779      -5.328 0.000359644
          12     -5.3265    -5.32787 0.000350604
          13    -5.32676    -5.32779 0.000333886
          14    -5.32643    -5.32769 0.000323667
          15    -5.32663    -5.32762 0.000309737
          16    -5.32556    -5.32749 0.000315853
          17    -5.32678    -5.32745 0.000300035
          18    -5.32712    -5.32743 0.000283912
          19     -5.3276    -5.32744 0.000269105
          20    -5.32672     -5.3274 0.000258039
          21    -5.32674    -5.32737 0.000247672
          22    -5.32794     -5.3274 0.000237758
          23    -5.32673    -5.32737 0.000229173
          24    -5.32738    -5.32737 0.000219624
          25    -5.32647    -5.32733 0.000213728
          26    -5.32721    -5.32733 0.000205562
          27    -5.32685    -5.32731 0.000198707
          28    -5.32859    -5.32736 0.000196807
          29    -5.32847    -5.32739 0.000193761
          30    -5.32677    -5.32737 0.000188409
          31    -5.32477    -5.32729 0.000200113
          32    -5.32707    -5.32728 0.000193982
          33    -5.32834    -5.32731 0.000190738
          34    -5.32913    -5.32737 0.000192453
          35    -5.32753    -5.32737 0.000187007
          36    -5.32857    -5.32741 0.000184745
          37    -5.32705     -5.3274 0.000180009
          38    -5.32787    -5.32741 0.000175701
          39    -5.32713     -5.3274 0.000171343
          40    -5.32659    -5.32738 0.000168261
          41    -5.32595    -5.32735 0.000167728
          42    -5.32796    -5.32736 0.000164369
          43    -5.32752    -5.32736 0.000160586
          44    -5.32624    -5.32734  0.00015894
          45    -5.32589    -5.32731  0.00015864
          46    -5.32789    -5.32732 0.000155697
          47    -5.32883    -5.32735 0.000155659
          48    -5.32816    -5.32737 0.000153322
          49    -5.32593    -5.32734 0.000152965
          50    -5.32628    -5.32732 0.000151373
          51    -5.32608    -5.32729 0.000150325
          52    -5.32869    -5.32732 0.000149824
          53    -5.32841    -5.32734  0.00014839
          54    -5.32643    -5.32732 0.000146596
          55    -5.32793    -5.32734 0.000144339
          56    -5.32617    -5.32731 0.000143241
          57    -5.32636     -5.3273 0.000141696
          58    -5.32596    -5.32727 0.000141129
          59    -5.32701    -5.32727 0.000138807
          60     -5.3273    -5.32727 0.000136494
          61    -5.32723    -5.32727 0.000134259
          62    -5.32785    -5.32728  0.00013242
          63    -5.32649    -5.32727 0.000130908
          64     -5.3278    -5.32728 0.000129132
          65    -5.32691    -5.32727 0.000127268
          66    -5.32588    -5.32725 0.000127063
          67    -5.32899    -5.32727 0.000127802
          68    -5.32729    -5.32727 0.000125923
          69    -5.32972    -5.32731 0.000129006
          70    -5.32824    -5.32732 0.000127851
          71    -5.32948    -5.32735 0.000129607
          72    -5.32624    -5.32734 0.000128723
          73    -5.32875    -5.32736 0.000128413
          74    -5.32681    -5.32735 0.000126892
          75     -5.3261    -5.32733  0.00012629
          76    -5.32743    -5.32733 0.000124635
          77    -5.32725    -5.32733 0.000123021
          78    -5.32766    -5.32734 0.000121513
          79    -5.32629    -5.32732 0.000120701
          80    -5.32659    -5.32732 0.000119537
          81    -5.32618     -5.3273 0.000118881
          82    -5.32726     -5.3273 0.000117432
          83    -5.32713     -5.3273 0.000116035
          84    -5.32776     -5.3273 0.000114782
          85    -5.32629    -5.32729 0.000114052
          86    -5.32875    -5.32731 0.000113976
          87    -5.32663     -5.3273  0.00011293
          88    -5.32703     -5.3273  0.00011169
          89    -5.32739     -5.3273  0.00011044
          90     -5.3283    -5.32731 0.000109774
          91    -5.32619     -5.3273 0.000109262
          92     -5.3265    -5.32729 0.000108416
          93     -5.3257    -5.32727 0.000108582
          94     -5.3273    -5.32727 0.000107427
          95    -5.32596    -5.32726 0.000107179
          96    -5.32712    -5.32726 0.000106072
          97    -5.32738    -5.32726 0.000104987
          98    -5.32783    -5.32726 0.000104078
          99    -5.32821    -5.32727 0.000103467
         100    -5.32819    -5.32728 0.000102839
         101    -5.32711    -5.32728 0.000101835
         102     -5.3285    -5.32729 0.000101533
         103    -5.32722    -5.32729  0.00010055
         104    -5.32662    -5.32729  9.9793e-05
         105    -5.32763    -5.32729 9.88952e-05
         106    -5.32576    -5.32728 9.90097e-05
         107    -5.32727    -5.32728 9.80844e-05
         108    -5.32669    -5.32727 9.73253e-05
         109    -5.32839    -5.32728 9.69774e-05
         110    -5.32521    -5.32726 9.78987e-05
         111    -5.32662    -5.32726 9.71869e-05
         112    -5.32509    -5.32724 9.82276e-05
         113    -5.32677    -5.32723 9.74438e-05
         114    -5.32721    -5.32723 9.65892e-05
         115    -5.32707    -5.32723 9.57591e-05
         116    -5.32656    -5.32722 9.51068e-05
         117    -5.32648    -5.32722 9.45092e-05
         118    -5.32479     -5.3272 9.59317e-05
         119    -5.32928    -5.32722 9.67094e-05
         120      -5.329    -5.32723 9.70346e-05
         121    -5.32611    -5.32722 9.66771e-05
         122    -5.32536    -5.32721 9.70869e-05
         123    -5.32642     -5.3272 9.65086e-05
         124    -5.32693     -5.3272 9.57551e-05
         125    -5.32637    -5.32719 9.52176e-05
         126    -5.32747    -5.32719 9.44886e-05
         127    -5.32791     -5.3272 9.39115e-05
         128    -5.32727     -5.3272 9.31793e-05
         129    -5.32665    -5.32719 9.25537e-05
         130    -5.32744     -5.3272 9.18609e-05
         131    -5.32742     -5.3272 9.11753e-05
         132     -5.3266    -5.32719 9.05955e-05
         133    -5.32953    -5.32721 9.16068e-05
         134    -5.32837    -5.32722 9.13311e-05
         135    -5.32848    -5.32723 9.11309e-05
         136    -5.32793    -5.32723 9.06073e-05
         137    -5.32688    -5.32723 8.99831e-05
         138    -5.32828    -5.32724 8.96512e-05
         139    -5.32593    -5.32723 8.94984e-05
         140    -5.32793    -5.32724 8.89988e-05
         141     -5.3281    -5.32724 8.85786e-05
         142     -5.3288    -5.32725 8.86345e-05
         143    -5.32727    -5.32725 8.80148e-05
         144    -5.32735    -5.32725 8.74064e-05
         145    -5.32564    -5.32724  8.7511e-05
         146     -5.3271    -5.32724 8.69167e-05
         147    -5.32704    -5.32724 8.63365e-05
         148    -5.32683    -5.32724 8.57968e-05
         149    -5.32638    -5.32723 8.54132e-05
         150    -5.32707    -5.32723 8.48508e-05
         151    -5.32801    -5.32724 8.44472e-05
         152    -5.32852    -5.32724 8.43133e-05
         153    -5.32611    -5.32724 8.40899e-05
         154    -5.32598    -5.32723 8.39403e-05
         155     -5.3308    -5.32725 8.65018e-05
         156     -5.3259    -5.32724 8.63809e-05
         157    -5.32546    -5.32723 8.65771e-05
         158    -5.32593    -5.32722 8.64171e-05
         159     -5.3286    -5.32723 8.63045e-05
         160    -5.32775    -5.32723 8.58252e-05
         161    -5.32604    -5.32723 8.56125e-05
         162    -5.32512    -5.32721 8.60619e-05
         163    -5.32825    -5.32722 8.57674e-05
         164    -5.32719    -5.32722 8.52447e-05
         165    -5.32623    -5.32721 8.49386e-05
         166     -5.3284    -5.32722 8.47247e-05
         167    -5.32878    -5.32723 8.47289e-05
         168    -5.32598    -5.32722 8.45532e-05
         169    -5.32794    -5.32723 8.41599e-05
         170    -5.32992    -5.32724 8.51399e-05
         171    -5.32807    -5.32725 8.47782e-05
         172    -5.32785    -5.32725 8.43586e-05
         173     -5.3274    -5.32725 8.38754e-05
         174    -5.32668    -5.32725 8.34588e-05
         175    -5.32762    -5.32725 8.30093e-05
         176    -5.32589    -5.32724 8.28987e-05
         177    -5.32747    -5.32724 8.24403e-05
         178    -5.32874    -5.32725 8.24056e-05
         179    -5.32876    -5.32726 8.23728e-05
         180    -5.32817    -5.32727 8.20705e-05
         181    -5.32738    -5.32727 8.16196e-05
         182    -5.32841    -5.32727 8.14137e-05
         183     -5.3269    -5.32727 8.09944e-05
         184    -5.32643    -5.32727 8.06841e-05
         185    -5.32737    -5.32727 8.02498e-05
         186    -5.32555    -5.32726 8.03503e-05
         187    -5.32802    -5.32726 8.00249e-05
         188    -5.32761    -5.32726 7.96201e-05
         189    -5.32588    -5.32726 7.95361e-05
         190    -5.32849    -5.32726 7.93799e-05
         191    -5.32723    -5.32726 7.89644e-05
         192    -5.32718    -5.32726 7.85545e-05
         193    -5.32765    -5.32726 7.81737e-05
         194    -5.32812    -5.32727 7.78935e-05
         195    -5.32649    -5.32727 7.75976e-05
         196    -5.32725    -5.32727 7.72017e-05
         197    -5.32723    -5.32727 7.68101e-05
