#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1  -0.0374546  -0.0374546           0
           2  -0.0552679  -0.0463613  0.00629796
           3   -0.115578  -0.0694334   0.0193005
           4   -0.198592   -0.101723   0.0314881
           5   -0.244675   -0.130313   0.0358956
           6   -0.279804   -0.155229   0.0375777
           7   -0.301275   -0.176092   0.0375575
           8   -0.312958     -0.1932   0.0365522
           9   -0.348873   -0.210497   0.0363538
          10   -0.384373   -0.227885   0.0366414
          11   -0.381842   -0.241881    0.035884
          12   -0.361552   -0.251854   0.0342514
          13   -0.358902   -0.260088   0.0325915
          14    -0.37567   -0.268344   0.0312917
          15   -0.380546   -0.275824   0.0300863
          16   -0.394715   -0.283255   0.0291091
          17   -0.394702    -0.28981   0.0281253
          18   -0.387004    -0.29521   0.0270762
          19   -0.383123   -0.299837   0.0260435
          20    -0.38487   -0.304089   0.0250859
          21   -0.363836   -0.306934   0.0240522
          22   -0.336468   -0.308276   0.0229963
          23   -0.347578   -0.309985   0.0220599
          24   -0.339831   -0.311229   0.0211757
          25   -0.359794   -0.313171   0.0204176
          26    -0.34121    -0.31425   0.0196608
          27   -0.319909   -0.314459   0.0189337
          28    -0.31869    -0.31461   0.0182581
          29   -0.342726    -0.31558   0.0176542
          30   -0.337399   -0.316307   0.0170807
          31   -0.328637   -0.316705   0.0165344
          32   -0.322877   -0.316898   0.0160188
          33   -0.342239   -0.317666   0.0155518
          34   -0.383378   -0.319598    0.015214
          35   -0.388503   -0.321567   0.0149061
          36   -0.385773   -0.323351   0.0145984
          37   -0.348493    -0.32403   0.0142196
          38   -0.336054   -0.324347    0.013849
          39   -0.364424   -0.325374   0.0135319
          40   -0.402467   -0.327301   0.0133302
          41   -0.415759   -0.329459   0.0131785
          42   -0.446117   -0.332237   0.0131542
          43   -0.435019   -0.334627   0.0130636
          44   -0.423016   -0.336636   0.0129203
          45   -0.393894   -0.337908   0.0126956
          46   -0.400984   -0.339279   0.0124935
          47   -0.418867   -0.340973   0.0123419
          48   -0.384646   -0.341883   0.0121183
          49   -0.336956   -0.341782   0.0118714
          50   -0.351458   -0.341976   0.0116355
          51   -0.382449   -0.342769   0.0114344
          52   -0.391058   -0.343698   0.0112521
          53   -0.410215   -0.344953   0.0111096
          54   -0.433512   -0.346593   0.0110243
          55   -0.444207   -0.348368   0.0109658
          56   -0.439398   -0.349993   0.0108898
          57   -0.422622   -0.351267    0.010773
          58   -0.394901    -0.35202   0.0106135
          59   -0.390901   -0.352679    0.010454
          60   -0.379547   -0.353126   0.0102894
          61   -0.397703   -0.353857   0.0101466
          62   -0.422752   -0.354968   0.0100436
          63   -0.434245   -0.356227  0.00996273
          64   -0.453086    -0.35774  0.00992135
          65   -0.443809   -0.359064  0.00985668
          66   -0.424433   -0.360055  0.00975697
          67   -0.389554   -0.360495  0.00962127
          68   -0.409341   -0.361213  0.00950656
          69   -0.446157   -0.362444  0.00944815
          70   -0.439581   -0.363546  0.00937722
          71   -0.437199   -0.364584  0.00930235
          72   -0.426665   -0.365446  0.00921303
          73   -0.422617   -0.366229  0.00912005
          74   -0.396241   -0.366635  0.00900582
          75   -0.359212   -0.366536  0.00888628
          76   -0.355353   -0.366389  0.00877058
          77   -0.391984   -0.366721  0.00866297
          78   -0.419534   -0.367398  0.00857832
          79   -0.404248   -0.367865  0.00848241
          80   -0.376269    -0.36797  0.00837703
          81   -0.387596   -0.368212  0.00827711
          82   -0.413669   -0.368766  0.00819472
          83   -0.426221   -0.369458  0.00812517
          84   -0.449935   -0.370417  0.00808473
          85   -0.431432   -0.371134  0.00802142
          86   -0.415465    -0.37165  0.00794469
          87    -0.39535   -0.371922  0.00785804
          88    -0.37428   -0.371949  0.00776879
          89   -0.357549   -0.371787  0.00768319
          90   -0.372709   -0.371797  0.00759782
          91   -0.362785   -0.371698  0.00751498
          92   -0.363041   -0.371604  0.00743388
          93   -0.348076   -0.371351  0.00735825
          94   -0.339849   -0.371016   0.0072876
          95    -0.35111   -0.370807   0.0072139
          96   -0.365541   -0.370752  0.00713896
          97    -0.36982   -0.370742  0.00706537
          98    -0.33863   -0.370415  0.00700087
          99   -0.342704   -0.370135  0.00693575
         100   -0.343596   -0.369869  0.00687147
         101   -0.374681   -0.369917   0.0068036
         102   -0.412611   -0.370335  0.00674976
         103   -0.410492   -0.370725  0.00669548
         104   -0.366906   -0.370689   0.0066312
         105   -0.335075   -0.370349  0.00657671
         106   -0.352254   -0.370179  0.00651688
         107   -0.375586   -0.370229  0.00645617
         108   -0.336164   -0.369914  0.00640409
         109   -0.336537   -0.369608  0.00635266
         110   -0.343026   -0.369366   0.0062995
         111   -0.336815   -0.369073  0.00624957
         112   -0.337928   -0.368795  0.00619995
         113   -0.322268   -0.368383  0.00615874
         114   -0.345298    -0.36818  0.00610805
         115   -0.350283   -0.368025  0.00605692
         116   -0.372474   -0.368063  0.00600482
         117   -0.373911   -0.368113  0.00595371
         118   -0.389639   -0.368296  0.00590605
         119   -0.397375    -0.36854  0.00586147
         120   -0.390758   -0.368725  0.00581555
         121   -0.389671   -0.368898  0.00577006
         122   -0.448303   -0.369549  0.00575936
         123   -0.465135   -0.370326  0.00576472
         124   -0.448366   -0.370956  0.00575249
         125     -0.4172   -0.371325  0.00571835
         126    -0.40751   -0.371613  0.00568017
         127   -0.445269   -0.372193  0.00566498
         128   -0.466052   -0.372926  0.00566798
         129   -0.490565   -0.373838  0.00569693
         130   -0.487821   -0.374715  0.00572018
         131   -0.457947    -0.37535  0.00571169
         132   -0.430375   -0.375767  0.00568361
         133   -0.421253   -0.376109  0.00565116
         134   -0.378424   -0.376126  0.00560901
         135   -0.332987   -0.375807  0.00557656
         136   -0.311513   -0.375334  0.00555556
         137   -0.338398   -0.375064  0.00552155
         138   -0.335593   -0.374778  0.00548894
         139    -0.35343   -0.374625   0.0054516
         140   -0.346516   -0.374424  0.00541635
         141   -0.338674    -0.37417  0.00538387
         142    -0.33879   -0.373921  0.00535172
         143   -0.310406   -0.373477  0.00533269
         144    -0.30227   -0.372982  0.00531854
         145   -0.329835   -0.372685  0.00529018
         146   -0.336619   -0.372438  0.00525971
         147   -0.356815   -0.372332    0.005225
         148   -0.359367   -0.372244  0.00519043
         149   -0.381642   -0.372307  0.00515598
         150   -0.427737   -0.372677  0.00513483
         151   -0.449885   -0.373188  0.00512622
         152   -0.447959    -0.37368  0.00511604
         153   -0.462379    -0.37426  0.00511535
         154   -0.449791    -0.37475  0.00510559
         155   -0.430856   -0.375112  0.00508546
         156   -0.427705   -0.375449  0.00506403
         157   -0.418501   -0.375723  0.00503919
         158   -0.409139   -0.375935  0.00501173
         159   -0.382416   -0.375976  0.00498038
         160   -0.406615   -0.376167  0.00495293
         161   -0.450235   -0.376627  0.00494349
         162   -0.468768   -0.377196  0.00494558
         163   -0.438587   -0.377573  0.00492956
         164   -0.447462   -0.377999  0.00491789
         165   -0.440429   -0.378377  0.00490262
         166   -0.427351   -0.378672  0.00488195
         167   -0.442479   -0.379054  0.00486765
         168   -0.436258   -0.379395  0.00485057
         169   -0.427036   -0.379677  0.00483005
         170   -0.414218    -0.37988  0.00480591
         171   -0.414185    -0.38008  0.00478199
         172   -0.424676    -0.38034  0.00476121
         173   -0.445644   -0.380717  0.00474863
         174   -0.444439   -0.381083  0.00473544
         175   -0.436213   -0.381398  0.00471885
         176    -0.41001   -0.381561  0.00469484
         177   -0.401325   -0.381673  0.00466964
         178   -0.386175   -0.381698  0.00464348
         179   -0.367233   -0.381617  0.00461824
         180    -0.37565   -0.381584   0.0045927
         181   -0.412256   -0.381753  0.00457045
         182   -0.398843   -0.381847   0.0045463
         183   -0.393752   -0.381912  0.00452193
         184   -0.415692   -0.382096  0.00450107
         185   -0.442637   -0.382423  0.00448863
         186   -0.453649   -0.382806   0.0044808
         187   -0.442457   -0.383125  0.00446818
         188    -0.43921   -0.383423  0.00445436
         189   -0.477546   -0.383921  0.00445854
         190   -0.486564   -0.384462  0.00446768
         191   -0.443325    -0.38477  0.00445491
         192   -0.399437   -0.384846  0.00443236
         193   -0.408356   -0.384968  0.00441107
         194   -0.429244   -0.385196  0.00439423
         195   -0.460894   -0.385584  0.00438881
         196   -0.432651   -0.385825  0.00437298
         197   -0.402063   -0.385907  0.00435156
         198   -0.412973   -0.386044  0.00433173
         199   -0.383718   -0.386032  0.00430998
         200   -0.362436   -0.385914  0.00429004
         201   -0.386963   -0.385919   0.0042687
         202   -0.421683   -0.386096  0.00425124
         203   -0.402812   -0.386179   0.0042311
         204   -0.367564   -0.386087  0.00421134
         205   -0.400446   -0.386157  0.00419138
         206   -0.457736   -0.386505  0.00418541
         207   -0.419797   -0.386666  0.00416828
         208   -0.347432   -0.386477  0.00415251
         209   -0.339447   -0.386252  0.00413873
         210   -0.398288   -0.386309  0.00411942
         211   -0.406444   -0.386405    0.004101
         212   -0.385216   -0.386399  0.00408166
         213   -0.379759   -0.386368  0.00406262
         214   -0.404554   -0.386453  0.00404452
         215   -0.420995   -0.386614   0.0040289
         216   -0.466498   -0.386984  0.00402719
         217   -0.494936   -0.387481  0.00403924
         218    -0.45851   -0.387807  0.00403383
         219   -0.409927   -0.387908  0.00401667
         220   -0.389097   -0.387913  0.00399842
         221   -0.409648   -0.388012  0.00398154
         222   -0.430655   -0.388204  0.00396823
         223   -0.425276    -0.38837  0.00395392
         224   -0.441881   -0.388609  0.00394348
         225   -0.432865   -0.388805  0.00393085
         226   -0.450583   -0.389079  0.00392295
         227   -0.458456   -0.389384  0.00391756
         228   -0.429317    -0.38956  0.00390429
         229   -0.413341   -0.389663  0.00388862
         230   -0.414875   -0.389773  0.00387326
         231   -0.409941    -0.38986  0.00385747
         232    -0.39458   -0.389881   0.0038409
         233   -0.397835   -0.389915  0.00382457
         234   -0.465635   -0.390238  0.00382189
         235   -0.446918    -0.39048  0.00381323
         236   -0.412148   -0.390571  0.00379818
         237   -0.395975   -0.390594  0.00378222
         238   -0.377026   -0.390537  0.00376676
         239   -0.405919   -0.390602  0.00375154
         240   -0.411757    -0.39069  0.00373695
         241   -0.403892   -0.390745  0.00372184
         242   -0.366935   -0.390646  0.00370776
         243   -0.340858   -0.390441  0.00369816
         244   -0.337001   -0.390222  0.00368949
         245   -0.351648   -0.390065  0.00367779
         246   -0.340927   -0.389865  0.00366826
         247   -0.324447     -0.3896  0.00366295
         248   -0.366627   -0.389508  0.00364935
         249   -0.387868   -0.389501   0.0036347
         250    -0.38845   -0.389497  0.00362017
         251   -0.366607   -0.389406  0.00360689
         252   -0.332991   -0.389182  0.00359952
         253   -0.345999   -0.389011  0.00358934
         254   -0.363576   -0.388911   0.0035766
         255   -0.343098   -0.388731  0.00356709
         256   -0.340331   -0.388542  0.00355816
         257   -0.351193   -0.388397  0.00354728
         258   -0.330172   -0.388171   0.0035407
         259    -0.30782   -0.387861   0.0035406
         260   -0.308232   -0.387555   0.0035402
         261    -0.33021   -0.387335  0.00353345
         262   -0.329863   -0.387116  0.00352676
         263   -0.344286   -0.386953  0.00351711
         264   -0.351722   -0.386819  0.00350632
         265   -0.371983   -0.386763  0.00349354
         266   -0.376428   -0.386724  0.00348062
         267   -0.390617   -0.386739  0.00346761
         268   -0.394245   -0.386767  0.00345479
         269    -0.38054   -0.386744  0.00344202
         270   -0.397511   -0.386784  0.00342951
         271   -0.420905    -0.38691  0.00341916
         272   -0.424182   -0.387047  0.00340933
         273   -0.393109   -0.387069  0.00339692
         274   -0.363197   -0.386982  0.00338564
         275   -0.377657   -0.386948   0.0033735
         276   -0.402944   -0.387006  0.00336177
         277   -0.401864    -0.38706  0.00335006
         278   -0.358872   -0.386958  0.00333955
         279   -0.340575   -0.386792  0.00333171
         280   -0.349398   -0.386658  0.00332249
         281   -0.383504   -0.386647  0.00331068
