#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     1.73816     1.73816           0
           2     1.73815     1.73815 3.11063e-06
           3     1.73814     1.73815 4.53485e-06
           4     1.73813     1.73815  4.9399e-06
           5     1.73812     1.73814 5.39521e-06
           6     1.73812     1.73814  5.8705e-06
           7     1.73811     1.73813 6.16698e-06
           8     1.73811     1.73813  6.2722e-06
           9      1.7381     1.73813 6.39332e-06
          10     1.73809     1.73812 6.61707e-06
          11     1.73809     1.73812  6.7714e-06
          12     1.73808     1.73812  6.8942e-06
          13     1.73807     1.73811 7.10173e-06
          14     1.73807     1.73811 7.31201e-06
          15     1.73806     1.73811  7.5677e-06
          16     1.73805      1.7381 7.75016e-06
          17     1.73805      1.7381 7.97541e-06
          18     1.73804      1.7381 8.29901e-06
          19     1.73803     1.73809  8.5888e-06
          20     1.73802     1.73809 8.93563e-06
