#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -6.60206    -6.60206           0
           2    -6.64699    -6.62452    0.015884
           3    -6.62234    -6.62379   0.0106061
           4    -6.64408    -6.62887  0.00908655
           5    -6.63474    -6.63004   0.0073449
           6    -6.63698     -6.6312  0.00621107
           7    -6.63126    -6.63121  0.00532378
           8    -6.64057    -6.63238  0.00478532
           9    -6.65474    -6.63486  0.00485588
          10    -6.63321     -6.6347   0.0043731
          11    -6.62831    -6.63412  0.00401387
          12    -6.62103    -6.63303  0.00382458
          13    -6.64523    -6.63396  0.00364378
          14    -6.61934    -6.63292  0.00353004
          15    -6.62157    -6.63216  0.00337479
          16    -6.63358    -6.63225  0.00316503
          17    -6.64269    -6.63287   0.0030378
          18    -6.62669    -6.63252  0.00288836
          19     -6.6312    -6.63245  0.00273718
          20    -6.62563    -6.63211  0.00262151
          21    -6.65284     -6.6331  0.00267607
          22    -6.61994     -6.6325  0.00262039
          23    -6.64903    -6.63322  0.00260316
          24    -6.61506    -6.63246  0.00260236
          25     -6.6218    -6.63204  0.00253294
          26    -6.64139     -6.6324  0.00246091
          27    -6.63373    -6.63245  0.00237027
          28    -6.63041    -6.63237  0.00228673
          29    -6.64986    -6.63298  0.00228597
          30     -6.6357    -6.63307  0.00221157
          31    -6.63878    -6.63325  0.00214791
          32    -6.63985    -6.63346  0.00209066
          33    -6.60992    -6.63274  0.00214548
          34    -6.65766    -6.63348  0.00220398
          35    -6.64498    -6.63381  0.00216537
          36    -6.63356     -6.6338  0.00210523
          37    -6.65129    -6.63427  0.00210073
          38    -6.63929     -6.6344   0.0020496
          39    -6.61709    -6.63396  0.00204453
          40    -6.63404    -6.63396  0.00199342
          41    -6.63569      -6.634  0.00194524
          42    -6.63654    -6.63406  0.00189986
          43    -6.63219    -6.63402  0.00185618
          44    -6.63199    -6.63397  0.00181457
          45    -6.64299    -6.63417  0.00178526
          46    -6.63747    -6.63425  0.00174789
          47    -6.64044    -6.63438  0.00171567
          48    -6.63097    -6.63431  0.00168139
          49    -6.65619    -6.63475  0.00170538
          50    -6.62967    -6.63465   0.0016743
          51    -6.60654     -6.6341  0.00172982
          52    -6.63505    -6.63412  0.00169665
          53    -6.65777    -6.63457  0.00172234
          54    -6.62542     -6.6344  0.00169876
          55     -6.6338    -6.63439  0.00166791
          56    -6.63836    -6.63446  0.00163964
          57    -6.63466    -6.63446  0.00161087
          58    -6.63376    -6.63445  0.00158315
          59    -6.63924    -6.63453  0.00155839
          60    -6.63483    -6.63453  0.00153243
          61    -6.63311    -6.63451  0.00150749
          62    -6.63487    -6.63452  0.00148318
          63    -6.65537    -6.63485  0.00149612
          64    -6.63383    -6.63483  0.00147283
          65    -6.62735    -6.63472  0.00145466
          66    -6.61667    -6.63444  0.00145809
          67    -6.60999    -6.63408   0.0014813
          68    -6.64388    -6.63422  0.00146652
          69    -6.64113    -6.63432  0.00144867
          70    -6.63114    -6.63428  0.00142869
          71    -6.64671    -6.63445  0.00141925
          72    -6.62564    -6.63433  0.00140481
          73      -6.637    -6.63437  0.00138604
          74    -6.63762    -6.63441  0.00136801
          75    -6.63169    -6.63437  0.00135025
          76    -6.66258    -6.63474  0.00138256
          77    -6.60647    -6.63438  0.00141253
          78    -6.60913    -6.63405  0.00143102
          79     -6.6428    -6.63416  0.00141719
          80    -6.65393    -6.63441  0.00142084
          81    -6.62418    -6.63429   0.0014089
          82    -6.63154    -6.63425  0.00139211
          83    -6.65153    -6.63446  0.00139081
          84     -6.6124     -6.6342  0.00139882
          85    -6.63131    -6.63416  0.00138278
          86    -6.63379    -6.63416  0.00136671
          87    -6.62539    -6.63406   0.0013547
          88    -6.64247    -6.63415  0.00134268
          89    -6.63836     -6.6342  0.00132842
          90    -6.64882    -6.63436  0.00132355
          91     -6.6235    -6.63424  0.00131439
          92    -6.64089    -6.63432  0.00130208
          93    -6.62583    -6.63423  0.00129127
          94    -6.62788    -6.63416   0.0012793
          95    -6.65909    -6.63442  0.00129247
          96    -6.63297    -6.63441   0.0012791
          97     -6.6355    -6.63442  0.00126596
          98    -6.64498    -6.63452  0.00125762
          99    -6.62703    -6.63445  0.00124719
         100     -6.6333    -6.63444  0.00123478
         101     -6.6271    -6.63436  0.00122469
         102    -6.65499    -6.63457  0.00122925
         103     -6.6253    -6.63448  0.00122061
         104    -6.63466    -6.63448  0.00120887
         105     -6.6265     -6.6344  0.00119975
         106    -6.65267    -6.63457  0.00120075
         107    -6.62192    -6.63446  0.00119534
         108    -6.64077    -6.63451  0.00118569
         109     -6.6206    -6.63439  0.00118167
         110      -6.642    -6.63446  0.00117295
         111    -6.64174    -6.63452  0.00116422
         112    -6.61501    -6.63435  0.00116678
         113    -6.63324    -6.63434   0.0011565
         114    -6.65231     -6.6345  0.00115705
         115    -6.64433    -6.63458  0.00115014
         116    -6.62636    -6.63451  0.00114241
         117     -6.6462    -6.63461  0.00113701
         118    -6.64161    -6.63467  0.00112892
         119    -6.61077    -6.63447  0.00113716
         120    -6.63379    -6.63446   0.0011277
         121    -6.63252    -6.63445  0.00111849
         122    -6.62307    -6.63435   0.0011132
         123    -6.64429    -6.63443  0.00110708
         124    -6.64203     -6.6345  0.00109984
         125    -6.63998    -6.63454  0.00109192
         126    -6.62263    -6.63444  0.00108733
         127    -6.63469    -6.63445  0.00107877
         128     -6.6506    -6.63457   0.0010777
         129     -6.6232    -6.63448  0.00107294
         130    -6.62231    -6.63439  0.00106877
         131    -6.63606     -6.6344  0.00106069
         132    -6.63889    -6.63444   0.0010532
         133    -6.62811    -6.63439  0.00104635
         134    -6.65343    -6.63453  0.00104815
         135    -6.61997    -6.63442  0.00104592
         136    -6.63626    -6.63444  0.00103832
         137    -6.62361    -6.63436  0.00103374
         138    -6.63341    -6.63435  0.00102628
         139    -6.64587    -6.63444  0.00102224
         140    -6.63888    -6.63447  0.00101543
         141    -6.64566    -6.63455  0.00101132
         142    -6.60699    -6.63435  0.00102265
         143    -6.64181     -6.6344  0.00101683
         144    -6.64572    -6.63448   0.0010128
         145    -6.63635     -6.6345   0.0010059
