#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -5.40568    -5.40568           0
           2    -5.40361    -5.40465 0.000730071
           3    -5.40392    -5.40441 0.000525275
           4    -5.40245    -5.40392 0.000578144
           5    -5.40419    -5.40397 0.000465062
           6     -5.4046    -5.40408 0.000399285
           7    -5.40442    -5.40413 0.000345209
           8    -5.40193    -5.40385  0.00039603
           9    -5.40351    -5.40381 0.000353802
          10    -5.40274    -5.40371 0.000334422
          11    -5.40197    -5.40355 0.000339131
          12     -5.4011    -5.40334 0.000367163
          13    -5.40187    -5.40323 0.000355919
          14    -5.40125    -5.40309  0.00035757
          15    -5.40253    -5.40305 0.000335698
          16    -5.40217      -5.403 0.000319174
          17     -5.4045    -5.40309 0.000312338
          18    -5.40333     -5.4031 0.000295293
          19    -5.40232    -5.40306 0.000282596
          20    -5.40365    -5.40309 0.000269987
          21    -5.40366    -5.40311 0.000258486
          22    -5.40096    -5.40302  0.00026467
          23    -5.40299    -5.40302 0.000253164
          24    -5.40284    -5.40301 0.000242725
          25    -5.40355    -5.40303 0.000233999
          26    -5.40192    -5.40299 0.000228891
          27    -5.40359    -5.40301 0.000221488
          28     -5.4035    -5.40303 0.000214258
          29     -5.4033    -5.40304 0.000207082
          30    -5.40156    -5.40299 0.000205921
          31    -5.40403    -5.40302 0.000202006
          32    -5.40325    -5.40303 0.000195818
          33    -5.40286    -5.40302 0.000189952
          34    -5.40306    -5.40302 0.000184368
          35    -5.40322    -5.40303 0.000179189
          36    -5.40297    -5.40303 0.000174219
          37     -5.4033    -5.40304 0.000169667
          38    -5.40128    -5.40299 0.000171382
          39    -5.40182    -5.40296 0.000169585
          40    -5.40224    -5.40294 0.000166287
          41    -5.40349    -5.40295 0.000162771
          42    -5.40441    -5.40299 0.000162544
          43    -5.40203    -5.40297 0.000160303
          44    -5.40149    -5.40293 0.000160116
          45    -5.40281    -5.40293 0.000156583
          46    -5.40549    -5.40299  0.00016276
          47    -5.40434    -5.40302 0.000161833
          48    -5.40347    -5.40302 0.000158745
          49    -5.40308    -5.40303 0.000155509
          50     -5.4026    -5.40302  0.00015263
          51    -5.40321    -5.40302 0.000149683
          52    -5.40082    -5.40298 0.000152685
          53    -5.40307    -5.40298 0.000149814
          54    -5.40143    -5.40295  0.00014976
          55    -5.40234    -5.40294  0.00014745
          56    -5.40172    -5.40292 0.000146421
          57    -5.40181     -5.4029  0.00014514
          58    -5.40279     -5.4029 0.000142649
          59    -5.40341    -5.40291 0.000140496
          60    -5.40312    -5.40291 0.000138198
          61    -5.40348    -5.40292 0.000136248
          62    -5.40443    -5.40294 0.000136209
          63     -5.4042    -5.40296 0.000135502
          64    -5.40148    -5.40294 0.000135354
          65    -5.40224    -5.40293   0.0001337
          66    -5.40319    -5.40293 0.000131732
          67    -5.40169    -5.40291 0.000131058
          68    -5.40285    -5.40291 0.000129134
          69    -5.40288    -5.40291 0.000127264
          70    -5.40238    -5.40291 0.000125675
          71    -5.40212    -5.40289 0.000124395
          72    -5.40164    -5.40288 0.000123875
          73    -5.40358    -5.40289 0.000122553
