#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.961367    0.961367           0
           2    0.993323    0.977345   0.0112981
           3    0.976331    0.977007  0.00753712
           4    0.992424    0.980861  0.00656474
           5    0.984752    0.981639   0.0052977
           6    0.985819    0.982336  0.00446032
           7    0.982187    0.982315  0.00382318
           8    0.990152    0.983294  0.00346852
           9     0.99877    0.985014  0.00348339
          10     0.98448     0.98496  0.00313546
          11    0.981737    0.984667  0.00286408
          12     0.97741    0.984063  0.00268851
          13    0.993126     0.98476  0.00257051
          14    0.975874    0.984125  0.00246401
          15    0.976576    0.983622  0.00235058
          16    0.985504    0.983739  0.00220661
          17    0.989929    0.984104  0.00210663
          18    0.979667    0.983857  0.00200396
          19    0.983466    0.983836   0.0018986
          20    0.978826    0.983586  0.00182012
          21    0.997125    0.984231  0.00184409
          22    0.976506     0.98388  0.00179339
          23    0.994842    0.984356  0.00177763
          24     0.97196     0.98384  0.00177701
          25    0.976102     0.98353  0.00173268
          26    0.990748    0.983808  0.00168813
          27    0.984376    0.983829  0.00162574
          28    0.982178     0.98377  0.00156874
          29     0.99558    0.984177  0.00156662
          30    0.987078    0.984274  0.00151738
          31    0.987494    0.984378  0.00147198
          32    0.988684    0.984512  0.00143212
          33    0.968454    0.984026  0.00146907
          34     1.00115    0.984529  0.00150977
          35    0.992477    0.984756  0.00148362
          36    0.984752    0.984756  0.00144241
          37    0.996655    0.985078  0.00143882
          38    0.989907    0.985205  0.00140656
          39    0.974369    0.984927  0.00139767
          40    0.985626    0.984945  0.00136283
          41    0.985906    0.984968  0.00132979
          42    0.985552    0.984982  0.00129821
          43    0.984348    0.984967   0.0012681
          44    0.984732    0.984962  0.00123929
          45     0.99119      0.9851  0.00121945
          46     0.98559    0.985111  0.00119299
          47    0.988543    0.985184  0.00116984
          48    0.982899    0.985136  0.00114644
          49     1.00011    0.985442  0.00116307
          50    0.982262    0.985378  0.00114154
          51    0.966311    0.985005   0.0011788
          52    0.987253    0.985048  0.00115692
          53     1.00092    0.985347  0.00117322
          54    0.980216    0.985252  0.00115533
          55    0.985278    0.985253  0.00113433
          56    0.988822    0.985316  0.00111586
          57    0.986143    0.985331  0.00109638
          58    0.984902    0.985324   0.0010775
          59    0.988127    0.985371  0.00106029
          60    0.985555    0.985374  0.00104262
          61    0.984235    0.985355  0.00102569
          62    0.984724    0.985345   0.0010092
          63    0.998714    0.985557  0.00101525
          64    0.985993    0.985564 0.000999407
          65    0.981147    0.985496  0.00098634
          66    0.973304    0.985312 0.000988542
          67    0.969552    0.985076  0.00100138
          68    0.991922    0.985177 0.000991702
          69    0.989614    0.985241 0.000979412
          70    0.983395    0.985215 0.000965776
          71    0.994043    0.985339 0.000960143
          72    0.980285    0.985269 0.000949371
          73    0.986561    0.985287 0.000936531
          74    0.988287    0.985327 0.000924752
          75    0.983773    0.985307 0.000912654
          76     1.00371    0.985549  0.00093223
          77    0.967112    0.985309 0.000950374
          78    0.968629    0.985096 0.000961949
          79    0.991457    0.985176 0.000953137
          80    0.998626    0.985344 0.000955935
          81    0.978657    0.985262 0.000947692
          82    0.983344    0.985238 0.000936423
          83    0.997722    0.985389 0.000937143
          84      0.9716    0.985224 0.000940253
          85    0.983171      0.9852 0.000929502
          86    0.984721    0.985195 0.000918711
          87    0.978447    0.985117 0.000911419
          88     0.98994    0.985172 0.000902708
          89    0.988745    0.985212 0.000893457
          90    0.994118    0.985311 0.000888993
          91    0.977429    0.985224 0.000883433
          92    0.990208    0.985279 0.000875489
          93     0.97943    0.985216 0.000868331
          94    0.980472    0.985165 0.000860559
          95     1.00118    0.985334 0.000867862
          96    0.984323    0.985323 0.000858886
          97    0.985952     0.98533 0.000850056
          98    0.991758    0.985395 0.000843909
          99    0.981459    0.985356  0.00083632
         100    0.984005    0.985342 0.000828066
         101    0.979526    0.985285 0.000821868
         102     1.00036    0.985432 0.000826995
         103    0.979108    0.985371 0.000821242
         104    0.985665    0.985374  0.00081335
         105    0.980924    0.985331 0.000806707
         106     0.99747    0.985446 0.000807184
         107    0.976886    0.985366 0.000803595
         108     0.98985    0.985407 0.000797226
         109    0.977248    0.985333 0.000793418
