#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.19638     1.19638           0
           2     1.24337     1.21988   0.0166141
           3     1.21841     1.21939   0.0110832
           4     1.24163     1.22495  0.00960638
           5     1.23056     1.22607  0.00775026
           6     1.23238     1.22712  0.00652941
           7     1.22684     1.22708  0.00559676
           8     1.23864     1.22853  0.00508018
           9     1.25122     1.23105  0.00510344
          10     1.23047     1.23099  0.00459342
          11     1.22634     1.23057  0.00419524
          12     1.21993     1.22968  0.00393812
          13     1.24336     1.23073  0.00377307
          14     1.21809     1.22983  0.00360997
          15     1.21905     1.22911  0.00344015
          16     1.23141     1.22925  0.00322813
          17     1.23819     1.22978  0.00308075
          18     1.22335     1.22942  0.00293022
          19     1.22888      1.2294  0.00277613
          20     1.22198     1.22902  0.00266195
          21     1.24918     1.22998  0.00270276
          22     1.21898     1.22948  0.00262575
          23     1.24604      1.2302  0.00260834
          24     1.21222     1.22945  0.00260505
          25     1.21825     1.22901  0.00253911
          26     1.23947     1.22941  0.00247315
          27     1.23015     1.22944   0.0023817
          28     1.22691     1.22935  0.00229834
          29     1.24655     1.22994   0.0022944
          30     1.23413     1.23008  0.00222218
          31     1.23475     1.23023   0.0021556
          32      1.2366     1.23043  0.00209742
          33     1.20707     1.22972  0.00215003
          34      1.2546     1.23045  0.00220783
          35     1.24175     1.23078  0.00216823
          36     1.23059     1.23077    0.002108
          37     1.24799     1.23124  0.00210176
          38     1.23801     1.23141    0.002054
          39     1.21527       1.231  0.00204261
          40     1.23179     1.23102  0.00199164
          41      1.2322     1.23105  0.00194327
          42     1.23213     1.23107  0.00189717
          43     1.23016     1.23105  0.00185317
          44      1.2305     1.23104  0.00181109
          45     1.24018     1.23124   0.0017822
          46     1.23198     1.23126  0.00174353
          47      1.2361     1.23136  0.00170947
          48      1.2275     1.23128  0.00167575
          49     1.25311     1.23173  0.00169975
          50     1.22706     1.23163  0.00166831
          51     1.20333     1.23108  0.00172543
          52     1.23424     1.23114  0.00169331
          53      1.2547     1.23159  0.00171873
          54     1.22399     1.23144  0.00169266
          55     1.23146     1.23144  0.00166188
          56     1.23664     1.23154   0.0016348
          57     1.23285     1.23156  0.00160628
          58     1.23097     1.23155  0.00157862
          59     1.23583     1.23162  0.00155353
          60     1.23172     1.23162  0.00152763
          61     1.22963     1.23159  0.00150294
          62     1.23044     1.23157  0.00147881
          63     1.25117     1.23188   0.0014877
          64     1.23235     1.23189  0.00146447
          65     1.22512     1.23179  0.00144565
          66     1.21348     1.23151  0.00145011
          67      1.2083     1.23116  0.00146928
          68     1.24103     1.23131  0.00145482
          69     1.23825     1.23141  0.00143721
          70     1.22877     1.23137  0.00141718
          71     1.24459     1.23156  0.00140939
          72       1.224     1.23145  0.00139372
          73     1.23342     1.23148  0.00137489
          74     1.23593     1.23154  0.00135763
          75     1.22883      1.2315  0.00134001
          76     1.25842     1.23186  0.00136839
          77     1.20467      1.2315  0.00139542
          78     1.20677     1.23119  0.00141311
          79     1.24032      1.2313  0.00139994
          80      1.2508     1.23155   0.0014035
          81     1.22211     1.23143    0.001391
          82     1.22903      1.2314  0.00137435
          83     1.24994     1.23162  0.00137582
          84     1.21125     1.23138  0.00138065
          85     1.22825     1.23134   0.0013649
          86     1.23068     1.23134  0.00134905
          87     1.22192     1.23123  0.00133788
          88     1.23867     1.23131  0.00132535
          89     1.23683     1.23138   0.0013119
          90     1.24501     1.23153  0.00130605
          91     1.22032      1.2314  0.00129749
          92     1.23882     1.23148  0.00128589
          93      1.2232      1.2314  0.00127515
          94     1.22476     1.23132  0.00126353
          95     1.25528     1.23158  0.00127515
          96     1.23038     1.23156  0.00126193
          97     1.23252     1.23157  0.00124895
          98     1.24052     1.23167  0.00123954
          99     1.22548      1.2316  0.00122859
         100     1.22933     1.23158  0.00121652
         101     1.22274     1.23149  0.00120762
         102     1.25343     1.23171  0.00121479
         103     1.22236     1.23162  0.00120638
         104     1.23189     1.23162  0.00119478
         105     1.22481     1.23155  0.00118516
         106       1.249     1.23172  0.00118536
         107     1.21894      1.2316  0.00118028
         108     1.23798     1.23166  0.00117083
         109     1.21976     1.23155  0.00116516
         110     1.23744      1.2316   0.0011558
         111     1.23967     1.23168  0.00114767
         112     1.21298     1.23151   0.0011495
         113     1.22922     1.23149  0.00113951
         114     1.24748     1.23163  0.00113812
         115     1.23958      1.2317  0.00113032
         116     1.22205     1.23162  0.00112363
         117     1.24371     1.23172  0.00111877
         118     1.23759     1.23177  0.00111039
         119     1.20762     1.23157  0.00111945
         120     1.23069     1.23156  0.00111014
         121     1.23116     1.23155  0.00110097
         122     1.22148     1.23147  0.00109504
         123     1.24122     1.23155    0.001089
         124     1.23984     1.23162  0.00108227
         125      1.2382     1.23167  0.00107489
         126     1.22157     1.23159  0.00106934
         127     1.23382     1.23161  0.00106107
         128     1.24909     1.23175  0.00106153
         129     1.22019     1.23166  0.00105707
         130      1.2206     1.23157  0.00105235
         131      1.2305     1.23156  0.00104435
         132     1.23588      1.2316  0.00103695
         133     1.22508     1.23155  0.00103031
         134     1.25065     1.23169  0.00103244
         135     1.21848     1.23159  0.00102941
         136     1.23352      1.2316  0.00102194
         137     1.22113     1.23153  0.00101734
         138     1.23111     1.23153  0.00100997
         139     1.24391     1.23161  0.00100663
         140     1.23524     1.23164 0.000999768
         141     1.24394     1.23173 0.000996476
         142     1.20542     1.23154  0.00100653
         143     1.23929      1.2316  0.00100095
         144     1.24174     1.23167 0.000996473
         145     1.23422     1.23168 0.000989757
         146     1.22143     1.23161 0.000985468
         147     1.23302     1.23162 0.000978811
         148      1.2195     1.23154 0.000975619
         149     1.22179     1.23148 0.000971262
         150       1.261     1.23167 0.000984528
         151     1.23869     1.23172 0.000979105
         152     1.21063     1.23158 0.000982447
         153     1.24148     1.23165 0.000978156
         154     1.21998     1.23157 0.000974734
         155      1.2333     1.23158 0.000968509
         156     1.24695     1.23168 0.000967297
         157     1.23021     1.23167 0.000961181
         158     1.21462     1.23156 0.000961134
         159     1.23882     1.23161 0.000956171
         160     1.24134     1.23167 0.000952127
         161     1.22298     1.23162 0.000947742
         162     1.21625     1.23152 0.000946626
