#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -6.36232    -6.36232           0
           2    -6.35735    -6.35984  0.00175652
           3    -6.35092    -6.35686  0.00269439
           4    -6.34633    -6.35423  0.00304697
           5     -6.3414    -6.35166  0.00334838
           6     -6.3351     -6.3489  0.00375988
           7    -6.33038    -6.34626  0.00404819
           8    -6.32733    -6.34389  0.00417691
           9    -6.32301    -6.34157  0.00430914
          10    -6.31654    -6.33907  0.00454768
          11    -6.31256    -6.33666  0.00472992
          12    -6.30836     -6.3343  0.00488831
          13    -6.30328    -6.33191  0.00506136
          14    -6.29838    -6.32952  0.00523602
          15    -6.29196    -6.32701  0.00545294
          16    -6.28649    -6.32448  0.00566992
          17    -6.27704    -6.32169  0.00598394
          18    -6.26667    -6.31863  0.00638464
          19    -6.25776    -6.31543  0.00680508
          20    -6.24589    -6.31195  0.00729922
