#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     1.42295     1.42295           0
           2     1.42238     1.42266 0.000199598
           3     1.42214     1.42249 0.000195847
           4     1.42212      1.4224 0.000167165
           5     1.42223     1.42236 0.000136833
           6     1.42219     1.42233 0.000117153
           7     1.42213      1.4223 0.000104019
           8     1.42222     1.42229 9.15198e-05
           9      1.4221     1.42227 8.37562e-05
          10     1.42217     1.42226 7.59983e-05
          11     1.42228     1.42226 6.91153e-05
          12     1.42221     1.42226 6.35334e-05
          13     1.42217     1.42225 5.90471e-05
          14     1.42211     1.42224 5.57502e-05
          15     1.42204     1.42223 5.36892e-05
          16     1.42212     1.42222 5.07393e-05
          17     1.42212     1.42222 4.80823e-05
          18     1.42215     1.42221 4.55399e-05
          19     1.42213     1.42221 4.33537e-05
          20     1.42218     1.42221 4.12174e-05
          21     1.42215      1.4222 3.93388e-05
          22     1.42199     1.42219 3.87154e-05
          23     1.42221      1.4222 3.70401e-05
          24     1.42222      1.4222 3.55067e-05
          25     1.42211     1.42219 3.42628e-05
          26     1.42213     1.42219 3.30339e-05
          27     1.42222     1.42219 3.18256e-05
          28     1.42218     1.42219 3.06915e-05
          29     1.42215     1.42219 2.96665e-05
          30     1.42212     1.42219 2.87651e-05
          31     1.42214     1.42219 2.78821e-05
          32     1.42209     1.42218 2.71545e-05
          33      1.4221     1.42218 2.64388e-05
          34     1.42218     1.42218 2.56616e-05
          35     1.42218     1.42218 2.49284e-05
          36     1.42209     1.42218 2.43714e-05
          37     1.42214     1.42218 2.37366e-05
          38      1.4221     1.42217 2.31876e-05
          39     1.42209     1.42217 2.27025e-05
          40     1.42226     1.42217 2.22353e-05
          41     1.42223     1.42218 2.17402e-05
          42     1.42221     1.42218 2.12409e-05
          43      1.4222     1.42218 2.07525e-05
          44     1.42217     1.42218  2.0281e-05
          45     1.42227     1.42218 1.99296e-05
          46     1.42204     1.42218 1.97218e-05
          47     1.42202     1.42217 1.95748e-05
          48     1.42199     1.42217  1.9524e-05
          49     1.42207     1.42217 1.92321e-05
          50     1.42208     1.42217 1.89186e-05
          51     1.42202     1.42216 1.87621e-05
          52     1.42192     1.42216 1.89917e-05
          53     1.42206     1.42216 1.87166e-05
          54     1.42191     1.42215 1.89153e-05
          55     1.42201     1.42215 1.87558e-05
          56     1.42206     1.42215 1.84846e-05
          57     1.42222     1.42215 1.82006e-05
          58     1.42202     1.42215 1.80234e-05
          59     1.42228     1.42215  1.7852e-05
          60     1.42229     1.42215 1.77067e-05
          61      1.4221     1.42215 1.74371e-05
          62     1.42214     1.42215 1.71569e-05
          63     1.42223     1.42215 1.69329e-05
          64     1.42226     1.42215  1.6756e-05
          65     1.42226     1.42215 1.65745e-05
          66     1.42201     1.42215  1.6473e-05
          67     1.42222     1.42215 1.62576e-05
          68     1.42219     1.42215  1.6029e-05
          69     1.42218     1.42215 1.58019e-05
          70     1.42208     1.42215 1.56102e-05
          71     1.42213     1.42215 1.53952e-05
          72     1.42228     1.42215  1.5277e-05
          73     1.42207     1.42215 1.51139e-05
          74     1.42213     1.42215 1.49125e-05
          75     1.42209     1.42215 1.47402e-05
          76      1.4222     1.42215 1.45582e-05
          77      1.4219     1.42215 1.47201e-05
          78     1.42203     1.42215 1.46164e-05
          79       1.422     1.42215 1.45457e-05
          80     1.42213     1.42215 1.43649e-05
          81     1.42207     1.42214 1.42161e-05
          82     1.42216     1.42214 1.40435e-05
          83      1.4221     1.42214 1.38826e-05
          84     1.42222     1.42215  1.3743e-05
          85     1.42215     1.42215 1.35814e-05
          86     1.42209     1.42214 1.34387e-05
          87     1.42208     1.42214 1.33071e-05
          88     1.42223     1.42214 1.31894e-05
          89     1.42201     1.42214 1.31306e-05
          90     1.42212     1.42214  1.2988e-05
          91     1.42212     1.42214 1.28472e-05
          92     1.42218     1.42214  1.2713e-05
          93     1.42197     1.42214 1.27056e-05
          94     1.42213     1.42214 1.25713e-05
          95     1.42205     1.42214 1.24746e-05
          96     1.42205     1.42214 1.23771e-05
          97     1.42202     1.42214 1.23098e-05
          98     1.42206     1.42214 1.22071e-05
          99     1.42215     1.42214 1.20844e-05
