#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -5.31603    -5.31603           0
           2    -5.02465    -5.17034    0.103021
           3    -5.03097    -5.12388   0.0784593
           4    -5.05091    -5.10564   0.0609286
           5     -5.0328    -5.09107   0.0504544
           6    -5.07788    -5.08887   0.0420931
           7    -5.04215     -5.0822   0.0366052
           8    -4.93214    -5.06344   0.0365204
           9     -4.9967    -5.05603   0.0332069
          10    -5.00336    -5.05076    0.030301
          11    -4.95682    -5.04222   0.0287246
          12     -5.0109    -5.03961   0.0264491
          13    -5.04518    -5.04004   0.0244181
          14    -5.01196    -5.03803   0.0227561
          15    -5.03275    -5.03768   0.0212418
          16    -5.00563    -5.03568   0.0200084
          17    -5.04198    -5.03605   0.0188349
          18    -4.91998     -5.0296     0.01886
          19    -5.06848    -5.03165   0.0179781
          20    -5.03776    -5.03195   0.0170818
          21    -5.00912    -5.03086   0.0163029
          22    -5.00668    -5.02976   0.0155989
          23    -4.98462     -5.0278   0.0150437
          24    -4.99115    -5.02627   0.0144942
          25    -5.03043    -5.02644   0.0139154
          26    -5.05403     -5.0275   0.0134206
          27    -5.02651    -5.02747   0.0129236
          28    -5.03825    -5.02785   0.0124677
          29    -4.97447    -5.02601   0.0121729
          30    -4.96801    -5.02408   0.0119197
          31     -4.9793    -5.02263   0.0116224
          32    -4.96639    -5.02087   0.0113913
          33     -5.0457    -5.02163   0.0110709
          34    -5.06114    -5.02279   0.0108061
          35    -5.00633    -5.02232   0.0105076
          36    -5.07729    -5.02385   0.0103261
          37    -4.94496    -5.02171   0.0102648
          38    -4.96079    -5.02011   0.0101191
          39    -5.02993    -5.02036  0.00986274
          40     -5.0414    -5.02089  0.00963018
          41    -4.97639     -5.0198  0.00945625
          42    -5.03156    -5.02008  0.00923525
          43    -4.96923     -5.0189  0.00909587
          44    -5.05956    -5.01982  0.00893596
          45     -5.0161    -5.01974  0.00873777
          46    -4.98674    -5.01902  0.00857723
          47    -4.98072    -5.01821  0.00843337
          48    -4.95403    -5.01687  0.00836298
          49    -5.07685     -5.0181   0.0082814
          50    -5.01185    -5.01797  0.00811671
          51     -4.9491    -5.01662   0.0080691
          52    -5.01677    -5.01662  0.00791393
          53    -4.96828    -5.01571    0.007817
          54    -4.93927     -5.0143  0.00779936
          55     -5.0238    -5.01447  0.00765947
          56    -5.01181    -5.01442  0.00752284
          57    -5.10373    -5.01599  0.00755225
          58    -4.96753    -5.01515  0.00746812
          59    -5.04679    -5.01569  0.00736077
          60    -5.05627    -5.01637   0.0072691
          61    -5.04305     -5.0168  0.00716309
          62    -5.05856    -5.01748  0.00707914
          63    -5.00776    -5.01732  0.00696845
          64    -5.04902    -5.01782  0.00687714
          65    -5.01113    -5.01771  0.00677211
          66    -5.02151    -5.01777  0.00666975
          67    -4.96776    -5.01703  0.00661184
          68    -4.99455     -5.0167  0.00652286
          69    -4.99356    -5.01636  0.00643694
          70    -4.99441    -5.01605  0.00635262
          71    -5.04745    -5.01649  0.00627852
          72    -5.02425     -5.0166  0.00619225
          73    -5.03385    -5.01683  0.00611193
          74    -4.98326    -5.01638  0.00604615
          75    -5.03159    -5.01658  0.00596893
          76    -5.00653    -5.01645  0.00589186
          77    -4.97809    -5.01595  0.00583636
          78    -5.00921    -5.01586  0.00576218
          79    -5.01888     -5.0159  0.00568937
          80    -5.01466    -5.01589  0.00561827
          81    -4.98887    -5.01555   0.0055588
          82     -5.0097    -5.01548  0.00549147
          83    -5.03556    -5.01572  0.00543063
          84    -5.04147    -5.01603  0.00537462
          85    -5.05726    -5.01652  0.00533323
          86    -5.04339    -5.01683  0.00528037
          87    -5.03403    -5.01703  0.00522337
          88    -5.03748    -5.01726  0.00516919
          89    -5.05366    -5.01767  0.00512727
          90    -5.02698    -5.01777  0.00507134
          91    -4.95765    -5.01711  0.00505847
          92    -5.04529    -5.01742  0.00501275
          93    -5.00829    -5.01732  0.00495981
          94    -5.11881     -5.0184  0.00502318
          95    -5.08734    -5.01912  0.00502245
          96    -5.02833    -5.01922  0.00497105
          97    -4.96999    -5.01871  0.00494564
          98    -5.04387    -5.01897  0.00490183
          99    -4.99153    -5.01869  0.00486014
         100    -5.01291    -5.01863  0.00481189
         101    -5.04695    -5.01891  0.00477241
         102    -5.02811      -5.019  0.00472647
         103    -5.01226    -5.01894  0.00468104
         104    -5.07022    -5.01943  0.00466192
         105    -4.99493     -5.0192  0.00462336
         106    -4.99315    -5.01895  0.00458627
         107    -5.04316    -5.01918  0.00454898
         108    -5.00926    -5.01909  0.00450779
         109    -5.03143     -5.0192  0.00446786
         110    -5.02547    -5.01926   0.0044276
         111     -5.0146    -5.01922  0.00438791
         112    -5.07086    -5.01968  0.00437289
         113    -5.02866    -5.01976  0.00433492
         114    -5.06635    -5.02017  0.00431611
         115    -5.02082    -5.02017  0.00427859
         116    -4.97844    -5.01981   0.0042568
         117     -5.0234    -5.01984  0.00422052
         118    -5.01064    -5.01976  0.00418548
         119    -5.10367    -5.02047  0.00420928
         120    -5.01197     -5.0204  0.00417479
         121    -4.98462     -5.0201  0.00415075
         122    -4.99533     -5.0199  0.00412169
         123    -5.02153    -5.01991   0.0040882
         124    -5.01042    -5.01984  0.00405595
         125    -5.06257    -5.02018  0.00403788
         126    -5.08002    -5.02065  0.00403367
         127    -5.04335    -5.02083  0.00400586
         128    -5.05797    -5.02112  0.00398506
         129    -5.03875    -5.02126  0.00395651
         130    -5.01709    -5.02123  0.00392621
         131    -5.01582    -5.02118  0.00389645
         132     -4.9939    -5.02098  0.00387241
         133    -5.02122    -5.02098  0.00384329
         134    -5.03029    -5.02105  0.00381524
         135    -5.00574    -5.02094  0.00378867
         136    -5.05846    -5.02121  0.00377084
         137     -5.0288    -5.02127  0.00374372
         138    -5.07289    -5.02164  0.00373524
         139    -4.96822    -5.02126  0.00372809
         140    -5.04553    -5.02143  0.00370549
         141    -5.08201    -5.02186  0.00370403
         142    -4.97941    -5.02156  0.00368999
         143    -4.97043     -5.0212  0.00368147
         144    -4.96083    -5.02078  0.00367971
         145    -5.03766     -5.0209  0.00365617
         146    -4.99157     -5.0207  0.00363664
         147    -5.02988    -5.02076  0.00361244
         148    -5.01922    -5.02075  0.00358805
         149    -4.95088    -5.02028  0.00359448
         150    -5.01364    -5.02024  0.00357079
         151     -5.0076    -5.02015  0.00354812
         152    -5.10536    -5.02072  0.00356878
         153    -5.09957    -5.02123  0.00358248
         154    -5.00955    -5.02116  0.00356002
         155    -5.07682    -5.02151  0.00355512
         156    -5.03777    -5.02162  0.00353386
         157    -5.06427    -5.02189  0.00352178
         158     -5.0411    -5.02201  0.00350159
         159    -4.98685    -5.02179  0.00348654
         160    -5.07287    -5.02211  0.00347933
         161    -5.01722    -5.02208  0.00345785
         162     -5.0257     -5.0221  0.00343658
         163    -5.00139    -5.02197  0.00341784
         164    -5.04332     -5.0221  0.00339948
         165    -5.01121    -5.02204  0.00337952
         166    -4.99278    -5.02186  0.00336375
         167    -5.08332    -5.02223  0.00336368
         168    -5.08183    -5.02259  0.00336231
         169    -5.03376    -5.02265  0.00334307
         170    -5.04409    -5.02278  0.00332578
         171    -5.02407    -5.02278  0.00330634
         172    -4.99968    -5.02265  0.00328985
         173    -4.96953    -5.02234  0.00328513
         174    -5.01398     -5.0223   0.0032666
         175    -5.02898    -5.02233  0.00324816
         176    -4.98511    -5.02212  0.00323658
         177    -5.06352    -5.02236  0.00322674
         178    -5.02972     -5.0224  0.00320887
         179    -5.07123    -5.02267  0.00320252
         180    -5.01519    -5.02263    0.003185
         181    -5.00797    -5.02255  0.00316843
         182    -4.99412    -5.02239  0.00315487
         183    -5.03396    -5.02245  0.00313826
         184    -5.00168    -5.02234  0.00312324
         185    -5.03499    -5.02241   0.0031071
         186    -4.95546    -5.02205  0.00311118
         187    -4.99163    -5.02189  0.00309879
         188    -4.94366    -5.02147  0.00311012
         189     -5.1071    -5.02192  0.00312649
         190    -5.04341    -5.02204  0.00311208
         191    -5.00931    -5.02197   0.0030965
         192    -5.02876    -5.02201  0.00308058
         193    -5.04462    -5.02212  0.00306684
         194    -4.99775      -5.022   0.0030536
         195    -4.97887    -5.02178  0.00304594
         196     -5.0075     -5.0217  0.00303127
         197    -5.11654    -5.02219  0.00305387
         198    -5.06014    -5.02238  0.00304446
         199    -5.06791    -5.02261  0.00303775
         200     -5.0268    -5.02263  0.00302263
         201    -4.97974    -5.02241  0.00301511
         202    -5.07403    -5.02267    0.003011
         203    -5.06186    -5.02286  0.00300235
         204    -4.98524    -5.02268  0.00299329
         205    -5.05111    -5.02282   0.0029819
         206    -5.02431    -5.02282  0.00296743
         207    -5.04087    -5.02291  0.00295438
         208    -5.05952    -5.02309  0.00294541
         209    -5.01425    -5.02304  0.00293162
         210    -5.01634    -5.02301  0.00291784
         211    -4.94684    -5.02265  0.00292626
         212    -5.04484    -5.02276  0.00291433
         213    -5.08211    -5.02303  0.00291394
         214    -5.01221    -5.02298  0.00290076
         215    -5.03506    -5.02304  0.00288781
         216    -5.00699    -5.02297   0.0028754
         217    -4.94919    -5.02263  0.00288218
         218    -5.04244    -5.02272  0.00287039
         219    -4.97726    -5.02251  0.00286478
         220    -5.03246    -5.02255  0.00285211
         221    -5.01781    -5.02253  0.00283929
         222    -4.99288     -5.0224  0.00282964
         223    -5.07899    -5.02265  0.00282831
         224    -5.06864    -5.02286  0.00282312
         225    -4.98717     -5.0227  0.00281503
         226    -5.02829    -5.02272  0.00280268
         227     -5.0135    -5.02268  0.00279063
         228    -5.03437    -5.02274  0.00277886
         229    -5.05436    -5.02287  0.00277015
         230    -5.06514    -5.02306   0.0027642
         231    -5.05206    -5.02318  0.00275508
         232    -5.03717    -5.02324  0.00274387
         233     -4.9657      -5.023  0.00274318
         234    -4.95942    -5.02272  0.00274488
         235    -4.95788    -5.02245  0.00274703
