#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.95007     1.95007           0
           2     1.66282     1.80645    0.101558
           3     1.66848     1.76046   0.0774216
           4     1.68784      1.7423   0.0601569
           5     1.67068     1.72798    0.049802
           6     1.71403     1.72565   0.0415559
           7     1.68047      1.7192   0.0361171
           8     1.57328     1.70096   0.0359141
           9     1.63513     1.69365   0.0326599
          10     1.64016      1.6883   0.0298287
          11     1.59276     1.67961   0.0283532
          12     1.64848     1.67702   0.0261089
          13     1.67868     1.67714   0.0241008
          14     1.64925     1.67515   0.0224615
          15     1.67133      1.6749   0.0209655
          16     1.64148     1.67281    0.019759
          17     1.67643     1.67302   0.0185978
          18     1.55964     1.66672   0.0186007
          19     1.70423      1.6687   0.0177262
          20     1.67406     1.66897   0.0168419
          21     1.64897     1.66801   0.0160668
          22     1.64696     1.66706    0.015365
          23     1.62614     1.66528   0.0147996
          24     1.62802     1.66372   0.0142641
          25     1.66647     1.66383    0.013694
          26      1.6901     1.66484   0.0132045
          27     1.66378      1.6648   0.0127155
          28     1.67388     1.66513   0.0122655
          29     1.61061     1.66325   0.0119858
          30     1.60117     1.66118   0.0117635
          31     1.61934     1.65983   0.0114612
          32     1.60512     1.65812   0.0112298
          33     1.68297     1.65887   0.0109147
          34      1.6952     1.65994   0.0106459
          35     1.64241     1.65944   0.0103535
          36     1.71636     1.66102   0.0101859
          37       1.582     1.65889   0.0101321
          38      1.5962     1.65724  0.00999885
          39     1.66502     1.65744  0.00974446
          40      1.6777     1.65794  0.00951401
          41     1.61443     1.65688  0.00934097
          42     1.66775     1.65714  0.00912215
          43     1.60509     1.65593  0.00898996
          44     1.69662     1.65685  0.00883307
          45     1.65497     1.65681  0.00863688
          46     1.62401      1.6561   0.0084785
          47      1.6176     1.65528  0.00833759
          48     1.58898      1.6539   0.0082775
          49     1.71117     1.65507  0.00819068
          50     1.64626     1.65489  0.00802876
          51     1.58503     1.65352  0.00798734
          52     1.65174     1.65349  0.00783381
          53     1.60228     1.65252  0.00774536
          54     1.57575      1.6511  0.00773131
          55     1.65987     1.65126  0.00759239
          56     1.64871     1.65121  0.00745694
          57      1.7396     1.65276   0.0074856
          58     1.60679     1.65197   0.0073984
          59     1.68449     1.65252  0.00729351
          60     1.68972     1.65314  0.00719825
          61     1.67948     1.65357  0.00709318
          62     1.69343     1.65422  0.00700784
          63     1.64502     1.65407  0.00689813
          64     1.68554     1.65456  0.00680785
