#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1     -6.3636     -6.3636           0
           2    -6.36104    -6.36232 0.000903898
           3    -6.35863    -6.36109  0.00117097
           4    -6.35607    -6.35984  0.00139695
           5    -6.35257    -6.35838  0.00171392
           6    -6.34928    -6.35686  0.00198975
           7    -6.34753    -6.35553  0.00210514
           8    -6.34515    -6.35423   0.0022058
           9    -6.34275    -6.35296   0.0023002
          10    -6.34008    -6.35167  0.00240385
          11    -6.33658     -6.3503  0.00254678
          12    -6.33366    -6.34891  0.00268558
          13     -6.3316    -6.34758  0.00278967
          14    -6.32924    -6.34627  0.00288174
          15    -6.32836    -6.34508  0.00292663
          16    -6.32637    -6.34391  0.00296805
          17    -6.32443    -6.34276  0.00300644
          18    -6.32165    -6.34159  0.00305967
          19    -6.31775    -6.34033  0.00314531
          20    -6.31538    -6.33909  0.00322607
          21    -6.31356    -6.33787  0.00329355
          22    -6.31165    -6.33668  0.00335265
          23    -6.31007    -6.33552  0.00340058
          24    -6.30675    -6.33432  0.00346374
          25    -6.30419    -6.33312  0.00352863
          26    -6.30249    -6.33194  0.00358416
          27    -6.30034    -6.33077  0.00363743
          28    -6.29658    -6.32955  0.00370685
          29    -6.29365    -6.32831  0.00378006
          30    -6.29031    -6.32704  0.00386043
          31    -6.28853     -6.3258  0.00393077
          32    -6.28446    -6.32451  0.00401459
          33    -6.27952    -6.32315  0.00411797
          34    -6.27452    -6.32172  0.00423797
          35    -6.26929    -6.32022  0.00437357
          36    -6.26403    -6.31866  0.00452197
          37    -6.25939    -6.31706  0.00467485
          38    -6.25613    -6.31545  0.00481896
          39    -6.24916    -6.31375  0.00498621
          40    -6.24271    -6.31198   0.0051682
          41    -6.23826    -6.31018  0.00534578
          42    -6.22683    -6.30819  0.00557465
          43    -6.22083    -6.30616  0.00580349
          44    -6.21825    -6.30416  0.00600569
          45    -6.21569     -6.3022  0.00618568
          46    -6.21357    -6.30027  0.00634419
          47     -6.2133    -6.29842  0.00647346
          48    -6.21562     -6.2967  0.00656441
          49    -6.21702    -6.29507  0.00662876
          50    -6.21403    -6.29345   0.0066914
          51    -6.20581    -6.29173  0.00677724
          52    -6.19821    -6.28993  0.00688142
          53    -6.19855    -6.28821  0.00696423
          54    -6.19671    -6.28651  0.00703838
          55    -6.19579    -6.28486  0.00710105
          56    -6.19492    -6.28326   0.0071536
          57    -6.19405    -6.28169  0.00719725
          58    -6.19136    -6.28014   0.0072397
          59    -6.18541    -6.27853  0.00729284
          60    -6.17883    -6.27687  0.00735816
          61    -6.17408    -6.27518  0.00742798
          62    -6.17588    -6.27358  0.00747886
          63    -6.17536    -6.27202   0.0075209
          64    -6.17846    -6.27056  0.00754412
          65    -6.18292    -6.26921  0.00754758
          66     -6.1846    -6.26793  0.00754132
          67    -6.18125    -6.26664  0.00753892
          68    -6.18002    -6.26536  0.00753489
          69    -6.17816     -6.2641  0.00753093
          70     -6.1813    -6.26292  0.00751567
          71     -6.1778    -6.26172  0.00750481
          72    -6.17552    -6.26052  0.00749546
          73    -6.17062    -6.25929  0.00749326
          74    -6.16972    -6.25808  0.00748913
          75    -6.16395    -6.25682   0.0074937
          76    -6.16207    -6.25558  0.00749809
          77    -6.16252    -6.25437  0.00749748
          78     -6.1633     -6.2532  0.00749171
          79    -6.16307    -6.25206  0.00748325
          80    -6.15787    -6.25088  0.00748175
          81     -6.1527    -6.24967  0.00748693
          82    -6.14755    -6.24843  0.00749849
          83    -6.14024    -6.24712  0.00752059
          84    -6.14381    -6.24589  0.00753095
          85    -6.14244    -6.24467  0.00754004
          86    -6.13596    -6.24341  0.00755759
          87    -6.13728    -6.24219  0.00756854
          88    -6.13769      -6.241  0.00757512
          89    -6.13822    -6.23985  0.00757753
          90    -6.14023    -6.23874  0.00757374
          91    -6.13955    -6.23765  0.00756854
          92    -6.13207     -6.2365  0.00757278
          93    -6.12816    -6.23534  0.00758044
          94    -6.12292    -6.23414  0.00759354
          95    -6.12036    -6.23295  0.00760748
          96    -6.12206    -6.23179  0.00761542
          97    -6.11748    -6.23061  0.00762755
          98    -6.11297    -6.22941  0.00764359
          99    -6.10794    -6.22818  0.00766423
         100    -6.10922    -6.22699  0.00767936
         101    -6.11392    -6.22588  0.00768451
         102    -6.10617     -6.2247  0.00769827
         103    -6.10209    -6.22351  0.00771501
         104    -6.09816    -6.22231   0.0077344
         105    -6.08861    -6.22103  0.00776484
         106    -6.08703    -6.21977  0.00779381
         107    -6.08704    -6.21853  0.00781906
         108     -6.0755     -6.2172  0.00785801
         109    -6.06469     -6.2158   0.0079095
         110    -6.06739    -6.21446  0.00795184
         111    -6.06917    -6.21315  0.00798719
         112    -6.06617    -6.21183  0.00802295
         113     -6.0623    -6.21051  0.00806035
         114    -6.06259    -6.20921  0.00809341
         115     -6.0617    -6.20793  0.00812404
         116     -6.0587    -6.20664  0.00815523
         117    -6.05253    -6.20533  0.00819122
         118    -6.04133    -6.20394  0.00823887
         119    -6.03922    -6.20255  0.00828509
         120    -6.02998    -6.20111  0.00833993
         121    -6.02608    -6.19967  0.00839552
         122    -6.01874    -6.19819  0.00845667
         123    -6.01062    -6.19666   0.0085243
         124    -6.01213    -6.19517  0.00858447
         125    -6.00386    -6.19364  0.00865116
         126    -6.00305    -6.19213  0.00871374
         127    -5.99259    -6.19056  0.00878563
         128     -5.9971    -6.18905  0.00884605
         129    -5.99355    -6.18753  0.00890635
         130    -5.99538    -6.18605  0.00895965
         131    -5.98738    -6.18454  0.00901869
         132    -5.97763    -6.18297  0.00908555
         133    -5.97468     -6.1814  0.00915122
