#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.53209     1.53209           0
           2     1.54983     1.54096  0.00627214
           3     1.61143     1.56445   0.0196301
           4     1.69449     1.59696   0.0317715
           5     1.73861     1.62529   0.0358908
           6     1.77435     1.65013   0.0375347
           7     1.79551      1.6709   0.0374804
           8     1.80719     1.68794   0.0364621
           9     1.83781     1.70459   0.0360131
          10     1.88091     1.72222   0.0364734
          11     1.87367     1.73599   0.0356617
          12     1.85901     1.74624   0.0341316
          13     1.85744     1.75479   0.0325603
          14     1.83621     1.76061   0.0307495
          15     1.84019     1.76592   0.0291537
          16     1.84397     1.77079   0.0277367
          17     1.88389     1.77745   0.0268911
          18     1.89666     1.78407      0.0262
          19     1.85707     1.78791   0.0251012
          20     1.81676     1.78935   0.0238875
          21     1.84149     1.79184   0.0228787
          22     1.86621     1.79522   0.0220871
          23     1.88136     1.79896    0.021442
          24     1.83324     1.80039   0.0205961
          25     1.81072      1.8008   0.0197764
          26     1.83101     1.80197   0.0190499
          27      1.8191      1.8026   0.0183549
          28     1.82593     1.80343   0.0177182
          29     1.84739     1.80495    0.017172
          30     1.85179     1.80651   0.0166704
          31     1.88859     1.80916   0.0163415
          32      1.9076     1.81223   0.0161178
          33     1.91649     1.81539    0.015936
          34     1.93283     1.81885   0.0158372
          35     1.90777     1.82139   0.0155872
          36       1.896     1.82346   0.0152914
          37     1.88085     1.82501   0.0149566
          38     1.87241     1.82626   0.0146149
          39     1.87171     1.82742   0.0142866
          40     1.85113     1.82802   0.0139417
          41     1.85324     1.82863   0.0136152
          42     1.91681     1.83073   0.0134519
          43     1.94688     1.83343   0.0134075
          44     1.92108     1.83542   0.0132499
          45     1.89879     1.83683   0.0130301
          46      1.9126     1.83848   0.0128505
          47     1.89371     1.83966   0.0126307
          48     1.89482      1.8408   0.0124198
          49     1.90337     1.84208   0.0122317
          50     1.90244     1.84329   0.0120465
          51     1.89405     1.84428   0.0118514
          52     1.90253      1.8454   0.0116763
          53     1.91124     1.84665   0.0115219
          54     1.87273     1.84713   0.0113186
          55     1.86293     1.84742   0.0111165
          56     1.87312     1.84788   0.0109274
          57     1.89357     1.84868   0.0107651
          58     1.88444     1.84929   0.0105971
          59     1.84747     1.84926   0.0104176
          60     1.83688     1.84906    0.010246
          61     1.85792      1.8492    0.010079
          62     1.85865     1.84935  0.00991762
          63      1.8847     1.84991  0.00977605
          64     1.89868     1.85068  0.00965295
          65     1.89034     1.85129  0.00952371
          66     1.88965     1.85187  0.00939713
          67     1.87214     1.85217  0.00926174
          68     1.84502     1.85207  0.00912614
