#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1        1.59        1.59           0
           2        1.59        1.59           0
           3        1.59        1.59           0
           4        1.59        1.59           0
           5        1.59        1.59           0
           6        1.59        1.59 8.60319e-09
           7        1.59        1.59 7.96501e-09
           8        1.59        1.59 7.45058e-09
           9        1.59        1.59 7.02447e-09
          10        1.59        1.59   6.664e-09
          11        1.59        1.59 6.35388e-09
          12        1.59        1.59 6.08337e-09
          13        1.59        1.59 5.84472e-09
          14        1.59        1.59 5.63211e-09
          15        1.59        1.59 5.44113e-09
          16        1.59        1.59 5.26836e-09
          17        1.59        1.59 5.11106e-09
          18        1.59        1.59           0
          19        1.59        1.59 6.83712e-09
          20        1.59        1.59   6.664e-09
