#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -5.33882    -5.33882           0
           2     -5.0523    -5.19556    0.101303
           3    -5.05407     -5.1484   0.0777424
           4    -5.06922     -5.1286   0.0607743
           5    -5.01957     -5.1068   0.0523856
           6    -5.02477    -5.09313   0.0454035
           7    -5.03672    -5.08507    0.039626
           8    -5.11528    -5.08884   0.0348522
           9    -5.03913    -5.08332   0.0314144
          10    -5.01317     -5.0763   0.0290457
          11    -4.99543    -5.06895   0.0273199
          12    -4.99383    -5.06269   0.0257505
          13    -5.06794     -5.0631   0.0237729
          14    -4.99507    -5.05824   0.0225659
          15    -5.01617    -5.05543    0.021235
          16    -5.03078    -5.05389   0.0199636
          17    -5.09506    -5.05631   0.0189356
          18    -5.11156    -5.05938   0.0181307
          19    -5.06619    -5.05974     0.01718
          20    -5.11941    -5.06272    0.016578
          21    -5.02584    -5.06097   0.0158813
          22     -4.9963    -5.05803   0.0154291
          23    -5.02841    -5.05674   0.0148119
          24    -5.05411    -5.05663   0.0141951
          25    -4.97471    -5.05335   0.0140005
          26    -4.97034    -5.05016   0.0138213
          27    -5.06614    -5.05075   0.0133221
          28    -5.02586    -5.04986   0.0128759
          29    -5.01634    -5.04871   0.0124837
          30    -5.07294    -5.04952   0.0120937
          31    -5.10169     -5.0512   0.0118201
          32    -5.01324    -5.05001   0.0115101
          33    -5.01851    -5.04906   0.0112008
          34    -4.95301    -5.04623    0.011222
          35    -5.03622    -5.04595    0.010905
          36    -5.04314    -5.04587   0.0106023
          37    -5.06227    -5.04631   0.0103251
          38     -5.0407    -5.04616   0.0100544
          39     -5.0487    -5.04623  0.00979681
          40    -5.04736    -5.04626  0.00955193
          41    -5.03632    -5.04602  0.00932203
          42    -5.07367    -5.04667  0.00912329
          43    -5.07457    -5.04732  0.00893417
          44    -5.06414     -5.0477  0.00873929
          45    -5.09561    -5.04877  0.00860969
          46    -5.12737    -5.05048  0.00859039
          47    -5.00572    -5.04953  0.00846022
          48     -5.1357    -5.05132  0.00847229
          49    -5.05004    -5.05129  0.00829943
          50     -5.0766     -5.0518  0.00814886
          51    -5.04523    -5.05167  0.00799009
          52    -4.98719    -5.05043  0.00793208
          53    -5.03385    -5.05012  0.00778858
          54    -5.06625    -5.05042  0.00765008
          55    -5.09623    -5.05125   0.0075562
          56     -5.0147     -5.0506   0.0074494
          57    -5.02261    -5.05011  0.00733487
          58     -4.9767    -5.04884  0.00731679
          59    -4.94359    -5.04706  0.00740706
          60    -5.05362    -5.04717  0.00728441
          61    -5.03523    -5.04697  0.00716762
          62    -5.07618    -5.04744  0.00706748
          63      -4.971    -5.04623  0.00705868
          64    -5.07443    -5.04667  0.00696213
          65    -5.01491    -5.04618  0.00687214
          66    -5.03958    -5.04608  0.00676875
          67    -5.11262    -5.04707  0.00674018
          68    -5.02559    -5.04676  0.00664846
          69    -5.00507    -5.04615  0.00657949
          70    -5.04963     -5.0462  0.00648569
          71    -4.98505    -5.04534  0.00645128
          72    -5.00394    -5.04477  0.00638726
