#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1         0.8         0.8           0
           2         0.8         0.8           0
           3         0.8         0.8           0
           4         0.8         0.8           0
           5         0.8         0.8   6.664e-09
           6         0.8         0.8           0
           7         0.8         0.8           0
           8         0.8         0.8           0
           9         0.8         0.8           0
          10         0.8         0.8 4.71216e-09
          11         0.8         0.8 4.49287e-09
          12         0.8         0.8 6.08337e-09
          13         0.8         0.8 5.84472e-09
          14         0.8         0.8 5.63211e-09
          15         0.8         0.8 6.08337e-09
          16         0.8         0.8  5.8902e-09
          17         0.8         0.8 5.71433e-09
          18         0.8         0.8 5.55333e-09
          19         0.8         0.8 6.39554e-09
          20         0.8         0.8  6.2336e-09
          21         0.8         0.8 6.08337e-09
          22         0.8         0.8 5.94351e-09
          23         0.8         0.8 5.81286e-09
          24         0.8         0.8 5.69047e-09
          25         0.8         0.8  5.5755e-09
          26         0.8         0.8 5.84472e-09
          27         0.8         0.8 5.73546e-09
          28         0.8         0.8 5.63211e-09
          29         0.8         0.8 5.53415e-09
          30         0.8         0.8 5.44113e-09
          31         0.8         0.8 5.35266e-09
          32         0.8         0.8 5.26836e-09
          33         0.8         0.8 5.18792e-09
          34         0.8         0.8 5.11106e-09
          35         0.8         0.8 5.03751e-09
          36         0.8         0.8 4.96705e-09
          37         0.8         0.8 4.89947e-09
          38         0.8         0.8 4.83458e-09
          39         0.8         0.8 4.77219e-09
          40         0.8         0.8 4.71216e-09
          41         0.8         0.8 4.65434e-09
          42         0.8         0.8 4.30159e-09
          43         0.8         0.8 3.59299e-09
          44         0.8         0.8 3.55192e-09
          45         0.8         0.8 3.14144e-09
          46         0.8         0.8 2.19706e-09
          47         0.8         0.8 2.17356e-09
          48         0.8         0.8           0
          49         0.8         0.8           0
          50         0.8         0.8 1.49012e-09
          51         0.8         0.8           0
          52         0.8         0.8 2.53084e-09
          53         0.8         0.8 2.89466e-09
          54         0.8         0.8 2.86773e-09
          55         0.8         0.8 3.48016e-09
          56         0.8         0.8 3.44895e-09
          57         0.8         0.8 4.18686e-09
          58         0.8         0.8 4.15061e-09
          59         0.8         0.8  4.3379e-09
          60         0.8         0.8 4.71216e-09
          61         0.8         0.8 4.86421e-09
          62         0.8         0.8 4.82482e-09
          63         0.8         0.8 5.14139e-09
          64         0.8         0.8 5.10106e-09
          65         0.8         0.8 5.06167e-09
          66         0.8         0.8 5.50262e-09
          67         0.8         0.8  5.4614e-09
          68         0.8         0.8 5.56964e-09
          69         0.8         0.8 5.52914e-09
          70         0.8         0.8 5.63211e-09
          71         0.8         0.8 5.73041e-09
          72         0.8         0.8 5.69047e-09
          73         0.8         0.8 5.65136e-09
          74         0.8         0.8  6.0006e-09
          75         0.8         0.8 5.96046e-09
          76         0.8         0.8 5.92112e-09
          77         0.8         0.8 5.88255e-09
          78         0.8         0.8 5.96524e-09
          79         0.8         0.8  6.1599e-09
          80         0.8         0.8  5.8902e-09
          81         0.8         0.8  5.6147e-09
          82         0.8         0.8 5.70038e-09
          83         0.8         0.8 5.54664e-09
          84         0.8         0.8 5.51353e-09
          85         0.8         0.8 5.23727e-09
          86         0.8         0.8 5.32926e-09
          87         0.8         0.8 5.17673e-09
          88         0.8         0.8 5.14723e-09
          89         0.8         0.8 4.86841e-09
          90         0.8         0.8 4.96705e-09
          91         0.8         0.8  4.6862e-09
          92         0.8         0.8 4.66066e-09
          93         0.8         0.8 4.50493e-09
          94         0.8         0.8  4.4809e-09
          95         0.8         0.8 4.18686e-09
          96         0.8         0.8 4.30159e-09
          97         0.8         0.8 4.27936e-09
          98         0.8         0.8 4.12228e-09
          99         0.8         0.8 4.10141e-09
         100         0.8         0.8 3.79907e-09
         101         0.8         0.8 3.92291e-09
         102         0.8         0.8 3.90363e-09
         103         0.8         0.8 3.59648e-09
         104         0.8         0.8 3.57914e-09
         105         0.8         0.8 3.56206e-09
         106         0.8         0.8 3.39429e-09
         107         0.8         0.8 3.37839e-09
         108         0.8         0.8 3.51224e-09
         109         0.8         0.8 3.19148e-09
         110         0.8         0.8 3.17694e-09
         111         0.8         0.8  3.1626e-09
         112         0.8         0.8 2.98688e-09
         113         0.8         0.8 2.97363e-09
         114         0.8         0.8 2.96056e-09
         115         0.8         0.8 2.77908e-09
         116         0.8         0.8 2.76708e-09
         117         0.8         0.8 2.75523e-09
         118         0.8         0.8 2.74353e-09
         119         0.8         0.8 2.36596e-09
         120         0.8         0.8 2.35608e-09
