#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.901626    0.901626           0
           2      0.9031    0.902363 0.000521225
           3     0.90453    0.903086 0.000684423
           4    0.905938    0.903799 0.000803086
           5    0.907803      0.9046 0.000962226
           6    0.909322    0.905387  0.00107662
           7    0.910008    0.906047  0.00110687
           8    0.911099    0.906678  0.00113446
           9    0.912168    0.907288  0.00116089
          10    0.913221    0.907882  0.00118677
          11    0.914517    0.908485  0.00122263
          12    0.915534    0.909072  0.00125394
          13       0.916    0.909605  0.00126565
          14    0.916688    0.910111  0.00127236
          15    0.916997     0.91057  0.00126763
          16    0.917595    0.911009  0.00126216
          17    0.917937    0.911417  0.00125198
          18    0.919085    0.911843  0.00125281
          19    0.920251    0.912285  0.00126262
          20    0.920637    0.912703  0.00126666
          21    0.920984    0.913097  0.00126624
          22    0.921445    0.913477  0.00126427
          23    0.921561    0.913828  0.00125721
          24    0.922657    0.914196  0.00125749
          25    0.923611    0.914573  0.00126233
          26     0.92399    0.914935  0.00126467
          27    0.924296    0.915282  0.00126447
          28    0.925064    0.915631  0.00126666
          29    0.925555    0.915973  0.00126836
          30    0.926499    0.916324  0.00127369
          31    0.927064     0.91667  0.00127885
          32    0.927573    0.917011  0.00128347
          33    0.928127    0.917348  0.00128802
          34    0.929177    0.917696  0.00129627
          35     0.93032    0.918057  0.00130846
          36    0.931116    0.918419  0.00132144
          37    0.932137     0.91879  0.00133672
          38    0.932564    0.919153  0.00134979
          39    0.933832    0.919529  0.00136665
          40    0.935254    0.919922  0.00138788
          41    0.936423    0.920325  0.00141117
          42    0.938736    0.920763  0.00144406
          43    0.939196    0.921192  0.00147273
          44     0.93915      0.9216  0.00149474
          45    0.939725    0.922002  0.00151482
          46    0.939816     0.92239  0.00153059
          47    0.939867    0.922762  0.00154254
          48    0.938846    0.923097  0.00154637
          49    0.937716    0.923395  0.00154332
          50     0.93791    0.923685  0.00153952
          51    0.938796    0.923982  0.00153758
          52    0.939811    0.924286  0.00153785
          53    0.938544    0.924555  0.00153218
          54    0.938071    0.924805  0.00152412
          55    0.937716     0.92504  0.00151437
          56    0.937405    0.925261  0.00150334
          57     0.93748    0.925475  0.00149217
          58    0.937088    0.925675  0.00147982
          59    0.937692    0.925879  0.00146868
          60     0.93866    0.926092  0.00145957
          61    0.939639    0.926314  0.00145244
          62     0.93945    0.926526  0.00144439
          63    0.939226    0.926728  0.00143546
          64    0.938451    0.926911  0.00142467
          65    0.937368    0.927072   0.0014118
          66    0.937305    0.927227   0.0013989
          67    0.937959    0.927387  0.00138716
          68    0.938335    0.927548  0.00137607
          69    0.939308    0.927718  0.00136664
          70    0.938623    0.927874  0.00135597
          71    0.939484    0.928038   0.0013467
          72    0.939587    0.928198  0.00133751
          73     0.94045    0.928366  0.00132968
          74    0.940955    0.928536  0.00132255
          75    0.941291    0.928706   0.0013158
          76    0.941332    0.928872  0.00130893
          77    0.941262    0.929033  0.00130179
          78    0.941235     0.92919  0.00129446
          79    0.940825    0.929337  0.00128643
          80    0.941116    0.929484  0.00127875
          81    0.941572    0.929633  0.00127164
          82    0.942371    0.929789  0.00126558
          83    0.943837    0.929958   0.0012616
          84     0.94312    0.930115  0.00125628
          85     0.94341    0.930271   0.0012512
          86    0.944015    0.930431  0.00124681
          87    0.943429     0.93058   0.0012414
          88    0.943382    0.930726  0.00123579
          89     0.94284    0.930862  0.00122937
          90    0.942254    0.930988  0.00122221
          91    0.941666    0.931106   0.0012144
          92    0.942344    0.931228  0.00120733
          93    0.942978    0.931354  0.00120094
          94    0.943061    0.931479   0.0011946
          95    0.942882    0.931599  0.00118804
          96    0.942412    0.931712    0.001181
          97    0.943776    0.931836  0.00117535
          98    0.943715    0.931957  0.00116959
          99    0.943868    0.932077  0.00116395
         100    0.943398    0.932191   0.0011578
         101    0.942955    0.932297  0.00115124
         102    0.943413    0.932406   0.0011451
         103    0.943147     0.93251  0.00113872
         104    0.942733    0.932609    0.001132
         105    0.943479    0.932712  0.00112594
         106    0.944233    0.932821  0.00112056
         107    0.943984    0.932925  0.00111493
         108    0.945589    0.933043  0.00111075
         109    0.946874    0.933169  0.00110779
         110    0.945982    0.933286  0.00110382
         111    0.945595    0.933397  0.00109944
         112    0.945467    0.933505  0.00109489
         113    0.945698    0.933612   0.0010905
         114    0.945324    0.933715  0.00108577
         115     0.94473    0.933811  0.00108054
         116     0.94443    0.933903   0.0010751
         117     0.94565    0.934003  0.00107059
         118    0.947057    0.934114  0.00106721
         119    0.947362    0.934225  0.00106404
         120    0.948747    0.934346  0.00106203
         121    0.948582    0.934464  0.00105975
         122    0.949818    0.934589  0.00105851
         123    0.950148    0.934716  0.00105744
         124    0.949933    0.934839    0.001056
         125    0.950074    0.934961  0.00105457
         126    0.950109    0.935081  0.00105303
         127    0.952823     0.93522  0.00105396
         128    0.952085    0.935352  0.00105393
         129    0.951578    0.935478  0.00105324
         130    0.950762    0.935596  0.00105168
         131    0.951267    0.935715  0.00105043
         132    0.951561    0.935835  0.00104931
         133    0.951725    0.935955   0.0010482
         134    0.951891    0.936074  0.00104711
         135    0.950182    0.936178  0.00104455
         136    0.950284    0.936282  0.00104201
         137     0.94971     0.93638    0.001039
         138    0.948744    0.936469  0.00103533
         139    0.949162    0.936561   0.0010319
         140     0.94907     0.93665  0.00102839
         141    0.950999    0.936752  0.00102612
         142    0.951052    0.936853  0.00102382
         143    0.948632    0.936935  0.00101997
         144    0.948808    0.937017  0.00101621
         145    0.947627    0.937091  0.00101184
         146    0.947922    0.937165  0.00100762
         147     0.95056    0.937256  0.00100488
         148    0.952959    0.937362  0.00100368
         149    0.952656    0.937465  0.00100217
         150    0.952613    0.937566  0.00100057
