#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1       1.785       1.785           0
           2       1.785       1.785           0
           3       1.785       1.785 1.21667e-08
           4       1.785       1.785           0
           5       1.785       1.785           0
           6       1.785       1.785 1.21667e-08
           7       1.785       1.785 1.12642e-08
           8       1.785       1.785 1.05367e-08
           9       1.785       1.785           0
          10       1.785       1.785           0
          11       1.785       1.785 8.98574e-09
          12       1.785       1.785 8.60319e-09
          13       1.785       1.785 1.01233e-08
          14       1.785       1.785  9.7551e-09
          15       1.785       1.785 1.08823e-08
          16       1.785       1.785 1.05367e-08
          17       1.785       1.785 1.02221e-08
          18       1.785       1.785 8.60319e-09
          19       1.785       1.785 6.83712e-09
          20       1.785       1.785   6.664e-09
