#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.405371    0.405371           0
           2    0.408837    0.407104  0.00122535
           3    0.412996    0.409068  0.00179953
           4    0.403238     0.40761   0.0018479
           5    0.414827    0.409054  0.00196264
           6    0.411344    0.409435  0.00167222
           7    0.409542    0.409451   0.0014334
           8    0.408849    0.409375   0.0012562
           9    0.410011    0.409446   0.0011186
          10    0.408352    0.409337  0.00101208
          11    0.404802    0.408924  0.00100052
          12    0.411522    0.409141 0.000940263
          13    0.411048    0.409288 0.000879308
          14    0.403111    0.408846 0.000920558
          15     0.40995     0.40892 0.000862123
          16    0.410044     0.40899 0.000811096
          17    0.411184    0.409119 0.000773581
          18      0.4053    0.408907 0.000759146
          19    0.410296     0.40898 0.000722702
          20    0.415212    0.409292 0.000750734
          21    0.405555    0.409114 0.000735771
          22    0.412446    0.409265 0.000717751
          23    0.411257    0.409352 0.000691749
          24    0.408555    0.409319 0.000663723
          25    0.404439    0.409123 0.000665251
          26    0.409902    0.409153 0.000640339
          27    0.409094    0.409151 0.000616626
          28    0.410663    0.409205 0.000596963
          29    0.407598     0.40915 0.000578944
          30    0.406294    0.409055  0.00056742
          31    0.407624    0.409008  0.00055099
          32      0.4124    0.409114 0.000543868
          33    0.408338    0.409091 0.000527896
          34    0.406892    0.409026 0.000516317
          35     0.41451    0.409183 0.000524804
          36    0.414841     0.40934 0.000533241
          37    0.404232    0.409202 0.000536402
          38    0.411192    0.409254 0.000524835
          39    0.409026    0.409248  0.00051141
          40    0.408144    0.409221 0.000499371
          41    0.406293    0.409149  0.00049227
          42    0.416162    0.409316 0.000508077
          43    0.413279    0.409409 0.000504551
          44    0.402281    0.409247 0.000518438
          45    0.414067    0.409354 0.000517866
          46    0.412251    0.409417 0.000510425
          47    0.401372    0.409246 0.000527485
          48    0.414086    0.409346 0.000526046
          49    0.411349    0.409387 0.000516895
          50    0.405942    0.409318  0.00051113
          51    0.407961    0.409292 0.000501801
          52    0.407712    0.409261 0.000493069
          53     0.41083    0.409291 0.000484654
          54    0.410982    0.409322  0.00047669
