#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1    0.608057    0.608057           0
           2    0.613256    0.610656  0.00183803
           3    0.619493    0.613602  0.00269929
           4    0.604857    0.611416  0.00277185
           5    0.622241    0.613581  0.00294396
           6    0.617015    0.614153  0.00250834
           7    0.614312    0.614176  0.00215011
           8    0.613274    0.614063   0.0018843
           9    0.615016    0.614169   0.0016779
          10    0.612528    0.614005  0.00151812
          11    0.607203    0.613387  0.00150078
          12    0.617283    0.613711  0.00141039
          13    0.616572    0.613931  0.00131896
          14    0.604666    0.613269  0.00138084
          15    0.614925     0.61338  0.00129318
          16    0.615065    0.613485  0.00121664
          17    0.616776    0.613679  0.00116037
          18     0.60795     0.61336  0.00113872
          19    0.615444     0.61347  0.00108405
          20    0.622817    0.613937   0.0011261
          21    0.608332    0.613671  0.00110366
          22     0.61867    0.613898  0.00107663
          23    0.616886    0.614028  0.00103762
          24    0.612832    0.613978 0.000995584
          25    0.606659    0.613685 0.000997877
          26    0.614853     0.61373 0.000960508
          27    0.613641    0.613727 0.000924939
          28    0.615994    0.613808 0.000895444
          29    0.611397    0.613725 0.000868417
          30     0.60944    0.613582 0.000851131
          31    0.611436    0.613513 0.000826486
          32      0.6186    0.613672 0.000815802
          33    0.612507    0.613636 0.000791845
          34    0.610338    0.613539 0.000774476
          35    0.621766    0.613774 0.000787205
          36    0.622261     0.61401 0.000799861
          37    0.606348    0.613803 0.000804603
          38    0.616787    0.613881 0.000787252
          39    0.613539    0.613873 0.000767116
          40    0.612215    0.613831 0.000749056
          41    0.609439    0.613724 0.000738406
          42    0.624243    0.613975 0.000762115
          43    0.619919    0.614113 0.000756826
          44    0.603421     0.61387 0.000777657
          45    0.621101    0.614031   0.0007768
          46    0.618377    0.614125 0.000765637
          47    0.602058    0.613868 0.000791227
          48    0.621129     0.61402 0.000789069
          49    0.617023    0.614081 0.000775342
          50    0.608912    0.613977 0.000766695
          51    0.611941    0.613938 0.000752701
          52    0.611568    0.613892 0.000739604
          53    0.616246    0.613936 0.000726981
          54    0.616474    0.613983 0.000715035
