#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -6.58465    -6.58465           0
           2    -6.58298    -6.58381   0.0005915
           3    -6.58297    -6.58353 0.000456749
           4    -6.58257    -6.58329 0.000400826
           5    -6.58318    -6.58327 0.000321316
           6    -6.58277    -6.58319  0.00027851
           7    -6.58247    -6.58308 0.000256817
           8    -6.58382    -6.58317 0.000240511
           9    -6.58455    -6.58333  0.00025766
          10     -6.5841    -6.58341 0.000243343
          11    -6.58387    -6.58345 0.000224811
          12     -6.5838    -6.58348 0.000208019
          13    -6.58263    -6.58341 0.000201862
          14    -6.58302    -6.58338 0.000189391
          15    -6.58351    -6.58339 0.000176954
          16    -6.58252    -6.58334  0.00017412
          17    -6.58261    -6.58329 0.000169089
          18     -6.5841    -6.58334 0.000165495
          19    -6.58275    -6.58331 0.000159685
          20    -6.58297    -6.58329 0.000152598
          21    -6.58135     -6.5832 0.000171138
          22    -6.58274    -6.58318 0.000164624
          23    -6.58312    -6.58318 0.000157482
          24    -6.58363    -6.58319 0.000152056
          25    -6.58319    -6.58319 0.000145974
          26    -6.58418    -6.58323 0.000145163
          27    -6.58323    -6.58323 0.000139787
          28    -6.58196    -6.58319 0.000141989
          29    -6.58244    -6.58316 0.000139416
          30    -6.58143     -6.5831 0.000146268
          31     -6.5837    -6.58312 0.000142804
          32    -6.58357    -6.58314  0.00013902
          33    -6.58118    -6.58308 0.000146862
          34    -6.58239    -6.58306 0.000143929
          35    -6.58098      -6.583 0.000151523
          36    -6.58301      -6.583 0.000147314
          37    -6.58186    -6.58297 0.000146494
          38    -6.58455    -6.58301 0.000148463
          39    -6.58425    -6.58304 0.000148012
          40    -6.58415    -6.58307 0.000146895
          41    -6.58095    -6.58302 0.000152098
          42    -6.58505    -6.58306    0.000156
          43    -6.58192    -6.58304 0.000154634
          44    -6.58338    -6.58305 0.000151312
          45    -6.58375    -6.58306  0.00014876
          46    -6.58171    -6.58303 0.000148415
          47    -6.58077    -6.58298 0.000152831
          48    -6.58268    -6.58298 0.000149779
          49    -6.58175    -6.58295 0.000148788
          50      -6.581    -6.58291 0.000150842
          51    -6.58237     -6.5829 0.000148263
          52     -6.5818    -6.58288 0.000146909
          53    -6.58195    -6.58286 0.000145194
          54    -6.58225    -6.58285 0.000142945
