#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1  -0.0318393  -0.0318393           0
           2  -0.0318436  -0.0318415 1.53748e-06
           3   -0.031848  -0.0318436 2.05578e-06
           4  -0.0318525  -0.0318459 2.46214e-06
