#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1   0.0470323   0.0470323           0
           2   0.0475444   0.0472883 0.000181028
           3   0.0493918   0.0479895 0.000585084
           4    0.052184   0.0490381  0.00100859
           5   0.0538655   0.0500036  0.00118185
           6   0.0548693   0.0508146  0.00123208
           7   0.0556055    0.051499  0.00123158
           8   0.0561739   0.0520833  0.00120834
           9   0.0570209    0.052632  0.00119213
          10   0.0587075   0.0532395  0.00121794
          11   0.0591323   0.0537752  0.00121935
          12   0.0580338   0.0541301  0.00116824
          13   0.0578236   0.0544142  0.00111239
          14   0.0586253    0.054715  0.00107283
          15    0.058354   0.0549576  0.00102837
          16   0.0576568   0.0551263 0.000977834
          17   0.0580691   0.0552994 0.000935512
          18   0.0569586   0.0553916 0.000888069
          19   0.0564606   0.0554478 0.000843109
          20   0.0568358   0.0555172 0.000803804
          21    0.057855   0.0556286 0.000773198
          22   0.0578658   0.0557303  0.00074471
          23   0.0575664   0.0558101 0.000716598
          24    0.057845   0.0558949 0.000691737
          25    0.058946   0.0560169 0.000674748
          26   0.0596455   0.0561565 0.000663072
          27   0.0585794   0.0562462 0.000644558
          28   0.0592846   0.0563547 0.000630606
          29   0.0617457   0.0565406 0.000635671
          30   0.0627745   0.0567484 0.000647556
          31   0.0616999   0.0569082 0.000646065
          32   0.0602089   0.0570113 0.000634056
          33   0.0594657   0.0570857 0.000619189
          34   0.0590638   0.0571439 0.000603705
          35   0.0588954   0.0571939 0.000588527
          36   0.0586697   0.0572349 0.000573605
          37   0.0593292   0.0572915 0.000560888
          38   0.0587279   0.0573293   0.0005474
          39   0.0587912   0.0573668 0.000534646
          40   0.0607199   0.0574506 0.000527811
          41   0.0612567   0.0575434 0.000523037
          42   0.0607403   0.0576196 0.000516092
          43   0.0604592   0.0576856 0.000508298
          44   0.0608041   0.0577565 0.000501662
          45   0.0607937    0.057824 0.000495034
          46   0.0613032   0.0578996 0.000490016
          47   0.0608771    0.057963 0.000483668
          48   0.0608559   0.0580232 0.000477332
          49    0.061459   0.0580933 0.000472712
          50   0.0609668   0.0581508 0.000466738
          51   0.0608107    0.058203 0.000460491
          52    0.061132   0.0582593 0.000455068
          53   0.0614408   0.0583193 0.000450423
          54   0.0615555   0.0583792 0.000446051
          55   0.0603556   0.0584152 0.000439386
          56   0.0595554   0.0584355 0.000432012
          57   0.0596593    0.058457 0.000424965
          58   0.0611215    0.058503 0.000420114
          59    0.062053   0.0585631  0.00041728
          60   0.0628453   0.0586345 0.000416384
          61   0.0627836   0.0587025 0.000415077
          62   0.0599685   0.0587229 0.000408884
          63   0.0584823   0.0587191 0.000402411
          64   0.0578491   0.0587055 0.000396353
          65   0.0583704   0.0587004 0.000390289
          66   0.0593901   0.0587108 0.000384515
          67   0.0587501   0.0587114 0.000378777
          68   0.0585485    0.058709 0.000373214
          69   0.0583919   0.0587044 0.000367834
          70   0.0590496   0.0587093 0.000362612
          71   0.0599258   0.0587265 0.000357909
          72   0.0603693   0.0587493 0.000353665
          73   0.0614972   0.0587869 0.000350818
          74   0.0615313    0.058824 0.000348032
          75   0.0605075   0.0588465 0.000344114
          76   0.0606275   0.0588699 0.000340383
          77   0.0606975   0.0588936 0.000336789
          78   0.0604528   0.0589136 0.000333064
          79   0.0599935   0.0589273 0.000329129
          80   0.0585399   0.0589224  0.00032505
          81   0.0582023   0.0589136 0.000321159
          82   0.0586435   0.0589103 0.000317259
          83   0.0593443   0.0589155  0.00031348
          84   0.0588589   0.0589148 0.000309749
          85   0.0587445   0.0589128 0.000306111
          86   0.0587369   0.0589108 0.000302558
          87   0.0580552   0.0589009 0.000299241
          88   0.0582082   0.0588931 0.000295944
          89   0.0579008   0.0588819 0.000292828
          90    0.058625   0.0588791 0.000289589
          91   0.0587795    0.058878 0.000286408
          92   0.0578325   0.0588666 0.000283521
          93    0.056895   0.0588454 0.000281263
          94   0.0573347   0.0588293  0.00027873
          95   0.0577351   0.0588178 0.000276034
          96   0.0570406   0.0587993 0.000273779
          97   0.0567458   0.0587781 0.000271773
          98   0.0569084   0.0587591 0.000269669
          99   0.0583189   0.0587546 0.000266982
         100   0.0589225   0.0587563 0.000264317
         101   0.0591146   0.0587598 0.000261724
         102   0.0597656   0.0587697 0.000259344
         103   0.0594302   0.0587761 0.000256905
         104   0.0588971   0.0587773 0.000254438
         105   0.0589096   0.0587785 0.000252018
         106   0.0584572   0.0587755 0.000249658
         107   0.0580729   0.0587689 0.000247411
         108   0.0582476   0.0587641 0.000245168
         109   0.0579561   0.0587567  0.00024303
         110   0.0588192   0.0587573 0.000240822
         111   0.0593291   0.0587624 0.000238707
         112   0.0595914   0.0587698 0.000236691
         113   0.0590984   0.0587727 0.000234614
         114   0.0589192    0.058774 0.000232559
         115   0.0586973   0.0587733 0.000230538
         116   0.0589356   0.0587747 0.000228555
         117   0.0592466   0.0587788 0.000226637
         118   0.0590708   0.0587812  0.00022473
         119   0.0585439   0.0587792  0.00022285
         120   0.0586743   0.0587784 0.000220995
         121   0.0605383   0.0587929 0.000219647
         122   0.0596706   0.0588001 0.000217964
         123   0.0586697   0.0587991 0.000216194
         124   0.0586209   0.0587976 0.000214456
         125   0.0590416   0.0587996 0.000212749
         126   0.0598123   0.0588076 0.000211212
         127   0.0589993   0.0588091 0.000209555
         128    0.058343   0.0588055 0.000207949
         129   0.0582932   0.0588015 0.000206375
         130   0.0587684   0.0588012 0.000204788
         131   0.0583595   0.0587979 0.000203252
         132   0.0579232   0.0587912  0.00020182
         133   0.0578836   0.0587844 0.000200418
         134   0.0583867   0.0587815 0.000198945
         135    0.059529    0.058787 0.000197548
         136   0.0596078    0.058793 0.000196188
         137   0.0594644   0.0587979 0.000194817
         138   0.0608344   0.0588127 0.000193963
         139   0.0608287   0.0588272 0.000193109
         140   0.0607441   0.0588409 0.000192215
         141   0.0609154   0.0588556 0.000191414
         142   0.0611617   0.0588718 0.000190753
         143   0.0615137   0.0588903 0.000190312
         144   0.0602666   0.0588999  0.00018923
         145   0.0612632   0.0589162 0.000188626
         146    0.061579   0.0589344 0.000188214
         147   0.0612179   0.0589499 0.000187573
         148    0.061122   0.0589646 0.000186879
         149   0.0614582   0.0589814 0.000186373
         150   0.0618364   0.0590004   0.0001861
         151    0.060703   0.0590117 0.000185208
         152   0.0599689    0.059018 0.000184097
         153   0.0586335   0.0590154 0.000182911
         154   0.0585011   0.0590121 0.000181754
         155   0.0600496   0.0590188 0.000180704
         156   0.0613453   0.0590337  0.00018016
         157   0.0613117   0.0590482 0.000179596
         158   0.0613403   0.0590627 0.000179044
         159   0.0603725    0.059071 0.000178108
         160   0.0607961   0.0590817  0.00017732
         161   0.0610086   0.0590937 0.000176622
         162   0.0600003   0.0590993 0.000175621
         163   0.0597106   0.0591031 0.000174583
         164   0.0599765   0.0591084   0.0001736
         165   0.0614038   0.0591223 0.000173105
         166    0.062495   0.0591426  0.00017325
         167   0.0627781   0.0591644 0.000173575
         168   0.0630182   0.0591873 0.000174051
         169    0.062402   0.0592063 0.000174057
