#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.41191     1.41191           0
           2     1.42772     1.41981  0.00558812
           3     1.48342     1.44102   0.0177082
           4     1.56613      1.4723   0.0301692
           5     1.61828     1.50149   0.0355599
           6      1.6495     1.52616   0.0372188
           7     1.66893     1.54656   0.0370709
           8     1.68806     1.56424   0.0364131
           9      1.7142     1.58091    0.035978
          10     1.76345     1.59916   0.0367201
          11     1.77522     1.61517   0.0367049
          12      1.7462     1.62609    0.035233
          13     1.73949     1.63481   0.0335854
          14     1.76029     1.64377   0.0323603
          15      1.7529     1.65105     0.03101
          16     1.73235     1.65613   0.0294853
          17     1.74461     1.66133   0.0282065
          18     1.71226     1.66416   0.0267809
          19     1.69851     1.66597   0.0254323
          20     1.70659       1.668   0.0242417
          21     1.73611     1.67125   0.0233033
          22     1.73756     1.67426   0.0224381
          23     1.72949     1.67666   0.0215907
          24     1.73745     1.67919   0.0208391
          25     1.77161     1.68289   0.0203308
          26     1.79195     1.68709   0.0199769
          27     1.76054     1.68981   0.0194214
          28     1.78329     1.69314   0.0190126
          29      1.8533     1.69867   0.0191423
          30     1.88737     1.70496   0.0195103
          31     1.85502      1.7098   0.0194723
          32     1.80803     1.71287   0.0191042
          33     1.78565     1.71507   0.0186522
          34     1.77548     1.71685    0.018188
          35     1.76993     1.71837   0.0177315
          36     1.76514     1.71967   0.0172864
          37      1.7826     1.72137   0.0169027
          38     1.76506     1.72252    0.016497
          39     1.76898     1.72371   0.0161169
          40     1.82424     1.72622   0.0159088
          41     1.83772     1.72894   0.0157515
          42     1.82724     1.73128   0.0155493
          43     1.81391      1.7332    0.015306
          44     1.82931     1.73539   0.0151132
          45     1.82766     1.73744   0.0149158
          46     1.84225     1.73972   0.0147646
          47     1.82908     1.74162   0.0145723
          48     1.82801     1.74342   0.0143795
          49     1.84522      1.7455   0.0142353
          50     1.83033     1.74719   0.0140513
          51     1.82866     1.74879   0.0138663
          52     1.83703     1.75049   0.0137031
          53     1.84641      1.7523   0.0135635
          54     1.84959      1.7541   0.0134315
          55     1.81121     1.75514   0.0132274
          56     1.79061     1.75577   0.0130063
          57     1.79004     1.75637    0.012792
          58     1.83705     1.75776   0.0126469
          59     1.86464     1.75957   0.0125616
          60     1.88813     1.76172   0.0125336
          61     1.88339     1.76371   0.0124859
          62     1.80038      1.7643   0.0122985
          63      1.7577      1.7642   0.0121037
          64     1.73836     1.76379   0.0119213
          65      1.7545     1.76365   0.0117388
          66     1.78373     1.76396   0.0115649
          67     1.76598     1.76399   0.0113923
          68     1.75941     1.76392    0.011225
          69     1.75518     1.76379    0.011063
          70     1.77493     1.76395   0.0109061
          71     1.79959     1.76445    0.010764
          72       1.814     1.76514   0.0106365
          73     1.84877     1.76629   0.0105523
          74     1.84899      1.7674   0.0104687
          75     1.81823     1.76808   0.0103511
          76     1.82115     1.76878   0.0102384
          77     1.82426      1.7695   0.0101307
          78     1.81716     1.77011   0.0100193
          79     1.80285     1.77053  0.00990102
          80     1.75814     1.77037  0.00977846
          81     1.74903     1.77011  0.00966129
          82     1.76069     1.76999  0.00954415
          83      1.7832     1.77015  0.00943049
          84     1.76938     1.77014  0.00931823
          85     1.76429     1.77007  0.00920885
          86     1.76545     1.77002  0.00910193
          87     1.74467     1.76973  0.00900197
          88     1.74793     1.76948  0.00890309
          89      1.7402     1.76915  0.00880913
          90     1.76245     1.76908  0.00871156
          91     1.76442     1.76903  0.00861598
          92     1.73864      1.7687  0.00852866
          93     1.71001     1.76806  0.00846027
          94     1.72164     1.76757  0.00838467
          95     1.73565     1.76723  0.00830314
          96     1.71419     1.76668  0.00823501
          97     1.70579     1.76605  0.00817401
          98     1.70979     1.76548  0.00811074
          99     1.75244     1.76535  0.00802988
         100     1.76933     1.76539  0.00794968
         101     1.77585     1.76549  0.00787164
         102      1.7949     1.76578  0.00779975
         103     1.78344     1.76595  0.00772591
         104     1.77138       1.766  0.00765179
         105     1.76987     1.76604  0.00757901
         106     1.75706     1.76596  0.00750798
         107     1.74618     1.76577  0.00744009
         108     1.74945     1.76562  0.00737273
         109     1.74265     1.76541   0.0073081
         110     1.76822     1.76544  0.00724171
         111     1.78428      1.7656  0.00717846
         112     1.78998     1.76582  0.00711767
         113     1.77469      1.7659  0.00705511
         114      1.7702     1.76594  0.00699332
         115     1.76388     1.76592  0.00693254
         116      1.7705     1.76596  0.00687289
         117     1.77855     1.76607  0.00681498
         118     1.77363     1.76613  0.00675753
         119     1.76057     1.76609  0.00670091
         120     1.76303     1.76606  0.00664511
         121     1.81912      1.7665  0.00660465
         122     1.79089      1.7667  0.00655354
         123     1.76458     1.76668  0.00650028
         124     1.76221     1.76664  0.00644796
         125     1.77416      1.7667  0.00639666
         126     1.79767     1.76695  0.00635061
         127      1.7731       1.767  0.00630079
         128     1.75285     1.76689  0.00625253
         129     1.75135     1.76677  0.00620522
         130     1.76666     1.76677  0.00615749
         131     1.75314     1.76666  0.00611137
         132     1.74109     1.76647  0.00606814
         133     1.73893     1.76626  0.00602605
         134     1.75367     1.76617  0.00598181
         135     1.78747     1.76633  0.00593958
         136     1.79076     1.76651  0.00589862
         137      1.7884     1.76667  0.00585773
         138     1.82759     1.76711  0.00583189
         139     1.82633     1.76753  0.00580548
         140     1.82563     1.76795  0.00577883
         141     1.83165      1.7684  0.00575547
         142      1.8369     1.76888  0.00573512
         143     1.84705     1.76943    0.005721
         144     1.80918     1.76971  0.00568793
         145     1.84103      1.7702  0.00566993
         146     1.85026     1.77075  0.00565755
         147     1.84002     1.77122  0.00563866
         148     1.83595     1.77165   0.0056175
         149       1.845     1.77215  0.00560132
         150     1.85836     1.77272  0.00559339
         151     1.82322     1.77306  0.00556633
         152     1.80185     1.77324  0.00553294
         153     1.76243     1.77317  0.00549723
         154     1.75962     1.77309  0.00546223
         155     1.80534     1.77329  0.00543096
         156     1.84351     1.77374  0.00541476
         157     1.84381     1.77419  0.00539863
         158     1.84006     1.77461  0.00538054
         159     1.81622     1.77487  0.00535306
         160     1.82579     1.77519  0.00532905
         161     1.83082     1.77553  0.00530714
         162     1.80256      1.7757  0.00527701
         163     1.79434     1.77581  0.00524587
         164     1.80295     1.77598  0.00521649
         165      1.8461      1.7764  0.00520216
         166     1.87382     1.77699  0.00520382
         167     1.88841     1.77766  0.00521525
         168     1.89187     1.77834  0.00522833
         169     1.87502     1.77891   0.0052286
         170     1.84749     1.77931  0.00521338
         171     1.81485     1.77952  0.00518703
         172     1.78067     1.77953  0.00515688
         173     1.78301     1.77955  0.00512711
         174     1.81304     1.77974  0.00510126
         175     1.78096     1.77975  0.00507211
         176     1.76917     1.77969  0.00504365
         177     1.78885     1.77974  0.00501542
         178       1.817     1.77995  0.00499161
         179     1.82223     1.78019  0.00496931
         180     1.81032     1.78035  0.00494452
         181     1.81176     1.78053  0.00492024
         182     1.82658     1.78078  0.00489971
         183     1.81411     1.78096  0.00487632
         184     1.81846     1.78117  0.00485408
         185      1.8281     1.78142  0.00483446
         186     1.80141     1.78153  0.00480967
         187     1.79281     1.78159  0.00478433
         188     1.76151     1.78148  0.00476007
         189     1.77336     1.78144  0.00473508
         190      1.7755     1.78141  0.00471026
         191     1.75395     1.78126  0.00468779
         192     1.73695     1.78103  0.00466905
         193     1.76971     1.78097  0.00464523
         194     1.79811     1.78106  0.00462213
         195     1.78611     1.78109  0.00459849
         196     1.79206     1.78114  0.00457537
         197      1.7775     1.78112  0.00455219
         198     1.78216     1.78113   0.0045292
         199     1.79548      1.7812  0.00450701
         200     1.78743     1.78123  0.00448459
         201     1.75674     1.78111  0.00446393
         202     1.77149     1.78106  0.00444208
         203     1.78403     1.78108  0.00442023
         204      1.7814     1.78108  0.00439856
         205     1.76219     1.78099  0.00437807
         206     1.76409     1.78091  0.00435758
         207     1.76132     1.78081  0.00433756
         208     1.78412     1.78083  0.00431673
