#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1  -0.0339599  -0.0339599           0
           2  -0.0503269  -0.0421434   0.0057866
           3   -0.106271  -0.0635193   0.0178746
           4   -0.189013  -0.0948926   0.0302974
           5   -0.241048   -0.124124   0.0356517
           6   -0.272349   -0.148828   0.0372995
           7   -0.291773   -0.169249   0.0371426
           8   -0.310854   -0.186949   0.0364745
           9   -0.337079    -0.20363   0.0360349
          10   -0.386312   -0.221899   0.0367716
          11   -0.397923   -0.237901    0.036746
          12   -0.369002   -0.248826   0.0352706
          13   -0.362345   -0.257558    0.033621
          14   -0.383176   -0.266531   0.0323947
          15   -0.375758   -0.273813   0.0310427
          16   -0.355229   -0.278901   0.0295167
          17   -0.367564   -0.284117   0.0282374
          18    -0.33506   -0.286947   0.0268101
          19   -0.321388    -0.28876   0.0254603
          20   -0.329506   -0.290797   0.0242686
          21   -0.359037   -0.294046   0.0233295
          22   -0.360393   -0.297062   0.0224632
          23   -0.352319   -0.299465   0.0216146
          24   -0.360454   -0.302006   0.0208628
          25   -0.394558   -0.305708   0.0203541
          26   -0.414692     -0.3099   0.0199982
          27   -0.383256   -0.312617   0.0194412
          28   -0.406232    -0.31596   0.0190322
          29   -0.476199   -0.321485   0.0191612
          30   -0.510074   -0.327772   0.0195265
          31   -0.477741   -0.332609   0.0194867
          32   -0.430849   -0.335679    0.019118
          33   -0.408518   -0.337887   0.0186657
          34   -0.398415   -0.339667   0.0182014
          35   -0.392791   -0.341185   0.0177445
          36    -0.38804   -0.342486   0.0172993
          37   -0.405585   -0.344192   0.0169156
          38   -0.387832    -0.34534   0.0165094
          39   -0.391939   -0.346535   0.0161292
          40    -0.44737   -0.349056   0.0159218
          41   -0.460623   -0.351777   0.0157643
          42   -0.450209   -0.354121   0.0155622
          43   -0.436931   -0.356046   0.0153189
          44   -0.452342   -0.358235   0.0151263
          45   -0.450724    -0.36029   0.0149291
          46   -0.465271   -0.362572    0.014778
          47   -0.452017   -0.364475   0.0145856
          48   -0.451031   -0.366279   0.0143928
          49   -0.468125   -0.368357   0.0142483
          50    -0.45327   -0.370055   0.0140642
          51   -0.451659   -0.371656   0.0138792
          52   -0.459886   -0.373352   0.0137156
          53   -0.469571   -0.375168   0.0135764
          54   -0.472463    -0.37697    0.013444
          55   -0.434224   -0.378011   0.0132398
          56    -0.41353   -0.378645   0.0130186
          57   -0.413185   -0.379251   0.0128043
          58   -0.459879   -0.380641   0.0126588
          59   -0.487765   -0.382457   0.0125737
          60   -0.511108   -0.384601   0.0125457
          61   -0.506171   -0.386594   0.0124973
          62    -0.42312   -0.387183   0.0123096
          63   -0.380645   -0.387079   0.0121147
          64   -0.361298   -0.386676   0.0119321
          65    -0.37758   -0.386536   0.0117493
          66   -0.406654   -0.386841   0.0115752
          67    -0.38897   -0.386873   0.0114025
          68   -0.382405   -0.386807    0.011235
          69   -0.378116   -0.386681   0.0110729
          70   -0.397901   -0.386842   0.0109159
          71   -0.422454   -0.387343   0.0107737
          72   -0.436971   -0.388032    0.010646
          73   -0.471619   -0.389177   0.0105616
          74   -0.471784   -0.390294   0.0104777
          75    -0.44102    -0.39097   0.0103598
          76   -0.443994   -0.391668    0.010247
          77   -0.447079   -0.392387   0.0101391
          78   -0.439931   -0.392997   0.0100274
          79   -0.425537   -0.393409  0.00990897
          80   -0.380858   -0.393252  0.00978635
          81   -0.371777   -0.392987  0.00966912
          82   -0.383521   -0.392871   0.0095519
          83   -0.405945   -0.393029  0.00943811
          84   -0.392171   -0.393019  0.00932576
          85   -0.387096   -0.392949   0.0092163
          86   -0.388232   -0.392894   0.0091093
          87    -0.36753   -0.392603  0.00900926
          88   -0.370747   -0.392354   0.0089103
          89   -0.363064   -0.392025  0.00881626
          90   -0.385303    -0.39195  0.00871862
          91   -0.387299   -0.391899  0.00862296
          92   -0.361481   -0.391569  0.00853557
          93   -0.332981   -0.390939  0.00846701
          94   -0.344616   -0.390446  0.00839126
          95   -0.358594   -0.390111  0.00830963
          96    -0.33708   -0.389558  0.00824141
          97    -0.32879   -0.388932  0.00818022
          98   -0.332664   -0.388358  0.00811688
          99   -0.375472   -0.388227  0.00803593
         100   -0.392247   -0.388268  0.00795567
         101   -0.398896   -0.388373   0.0078776
         102   -0.417911   -0.388662  0.00780569
         103   -0.406351   -0.388834  0.00773179
         104   -0.394286   -0.388887  0.00765763
         105   -0.392893   -0.388925  0.00758479
         106   -0.380191   -0.388842  0.00751369
         107   -0.369218   -0.388659   0.0074457
         108   -0.372489   -0.388509  0.00737827
         109   -0.365694     -0.3883  0.00731354
         110   -0.391292   -0.388327  0.00724711
         111   -0.407341   -0.388498  0.00718384
         112   -0.412959   -0.388717  0.00712302
         113   -0.397687   -0.388796  0.00706043
         114   -0.393178   -0.388835   0.0069986
         115   -0.387067   -0.388819  0.00693776
         116   -0.393643   -0.388861  0.00687807
         117   -0.401568   -0.388969  0.00682014
         118    -0.39674   -0.389035  0.00676266
         119   -0.383565   -0.388989  0.00670599
         120   -0.386026   -0.388965  0.00665015
         121   -0.442261   -0.389405  0.00660976
         122   -0.413741   -0.389605   0.0065586
         123   -0.387443   -0.389587   0.0065053
         124   -0.385201   -0.389552  0.00645293
         125   -0.397174   -0.389613   0.0064016
         126   -0.420623   -0.389859  0.00635552
         127   -0.396088   -0.389908  0.00630566
         128   -0.375717   -0.389797  0.00625738
         129   -0.374379   -0.389677  0.00621001
         130   -0.389675   -0.389677  0.00616224
         131   -0.376172   -0.389574  0.00611606
         132   -0.364119   -0.389381  0.00607277
         133   -0.362041   -0.389176  0.00603059
         134    -0.37664   -0.389082  0.00598631
         135   -0.410544   -0.389241  0.00594408
         136   -0.413715   -0.389421  0.00590309
         137   -0.411424   -0.389582  0.00586219
         138   -0.450615   -0.390024  0.00583637
         139   -0.449168    -0.39045  0.00580987
         140   -0.448642   -0.390865  0.00578322
         141   -0.454632   -0.391318  0.00575986
         142   -0.459842     -0.3918  0.00573948
         143   -0.470084   -0.392348  0.00572539
         144   -0.432164   -0.392624   0.0056923
         145   -0.464004   -0.393116  0.00567429
         146   -0.473245   -0.393665  0.00566191
         147   -0.462834   -0.394136  0.00564291
         148   -0.458949   -0.394574  0.00562175
         149   -0.467976   -0.395066  0.00560556
         150   -0.481204    -0.39564  0.00559753
         151   -0.446045   -0.395974   0.0055704
         152   -0.424749   -0.396164  0.00553697
         153   -0.385344   -0.396093  0.00550123
         154   -0.382644   -0.396006   0.0054662
         155   -0.428431   -0.396215  0.00543494
         156   -0.466618   -0.396666  0.00541881
         157   -0.466823   -0.397113  0.00540269
         158   -0.463137   -0.397531  0.00538463
         159   -0.439245   -0.397793  0.00535715
         160   -0.448931   -0.398113  0.00533319
         161    -0.45383   -0.398459  0.00531128
         162   -0.425556   -0.398626  0.00528113
         163   -0.417248    -0.39874  0.00524997
         164   -0.426025   -0.398907  0.00522059
         165    -0.46918   -0.399333  0.00520629
         166    -0.49675   -0.399919   0.0052079
         167   -0.511163   -0.400586  0.00521914
         168    -0.51472   -0.401265  0.00523211
         169   -0.497769   -0.401836  0.00523221
         170   -0.470431   -0.402239  0.00521697
         171   -0.437719   -0.402447  0.00519059
         172   -0.403575   -0.402454  0.00516041
         173   -0.406024   -0.402474  0.00513063
         174   -0.435986   -0.402667  0.00510475
         175   -0.403901   -0.402674  0.00507559
         176   -0.392257   -0.402615   0.0050471
         177   -0.411914   -0.402667  0.00501885
         178   -0.440054   -0.402877  0.00499505
         179    -0.44518   -0.403114  0.00497273
         180   -0.433247   -0.403281  0.00494792
         181   -0.434725   -0.403455  0.00492364
         182   -0.449582   -0.403708   0.0049031
         183   -0.437064    -0.40389   0.0048797
         184   -0.441456   -0.404095  0.00485744
         185   -0.451184   -0.404349  0.00483785
         186   -0.424367   -0.404457  0.00481304
         187   -0.415662   -0.404517  0.00478767
         188   -0.384459    -0.40441   0.0047634
         189   -0.396343   -0.404367  0.00473838
         190   -0.398359   -0.404336  0.00471355
         191   -0.376784   -0.404191  0.00469108
         192   -0.359911   -0.403961  0.00467231
         193   -0.392617   -0.403902  0.00464847
         194   -0.420934    -0.40399  0.00462534
         195   -0.408923   -0.404015  0.00460169
         196   -0.414716    -0.40407  0.00457854
         197   -0.400269    -0.40405  0.00455534
         198   -0.404947   -0.404055  0.00453233
         199   -0.418224   -0.404126  0.00451012
         200   -0.410165   -0.404156  0.00448767
         201   -0.379527   -0.404034  0.00446701
         202    -0.39429   -0.403986  0.00444516
         203   -0.406771   -0.403999  0.00442328
         204   -0.404134      -0.404   0.0044016
         205   -0.384862   -0.403907  0.00438112
         206   -0.386816   -0.403824  0.00436064
         207   -0.384205   -0.403729   0.0043406
         208   -0.406978   -0.403744  0.00431976
         209   -0.420987   -0.403827  0.00429988
         210   -0.409346   -0.403853  0.00427948
         211   -0.417266   -0.403917  0.00425967
         212   -0.420507   -0.403995   0.0042403
         213   -0.407152    -0.40401  0.00422042
         214   -0.404789   -0.404013   0.0042007
         215   -0.424936   -0.404111  0.00418229
         216   -0.461033   -0.404374  0.00417122
         217   -0.465564   -0.404656  0.00416152
         218   -0.435668   -0.404799  0.00414486
         219   -0.435536   -0.404939  0.00412831
         220   -0.419382   -0.405005  0.00411006
         221   -0.406753   -0.405012  0.00409147
         222   -0.413716   -0.405052  0.00407323
         223   -0.405576   -0.405054  0.00405497
         224   -0.422718   -0.405133  0.00403763
         225   -0.435836   -0.405269  0.00402199
         226   -0.442505   -0.405434  0.00400757
         227   -0.474704   -0.405739  0.00400152
         228   -0.459197   -0.405974  0.00399083
         229   -0.429479   -0.406076  0.00397472
         230   -0.431545   -0.406187  0.00395898
         231   -0.465991   -0.406446   0.0039503
         232   -0.473319   -0.406734  0.00394377
         233   -0.472656   -0.407017  0.00393698
         234   -0.463501   -0.407259  0.00392755
         235   -0.458325   -0.407476  0.00391685
         236   -0.466643   -0.407727  0.00390826
         237   -0.436129   -0.407846  0.00389361
         238   -0.433075   -0.407952  0.00387869
         239   -0.421347   -0.408008  0.00386287
         240   -0.426361   -0.408085  0.00384753
         241   -0.431216   -0.408181  0.00383276
         242   -0.439282   -0.408309  0.00381908
         243   -0.435339   -0.408421  0.00380498
         244   -0.416611   -0.408454  0.00378954
         245   -0.420748   -0.408504   0.0037744
         246    -0.43306   -0.408604  0.00376038
         247   -0.434819    -0.40871  0.00374665
         248   -0.378644   -0.408589   0.0037335
         249   -0.338291   -0.408307  0.00372917
         250   -0.331216   -0.407998  0.00372698
         251   -0.358853   -0.407803  0.00371727
         252   -0.371075   -0.407657  0.00370538
         253    -0.37815    -0.40754  0.00369257
         254   -0.388579   -0.407466  0.00367878
         255   -0.387458   -0.407387  0.00366519
         256   -0.395505   -0.407341  0.00365117
         257   -0.388348   -0.407267  0.00363771
         258   -0.392042   -0.407208  0.00362409
         259   -0.378141   -0.407096  0.00361183
         260   -0.363697   -0.406929   0.0036018
         261    -0.37244   -0.406797  0.00359042
         262   -0.373116   -0.406668  0.00357902
         263   -0.377159   -0.406556  0.00356717
         264   -0.381232    -0.40646  0.00355494
         265    -0.36876   -0.406318  0.00354437
         266   -0.374756   -0.406199  0.00353304
         267   -0.382545    -0.40611  0.00352091
         268   -0.406469   -0.406112  0.00350778
         269   -0.433805   -0.406215  0.00349625
         270   -0.429525   -0.406301  0.00348436
         271   -0.437619   -0.406417  0.00347342
         272   -0.438881   -0.406536   0.0034627
         273   -0.404183   -0.406527  0.00345003
         274   -0.393197   -0.406479  0.00343778
         275     -0.4317    -0.40657   0.0034265
         276   -0.451299   -0.406732  0.00341792
         277   -0.456886   -0.406913  0.00341037
         278   -0.438662   -0.407028  0.00340002
         279   -0.412592   -0.407048  0.00338789
         280   -0.413353    -0.40707  0.00337586
         281   -0.404948   -0.407063  0.00336386
         282   -0.381862   -0.406973  0.00335312
         283   -0.377377   -0.406869   0.0033429
         284   -0.406103   -0.406866  0.00333113
         285   -0.408077    -0.40687  0.00331944
         286   -0.423656   -0.406929  0.00330835
         287   -0.436727   -0.407033  0.00329846
         288   -0.434153   -0.407127  0.00328835
         289   -0.426287   -0.407193  0.00327764
         290   -0.412388   -0.407211  0.00326638
         291   -0.403152   -0.407197  0.00325519
         292   -0.420653   -0.407243  0.00324437
         293   -0.421789   -0.407293  0.00323367
         294   -0.387661   -0.407226  0.00322336
         295   -0.366965    -0.40709  0.00321533
         296    -0.39009   -0.407032  0.00320498
         297   -0.392225   -0.406982  0.00319457
         298   -0.347571   -0.406783  0.00319007
         299   -0.317076   -0.406483  0.00319348
         300   -0.364938   -0.406344  0.00318583
         301   -0.405641   -0.406342  0.00317525
         302   -0.421153   -0.406391  0.00316511
         303   -0.396544   -0.406359  0.00315483
         304   -0.377703   -0.406264  0.00314586
         305   -0.391576   -0.406216  0.00313592
         306   -0.398762   -0.406192  0.00312577
         307   -0.375558   -0.406092  0.00311718
         308   -0.336427   -0.405866  0.00311525
         309   -0.352833   -0.405694  0.00310989
         310   -0.376786   -0.405601  0.00310126
         311   -0.374303     -0.4055  0.00309292
         312   -0.356414   -0.405343    0.003087
         313   -0.337064   -0.405125  0.00308484
         314   -0.321094   -0.404857   0.0030866
         315   -0.317112   -0.404579  0.00308935
         316   -0.318259   -0.404306  0.00309162
         317   -0.331836   -0.404077  0.00309031
         318   -0.372153   -0.403977  0.00308222
         319   -0.403197   -0.403974  0.00307256
         320   -0.366041   -0.403856  0.00306525
