#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.777363    0.777363           0
           2    0.806894    0.792129   0.0104409
           3    0.792605    0.792287  0.00696178
           4    0.806564    0.795857  0.00606767
           5    0.798355    0.796356  0.00487466
           6    0.801339    0.797187  0.00413237
           7    0.798631    0.797393  0.00354717
           8    0.801889    0.797955  0.00314798
           9    0.810556    0.799355  0.00309393
          10    0.795867    0.799006  0.00280413
          11    0.798339    0.798946  0.00254986
          12    0.807127    0.799627  0.00242682
          13    0.796205    0.799364  0.00225438
          14    0.790775    0.798751  0.00217523
          15      0.8058    0.799221  0.00208036
          16    0.795672    0.798999  0.00196212
          17    0.805143     0.79936  0.00187969
          18    0.796752    0.799215  0.00178084
          19    0.802606    0.799394  0.00169603
          20    0.805655    0.799707  0.00163986
          21    0.794475    0.799458  0.00158058
          22    0.776885    0.798432   0.0018114
          23    0.816547    0.799219  0.00189617
          24    0.798641    0.799195  0.00181732
          25    0.817032    0.799909  0.00187946
          26    0.777053     0.79903  0.00200223
          27    0.798188    0.798998  0.00192832
          28    0.810767    0.799419   0.0019047
          29     0.79664    0.799323  0.00184143
          30    0.803931    0.799476  0.00178645
          31    0.793354    0.799279   0.0017397
          32    0.798099    0.799242  0.00168573
          33    0.802516    0.799341  0.00163756
          34    0.800614    0.799379  0.00158983
          35    0.789681    0.799102  0.00156836
          36     0.80085     0.79915  0.00152555
          37    0.807041    0.799364  0.00149915
          38    0.792625    0.799186  0.00147015
          39    0.805256    0.799342  0.00144066
          40     0.81142    0.799644  0.00143594
          41    0.794646    0.799522  0.00140608
          42    0.787328    0.799232  0.00140226
          43    0.802922    0.799317  0.00137227
          44    0.800267    0.799339  0.00134126
          45    0.799713    0.799347  0.00131148
          46    0.812355     0.79963   0.0013131
          47    0.801455    0.799669  0.00128573
          48    0.792172    0.799513   0.0012684
          49    0.802427    0.799572  0.00124391
          50    0.793604    0.799453  0.00122474
          51    0.794286    0.799351  0.00120491
          52    0.796084    0.799289  0.00118338
          53    0.800476    0.799311  0.00116126
          54    0.823372    0.799757  0.00122226
          55    0.790306    0.799585  0.00121205
          56    0.797829    0.799553  0.00119081
          57     0.80284    0.799611  0.00117132
          58    0.793565    0.799507  0.00115575
          59    0.807875    0.799649  0.00114483
          60     0.78234     0.79936  0.00116153
          61     0.80766    0.799496  0.00115043
          62    0.791483    0.799367  0.00113911
          63    0.801547    0.799402  0.00112155
          64     0.80032    0.799416  0.00110412
          65    0.805509     0.79951  0.00109111
          66    0.792597    0.799405  0.00107959
          67    0.798775    0.799396  0.00106352
          68    0.811825    0.799578  0.00106347
          69    0.788917    0.799424  0.00105922
          70    0.810467    0.799582  0.00105577
          71    0.788593    0.799427  0.00105219
          72     0.79892     0.79942   0.0010376
          73     0.79297    0.799331  0.00102714
          74    0.786595    0.799159  0.00102758
          75     0.80238    0.799202  0.00101477
          76    0.795188    0.799149  0.00100279
          77    0.801786    0.799184 0.000990356
          78    0.804461    0.799251 0.000979967
          79    0.805023    0.799324 0.000970282
          80    0.785771    0.799155 0.000972831
          81    0.812445    0.799319 0.000974559
          82    0.787411    0.799174 0.000973433
          83     0.80344    0.799225 0.000963061
          84     0.80653    0.799312 0.000955515
          85    0.779834    0.799083 0.000971363
          86    0.799877    0.799092 0.000960112
          87    0.800995    0.799114 0.000949326
          88    0.811067     0.79925 0.000948206
          89    0.789154    0.799137 0.000944313
          90    0.804371    0.799195 0.000935611
          91    0.800033    0.799204 0.000925375
          92    0.795832    0.799167 0.000916042
          93    0.808568    0.799268 0.000911752
          94     0.79469     0.79922 0.000903353
          95    0.801272    0.799241 0.000894102
          96    0.809108    0.799344 0.000890676
          97    0.798932     0.79934 0.000881504
          98    0.797672    0.799323 0.000872673
          99    0.802731    0.799357 0.000864537
         100    0.799159    0.799355 0.000855894
         101    0.797692    0.799339 0.000847578
         102    0.796322    0.799309 0.000839785
         103    0.803534     0.79935 0.000832632
         104    0.807069    0.799424 0.000827928
         105    0.800612    0.799436  0.00082012
         106     0.80404    0.799479 0.000813533
         107    0.788888     0.79938 0.000811929
         108    0.789834    0.799292 0.000809209
         109    0.803325    0.799329  0.00080263
         110     0.81005    0.799426  0.00080123
         111    0.785424      0.7993  0.00080388
         112    0.798296    0.799291 0.000796753
         113    0.806646    0.799356 0.000792356
         114    0.792627    0.799297 0.000787601
         115    0.796246    0.799271 0.000781199
         116    0.798447    0.799264 0.000774497
         117    0.798066    0.799253 0.000767945
         118    0.787927    0.799157 0.000767412
         119    0.802674    0.799187 0.000761532
         120     0.80382    0.799226 0.000756164
         121    0.797872    0.799214 0.000749998
         122    0.801618    0.799234 0.000744109
         123    0.789754    0.799157 0.000742041
         124    0.807165    0.799222 0.000738862
         125    0.802222    0.799246  0.00073334
         126    0.801613    0.799264 0.000727761
         127    0.793204    0.799217 0.000723593
         128    0.798445    0.799211 0.000717965
         129    0.798043    0.799202 0.000712457
         130    0.803511    0.799235 0.000707747
         131    0.804636    0.799276 0.000703544
         132    0.803511    0.799308 0.000698946
         133    0.788149    0.799224 0.000698708
         134    0.805691    0.799272 0.000695159
         135    0.782449    0.799148  0.00070109
         136    0.801778    0.799167 0.000696201
         137    0.797448    0.799155 0.000691233
         138    0.813383    0.799258 0.000693871
         139    0.805088      0.7993 0.000690145
         140    0.787236    0.799213 0.000690574
         141    0.809435    0.799286 0.000689471
         142    0.794618    0.799253 0.000685399
         143    0.795671    0.799228 0.000681063
         144      0.8055    0.799272 0.000677725
         145    0.800563     0.79928  0.00067311
         146    0.792402    0.799233 0.000670146
         147    0.797327     0.79922 0.000665713
         148    0.801497    0.799236 0.000661392
         149    0.801599    0.799252 0.000657144
         150    0.804501    0.799287 0.000653694
         151    0.799448    0.799288 0.000649366
         152    0.800856    0.799298 0.000645175
         153    0.793412     0.79926 0.000642105
         154    0.807131    0.799311 0.000639966
         155    0.791452     0.79926 0.000637842
         156    0.807778    0.799315 0.000636086
         157    0.798369    0.799309 0.000632063
         158    0.781426    0.799195 0.000638116
         159    0.806189    0.799239 0.000635617
         160    0.812821    0.799324 0.000637287
         161    0.788963     0.79926  0.00063657
         162    0.796366    0.799242 0.000632891
         163    0.811879     0.79932 0.000633739
         164    0.804574    0.799352 0.000630684
         165    0.779103    0.799229 0.000638689
         166    0.805401    0.799266 0.000635923
         167    0.800578    0.799274 0.000632164
         168    0.784659    0.799187 0.000634358
         169    0.808786    0.799244 0.000633142
         170     0.79569    0.799223 0.000629763
         171    0.805123    0.799257 0.000627025
         172    0.798594    0.799253 0.000623391
         173    0.800279    0.799259 0.000619816
         174    0.805313    0.799294 0.000617229
         175    0.809185    0.799351 0.000616285
         176    0.784459    0.799266 0.000618564
         177    0.803489     0.79929 0.000615529
         178    0.801074      0.7993 0.000612153
         179    0.794861    0.799275 0.000609235
         180    0.804593    0.799305 0.000606566
         181    0.799088    0.799304 0.000603216
         182    0.793142     0.79927 0.000600851
         183    0.804298    0.799297 0.000598196
         184    0.805286     0.79933 0.000595829
         185     0.78884    0.799273 0.000595301
         186    0.797575    0.799264  0.00059217
         187    0.789509    0.799212 0.000591297
         188    0.788402    0.799154 0.000590941
         189    0.809126    0.799207 0.000590165
         190    0.808579    0.799256 0.000589116
         191    0.786041    0.799187 0.000590081
         192     0.79036    0.799141 0.000588795
         193    0.811456    0.799205 0.000589192
         194    0.792729    0.799172   0.0005871
         195    0.795432    0.799152 0.000584402
         196    0.810337    0.799209   0.0005842
         197    0.797951    0.799203 0.000581269
         198    0.791056    0.799162 0.000579788
         199    0.809608    0.799214 0.000579246
         200     0.78378    0.799137 0.000581468
         201    0.802949    0.799156 0.000578884
         202    0.805076    0.799185 0.000576759
         203    0.801779    0.799198  0.00057406
         204    0.801422    0.799209 0.000571349
         205    0.789262    0.799161 0.000570619
         206    0.793578    0.799134 0.000568492
         207    0.802743    0.799151 0.000566013
         208    0.802975    0.799169  0.00056359
         209    0.797965    0.799164 0.000560923
         210    0.803461    0.799184 0.000558625
         211    0.799969    0.799188  0.00055599
         212    0.788607    0.799138 0.000555603
         213    0.808618    0.799182 0.000554775
         214     0.80779    0.799223 0.000553639
         215    0.796807    0.799211 0.000551177
         216    0.789749    0.799168 0.000550364
         217    0.799206    0.799168 0.000547828
         218    0.799464    0.799169 0.000545316
         219    0.794392    0.799147 0.000543262
         220    0.801885     0.79916 0.000540936
         221    0.805279    0.799187 0.000539196
         222    0.793222    0.799161 0.000537437
         223    0.805152    0.799187 0.000535698
         224    0.788083    0.799138 0.000535595
         225    0.810099    0.799187 0.000535425
         226     0.79463    0.799166 0.000533435
         227    0.793225     0.79914 0.000531727
         228     0.80672    0.799173 0.000530433
         229    0.803592    0.799193 0.000528468
         230    0.802553    0.799207 0.000526372
         231    0.803602    0.799226 0.000524437
         232    0.798084    0.799221   0.0005222
         233    0.798923     0.79922  0.00051996
         234    0.794422      0.7992 0.000518142
         235     0.79851    0.799197 0.000515945
         236    0.795207     0.79918 0.000514036
         237    0.802824    0.799195 0.000512097
         238    0.792886    0.799169 0.000510631
         239    0.799187    0.799169 0.000508495
         240    0.809313    0.799211  0.00050813
         241    0.785674    0.799155 0.000509116
         242    0.798595    0.799153 0.000507018
         243    0.799787    0.799155 0.000504938
         244    0.813004    0.799212 0.000506049
         245    0.790927    0.799178 0.000505112
         246    0.795417    0.799163  0.00050329
         247    0.785946    0.799109 0.000504089
         248    0.813403    0.799167  0.00050534
         249    0.794225    0.799147   0.0005037
         250    0.797132    0.799139  0.00050175
         251    0.803069    0.799155 0.000499995
         252    0.801074    0.799162 0.000498069
         253     0.80774    0.799196 0.000497253
         254    0.797255    0.799189 0.000495354
         255    0.802876    0.799203 0.000493623
         256    0.796939    0.799194 0.000491774
         257    0.782058    0.799128  0.00049436
         258    0.810127     0.79917 0.000494279
         259    0.793191    0.799147 0.000492909
         260     0.79213     0.79912 0.000491752
         261    0.805359    0.799144 0.000490448
         262     0.80961    0.799184 0.000490201
         263    0.790391     0.79915 0.000489476
         264    0.816306    0.799215 0.000491916
         265    0.797625    0.799209 0.000490097
         266    0.787929    0.799167 0.000490086
         267    0.804402    0.799187 0.000488642
         268    0.801306    0.799195 0.000486883
         269    0.793836    0.799175  0.00048548
         270    0.799947    0.799178 0.000483691
         271    0.792882    0.799154 0.000482463
         272    0.813294    0.799206 0.000483482
