#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1        0.72        0.72           0
           2        0.72        0.72           0
           3        0.72        0.72           0
           4        0.72        0.72           0
           5        0.72        0.72           0
           6        0.72        0.72           0
           7        0.72        0.72 5.63211e-09
           8        0.72        0.72 5.26836e-09
           9        0.72        0.72 4.96705e-09
          10        0.72        0.72 4.71216e-09
          11        0.72        0.72 5.50262e-09
          12        0.72        0.72 5.26836e-09
          13        0.72        0.72 4.13284e-09
          14        0.72        0.72  3.9825e-09
          15        0.72        0.72           0
          16        0.72        0.72           0
          17        0.72        0.72           0
          18        0.72        0.72 2.48353e-09
          19        0.72        0.72 2.41729e-09
          20        0.72        0.72 2.35608e-09
