#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1  -0.0340317  -0.0340317           0
           2  -0.0511138  -0.0425727  0.00603941
           3   -0.109183  -0.0647763   0.0185709
           4   -0.192096  -0.0966062   0.0308844
           5   -0.241181   -0.125521   0.0357676
           6   -0.274885   -0.150415   0.0374813
           7   -0.295097   -0.171084   0.0373939
           8   -0.310404   -0.188499   0.0365506
           9   -0.343102   -0.205677   0.0363024
          10   -0.386837   -0.223793   0.0369166
          11   -0.389891   -0.238893   0.0365183
          12   -0.352989   -0.248401   0.0346908
          13   -0.342198   -0.255616    0.032764
          14   -0.367924   -0.263638   0.0313905
          15   -0.367589   -0.270568    0.030053
          16   -0.382821   -0.277584    0.028982
          17    -0.40021   -0.284797   0.0281606
          18   -0.381392   -0.290164   0.0271026
          19   -0.367372   -0.294227    0.025979
          20   -0.364853   -0.297758   0.0249189
          21   -0.366094   -0.301013   0.0239438
          22   -0.390302   -0.305071   0.0231969
          23   -0.359947   -0.307457   0.0223107
          24   -0.326778   -0.308262   0.0213956
          25   -0.301136   -0.307977   0.0205417
          26    -0.32938     -0.3088   0.0197681
          27    -0.30697   -0.308732    0.019036
          28   -0.291547   -0.308119   0.0183661
          29    -0.31088   -0.308214    0.017733
          30   -0.339773   -0.309266   0.0171731
          31   -0.334225   -0.310071    0.016638
          32     -0.3585   -0.311584   0.0161867
          33   -0.379025   -0.313628   0.0158247
          34   -0.369996   -0.315286   0.0154459
          35   -0.348691    -0.31624    0.015034
          36   -0.359542   -0.317443   0.0146644
          37   -0.366943   -0.318781    0.014329
          38   -0.384747   -0.320517   0.0140567
          39   -0.386654   -0.322213   0.0137982
          40    -0.40326   -0.324239   0.0136012
          41    -0.39726    -0.32602   0.0133855
          42   -0.342454   -0.326411   0.0130725
          43   -0.333554   -0.326577   0.0127696
          44   -0.368875   -0.327539   0.0125155
          45   -0.356172   -0.328175   0.0122535
          46   -0.336993   -0.328367   0.0119887
          47   -0.394269   -0.329769   0.0118153
          48   -0.402414   -0.331282   0.0116657
          49   -0.408914   -0.332867   0.0115347
          50   -0.401991   -0.334249   0.0113865
          51   -0.408918   -0.335713    0.011257
          52   -0.410295   -0.337147   0.0111315
          53   -0.397196    -0.33828    0.010979
          54   -0.408815   -0.339587   0.0108531
          55    -0.45347   -0.341657   0.0108515
          56   -0.447766   -0.343552   0.0108219
          57   -0.411486   -0.344744   0.0106975
          58    -0.42906   -0.346198   0.0106113
          59    -0.44006   -0.347789   0.0105501
          60    -0.39073   -0.348504   0.0103985
          61   -0.398877    -0.34933   0.0102607
          62   -0.441089    -0.35081   0.0102014
          63   -0.435606   -0.352156   0.0101279
          64   -0.417812   -0.353182   0.0100215
          65   -0.390483   -0.353756  0.00988372
          66   -0.407638   -0.354572  0.00976762
          67   -0.439023   -0.355833  0.00970283
          68   -0.424934   -0.356849   0.0096132
          69   -0.410514   -0.357627  0.00950529
          70    -0.40229   -0.358265  0.00939089
          71   -0.408805   -0.358976  0.00928557
          72   -0.417058   -0.359783  0.00919157
          73   -0.406811   -0.360427  0.00908821
          74   -0.411454   -0.361117  0.00899152
          75    -0.40888   -0.361754  0.00889415
          76   -0.398465   -0.362237  0.00879023
          77   -0.399865   -0.362725  0.00868965
          78   -0.417883   -0.363433  0.00860697
          79   -0.466822   -0.364741  0.00859694
          80   -0.492651    -0.36634  0.00863688
          81   -0.483776    -0.36779  0.00865108
          82    -0.46519   -0.368978  0.00862674
          83   -0.473104   -0.370232  0.00861354
          84    -0.43621   -0.371018  0.00854674
          85   -0.393155   -0.371278  0.00845015
          86   -0.386926    -0.37146  0.00835385
          87   -0.383889   -0.371603  0.00825905
          88    -0.37813   -0.371677  0.00816553
          89   -0.365061   -0.371603  0.00807412
          90   -0.385227   -0.371754  0.00798583
          91   -0.346265   -0.371474  0.00790299
          92   -0.314326   -0.370853  0.00784146
          93   -0.311749   -0.370217  0.00778285
          94   -0.322958   -0.369715  0.00771628
          95   -0.331485   -0.369312  0.00764554
          96   -0.358977   -0.369205  0.00756666
          97   -0.388284   -0.369401  0.00749121
          98   -0.413985   -0.369856  0.00742857
          99   -0.430428   -0.370468  0.00737868
         100   -0.435142   -0.371115  0.00733318
         101   -0.424034   -0.371639  0.00727927
         102   -0.423756    -0.37215  0.00722582
         103   -0.458355   -0.372987  0.00720397
         104   -0.459443   -0.373818  0.00718251
         105   -0.420857   -0.374266  0.00712806
         106   -0.408366   -0.374588  0.00706807
         107   -0.397732   -0.374804  0.00700532
         108   -0.389976   -0.374944  0.00694187
         109   -0.403544   -0.375207  0.00688314
         110   -0.393685   -0.375375  0.00682261
         111    -0.38096   -0.375425  0.00676133
         112   -0.348256   -0.375183  0.00670531
         113   -0.344001   -0.374907  0.00665165
         114   -0.373064    -0.37489  0.00659332
         115   -0.378247    -0.37492  0.00653605
         116   -0.386469   -0.375019  0.00648047
         117   -0.384721   -0.375102  0.00642561
         118   -0.361778   -0.374989  0.00637215
         119   -0.365486   -0.374909   0.0063191
         120   -0.375922   -0.374918  0.00626645
         121   -0.413964    -0.37524  0.00622296
         122    -0.42101   -0.375616  0.00618325
         123   -0.422448   -0.375996  0.00614469
         124   -0.426888   -0.376407  0.00610883
         125   -0.452984   -0.377019   0.0060906
         126   -0.421127   -0.377369  0.00605231
         127   -0.382608   -0.377411   0.0060048
         128   -0.373695   -0.377382  0.00595795
         129   -0.398465   -0.377545  0.00591401
         130   -0.383176   -0.377588  0.00586868
         131   -0.375323   -0.377571   0.0058239
         132   -0.373273   -0.377539  0.00577987
         133   -0.399587   -0.377704  0.00573879
         134   -0.406978   -0.377923  0.00570012
         135   -0.415476   -0.378201  0.00566468
         136   -0.406803   -0.378411  0.00562693
         137   -0.370647   -0.378355  0.00558615
         138   -0.361687   -0.378234  0.00554697
         139   -0.365263   -0.378141  0.00550785
         140   -0.339186   -0.377862  0.00547553
         141   -0.315705   -0.377421  0.00545441
         142    -0.32447   -0.377049  0.00542874
         143   -0.349261   -0.376854  0.00539425
