Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
2.49;	0.0007664;	0.00123685;	0.137508;	0.000627782;	0.898637;	0.00482671;	-0.381214;	0.000499285
2.50;	-0.0031624;	0.00118165;	0.136966;	0.000640356;	0.896795;	0.00537709;	-0.379675;	0.000513955
2.51;	0.0001604;	0.0012774;	0.135843;	0.000662388;	0.886742;	0.00543028;	-0.378494;	0.000532542
2.52;	9.56e-05;	0.00130569;	0.134354;	0.000665372;	0.878233;	0.00480132;	-0.377104;	0.000526776
2.53;	-0.001518;	0.00120433;	0.133908;	0.000668435;	0.869295;	0.00450173;	-0.375579;	0.000542135
2.54;	-1.52e-05;	0.00123053;	0.133191;	0.000693423;	0.862445;	0.00509301;	-0.374589;	0.000551708
2.55;	-0.000114;	0.00115128;	0.132405;	0.0007022;	0.864445;	0.0048429;	-0.373434;	0.000539283
2.56;	0.0004184;	0.00125843;	0.131543;	0.000655979;	0.852671;	0.00553896;	-0.371837;	0.000526316
2.57;	0.0020836;	0.00119719;	0.130284;	0.000670134;	0.843049;	0.00500176;	-0.370595;	0.000523502
2.58;	-0.0001876;	0.00120631;	0.129398;	0.000645006;	0.84378;	0.00477311;	-0.36892;	0.000526939
2.59;	0.0046424;	0.00117985;	0.128976;	0.000625261;	0.837796;	0.00452554;	-0.36772;	0.000519512
2.60;	-0.0006756;	0.00141658;	0.128094;	0.000646764;	0.824988;	0.00451632;	-0.36656;	0.000550936
2.61;	-0.000514;	0.0012213;	0.127349;	0.000595444;	0.822986;	0.00454437;	-0.365374;	0.000547996
2.62;	-0.0016688;	0.00124624;	0.12663;	0.000592159;	0.818286;	0.00470547;	-0.364062;	0.000514784
2.63;	0.0021596;	0.00128543;	0.125867;	0.000643766;	0.812107;	0.00489838;	-0.362956;	0.000522059
2.64;	0.0019516;	0.00137581;	0.124919;	0.000590802;	0.808521;	0.00451468;	-0.3614;	0.000556638
2.65;	0.0010272;	0.00129766;	0.124277;	0.000601837;	0.803731;	0.00482071;	-0.360139;	0.000542192
2.66;	0.0001204;	0.0011141;	0.12387;	0.000581582;	0.794294;	0.00497636;	-0.35893;	0.000524076
2.67;	0.0010736;	0.0010946;	0.122724;	0.000587051;	0.79259;	0.0046247;	-0.357774;	0.000517938
2.68;	-0.0011624;	0.00113845;	0.121598;	0.000570611;	0.790154;	0.00474746;	-0.356852;	0.000521941
2.69;	-0.0003236;	0.000996257;	0.120871;	0.000577079;	0.786059;	0.00439064;	-0.355822;	0.00053106
2.70;	0.000452;	0.00113459;	0.120074;	0.000566781;	0.775165;	0.00439648;	-0.353867;	0.00054956
2.71;	0.0002084;	0.0011364;	0.119213;	0.000558127;	0.768874;	0.00485019;	-0.352521;	0.000552158
2.72;	-0.0023416;	0.00110077;	0.118526;	0.000535187;	0.763155;	0.00452594;	-0.351444;	0.000535451
2.73;	-0.0014672;	0.00125098;	0.117846;	0.000522643;	0.75704;	0.00413145;	-0.350353;	0.000518668
2.74;	-0.0017644;	0.00110981;	0.1168;	0.000551881;	0.758157;	0.00430959;	-0.349241;	0.000538171
2.75;	0.0023464;	0.00118117;	0.11575;	0.000538783;	0.750441;	0.00474216;	-0.347943;	0.000547071
2.76;	-0.0017696;	0.00113991;	0.114923;	0.000565704;	0.741872;	0.00449625;	-0.34707;	0.000508165
2.77;	-0.0001988;	0.00113057;	0.114668;	0.000552773;	0.738747;	0.00399761;	-0.345794;	0.000501743
2.78;	-0.0010372;	0.00110099;	0.11376;	0.00054891;	0.736917;	0.00400597;	-0.344558;	0.000528327
2.79;	0.0018648;	0.00105952;	0.113008;	0.000526692;	0.733886;	0.00464203;	-0.343726;	0.000500841
2.80;	-0.0006464;	0.00120253;	0.112266;	0.000526945;	0.732419;	0.00437961;	-0.3426;	0.00049621
2.81;	0.0002568;	0.00105424;	0.11194;	0.000510627;	0.721988;	0.00419318;	-0.341585;	0.000475866
2.82;	-0.0014912;	0.00114499;	0.111246;	0.000524212;	0.72022;	0.00424902;	-0.340533;	0.000509612
2.83;	-0.00264;	0.00115332;	0.110576;	0.000531654;	0.723912;	0.0046709;	-0.339874;	0.000513696
2.84;	-0.0011868;	0.00113344;	0.109656;	0.000548649;	0.710713;	0.00472765;	-0.338678;	0.000507721
2.85;	7.12e-05;	0.0010387;	0.108898;	0.000499519;	0.711806;	0.00431486;	-0.337565;	0.00051385
2.86;	-0.000186;	0.00103024;	0.108383;	0.000476272;	0.703457;	0.00406944;	-0.336442;	0.000496168
2.87;	0.001726;	0.0010679;	0.107571;	0.00043545;	0.702257;	0.00392531;	-0.335271;	0.000482216
2.88;	-0.002156;	0.000973822;	0.106932;	0.000472262;	0.697422;	0.00431199;	-0.33396;	0.000484056
2.89;	-0.000712;	0.00113763;	0.10652;	0.00046314;	0.691622;	0.00359387;	-0.332773;	0.00046883
2.90;	-0.000664;	0.000933948;	0.105663;	0.000463971;	0.68785;	0.0038756;	-0.331543;	0.000471466
2.91;	0.0005248;	0.00103896;	0.10495;	0.000457751;	0.686324;	0.0037423;	-0.330215;	0.000476426
2.92;	-0.0002556;	0.00099218;	0.104574;	0.00047483;	0.676085;	0.00383369;	-0.329634;	0.000476354
2.93;	0.0012968;	0.00105536;	0.103959;	0.000478428;	0.673098;	0.00389992;	-0.328797;	0.00047988
2.94;	0.0019604;	0.00118917;	0.103155;	0.000511247;	0.671922;	0.00372848;	-0.327518;	0.000496423
2.95;	-0.0012892;	0.0011025;	0.102706;	0.000518767;	0.662155;	0.0041563;	-0.326098;	0.000504415
2.96;	0.0009488;	0.00114187;	0.10204;	0.000511505;	0.657544;	0.00419306;	-0.325214;	0.00049443
2.97;	0.0013248;	0.0011114;	0.101147;	0.000512815;	0.65566;	0.00395627;	-0.323991;	0.000497489
2.98;	-0.0011384;	0.00109749;	0.101084;	0.000461656;	0.651973;	0.0038344;	-0.322942;	0.000512184
2.99;	0.0001128;	0.000986058;	0.100262;	0.000442604;	0.653214;	0.00371655;	-0.322396;	0.000504134
3.00;	0.00036;	0.00110107;	0.099531;	0.000443205;	0.648194;	0.00321074;	-0.321558;	0.000491324
