Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
1.31;	0.0678852;	0.0036284;	0.342782;	0.00218105;	3.62257;	0.0412921;	-0.645703;	0.00072821
1.32;	0.0666944;	0.0033146;	0.339529;	0.00202759;	3.53759;	0.0372756;	-0.642395;	0.000725896
1.33;	0.0680044;	0.00335382;	0.337706;	0.00194081;	3.54848;	0.0372253;	-0.63924;	0.000713715
1.34;	0.0693736;	0.00338209;	0.337537;	0.00190307;	3.48541;	0.0371189;	-0.636378;	0.000719392
1.35;	0.065784;	0.0037513;	0.33415;	0.00205793;	3.41927;	0.0392081;	-0.63312;	0.000766727
1.36;	0.0618756;	0.00346874;	0.331357;	0.00171358;	3.3205;	0.037203;	-0.629208;	0.000682347
1.37;	0.061342;	0.0034581;	0.329674;	0.00182603;	3.26441;	0.0350994;	-0.625413;	0.00070134
1.38;	0.060796;	0.00334281;	0.326194;	0.00193816;	3.20569;	0.0316595;	-0.621301;	0.000657837
1.39;	0.0616116;	0.00313996;	0.322828;	0.0020373;	3.18107;	0.0308156;	-0.618778;	0.0006567
1.40;	0.0585876;	0.00309738;	0.319188;	0.00198979;	3.09586;	0.0312198;	-0.615163;	0.000683044
1.41;	0.056362;	0.00333168;	0.317268;	0.00186068;	3.03077;	0.0316176;	-0.611964;	0.000718655
1.42;	0.054842;	0.00320644;	0.313998;	0.00175503;	2.93966;	0.0326434;	-0.60904;	0.000685571
1.43;	0.0550204;	0.0033437;	0.312639;	0.00169629;	2.92701;	0.0315533;	-0.606207;	0.000664052
1.44;	0.0532604;	0.00338361;	0.308128;	0.00188753;	2.88985;	0.0278636;	-0.603411;	0.000631218
1.45;	0.0492064;	0.00312697;	0.305548;	0.00181476;	2.83561;	0.0246603;	-0.600325;	0.000651004
1.46;	0.0518448;	0.00317328;	0.303285;	0.00174321;	2.7936;	0.0269296;	-0.596537;	0.000618543
1.47;	0.0521544;	0.00298482;	0.301149;	0.00171241;	2.74309;	0.0222032;	-0.593346;	0.000617308
1.48;	0.0526272;	0.00279258;	0.300257;	0.00169185;	2.69488;	0.0225502;	-0.590622;	0.000613284
1.49;	0.0519952;	0.00277912;	0.299594;	0.00166409;	2.69092;	0.0254351;	-0.587989;	0.0006388
1.50;	0.0500344;	0.00262577;	0.296237;	0.00162126;	2.63051;	0.0220955;	-0.584743;	0.000604591
1.51;	0.0492956;	0.00253721;	0.29433;	0.00157623;	2.55158;	0.0225303;	-0.581648;	0.000582584
1.52;	0.0458588;	0.00243942;	0.28951;	0.00161402;	2.50389;	0.0216005;	-0.578226;	0.000642132
1.53;	0.0459048;	0.00231029;	0.288877;	0.00154965;	2.50696;	0.021656;	-0.575711;	0.000657359
1.54;	0.0440248;	0.0024683;	0.287075;	0.00164256;	2.46663;	0.0234665;	-0.572723;	0.000634611
1.55;	0.0465364;	0.00229925;	0.284272;	0.00170358;	2.38871;	0.0211818;	-0.56958;	0.000641925
1.56;	0.0464172;	0.00217214;	0.281811;	0.00160881;	2.34085;	0.0219686;	-0.566854;	0.000618701
1.57;	0.0478448;	0.00244373;	0.279974;	0.00146179;	2.33027;	0.0214718;	-0.564099;	0.000680104
1.58;	0.0477368;	0.00249662;	0.277922;	0.00146464;	2.30142;	0.0207819;	-0.561523;	0.000652218
1.59;	0.0474436;	0.00253323;	0.275875;	0.0014864;	2.25644;	0.0195962;	-0.55895;	0.000660001
1.60;	0.0464496;	0.00282308;	0.273226;	0.00137264;	2.21965;	0.0184038;	-0.556215;	0.000632179
1.61;	0.0465376;	0.00258735;	0.270178;	0.00137151;	2.19453;	0.0193532;	-0.553794;	0.000595703
1.62;	0.0444908;	0.00250228;	0.268111;	0.00137293;	2.16367;	0.0184264;	-0.551016;	0.000604515
1.63;	0.0439744;	0.00258785;	0.265784;	0.0013282;	2.13745;	0.0172903;	-0.548322;	0.00061168
1.64;	0.0445048;	0.00250381;	0.26329;	0.00126334;	2.11846;	0.0172433;	-0.545676;	0.000609416
1.65;	0.0418764;	0.00254056;	0.260225;	0.00125778;	2.10465;	0.0181437;	-0.54294;	0.000625407
1.66;	0.0428196;	0.00245242;	0.259976;	0.00136206;	2.0697;	0.0176058;	-0.540588;	0.000565575
1.67;	0.0422868;	0.00234471;	0.257179;	0.00148584;	2.04445;	0.0176937;	-0.537575;	0.000581018
1.68;	0.041164;	0.00233775;	0.254488;	0.00139383;	2.01576;	0.0181215;	-0.535037;	0.000562537
1.69;	0.0391888;	0.00220558;	0.251769;	0.00131685;	1.98381;	0.0147432;	-0.532469;	0.000531467
1.70;	0.0400764;	0.00226298;	0.250733;	0.00134036;	1.9676;	0.0163657;	-0.530629;	0.000527479
1.71;	0.041016;	0.00206339;	0.248375;	0.00109359;	1.94621;	0.0159672;	-0.527811;	0.000507411
1.72;	0.0408452;	0.00194625;	0.247124;	0.00105365;	1.91832;	0.0178409;	-0.525226;	0.000557835
1.73;	0.0385952;	0.0019469;	0.244111;	0.00124771;	1.89291;	0.0161217;	-0.52245;	0.000561363
1.74;	0.0382532;	0.00173938;	0.242375;	0.00116065;	1.86229;	0.0173418;	-0.52009;	0.000576423
1.75;	0.0363148;	0.00175072;	0.240298;	0.0012271;	1.82737;	0.0162589;	-0.517948;	0.000575505
1.76;	0.0359988;	0.00176688;	0.23848;	0.00132391;	1.79576;	0.0162978;	-0.515384;	0.000583321
