Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
1.38;	-0.0405384;	0.00388876;	0.3201;	0.00182212;	3.13419;	0.0367876;	-0.620013;	0.000628695
1.39;	-0.0407556;	0.00391832;	0.317386;	0.00174327;	3.08194;	0.03601;	-0.617012;	0.000619008
1.40;	-0.0414496;	0.00385856;	0.314775;	0.00166123;	3.00924;	0.0353073;	-0.613813;	0.000605336
1.41;	-0.0408664;	0.00376585;	0.312756;	0.00173077;	2.96327;	0.0349636;	-0.610715;	0.000600888
1.42;	-0.0404776;	0.00375606;	0.310741;	0.00183218;	2.92556;	0.0342111;	-0.607566;	0.00059103
1.43;	-0.0401612;	0.00377602;	0.308652;	0.00170637;	2.87885;	0.0325286;	-0.604386;	0.000601916
1.44;	-0.0396552;	0.00365099;	0.306345;	0.00173834;	2.84023;	0.0324644;	-0.601324;	0.000599002
1.45;	-0.039572;	0.00360795;	0.304196;	0.00165061;	2.79285;	0.0313702;	-0.598254;	0.000600898
1.46;	-0.0380844;	0.00350215;	0.301478;	0.00164029;	2.74648;	0.0313733;	-0.595044;	0.0006178
1.47;	-0.037778;	0.00342986;	0.299075;	0.00156832;	2.69353;	0.030646;	-0.591875;	0.000623601
1.48;	-0.0376472;	0.00338463;	0.296313;	0.00156448;	2.6304;	0.0282897;	-0.588961;	0.000603784
1.49;	-0.0368196;	0.00342878;	0.294186;	0.00160502;	2.59319;	0.0278913;	-0.585845;	0.000576057
1.50;	-0.036804;	0.00336041;	0.292511;	0.00150954;	2.54432;	0.0276936;	-0.582824;	0.000575056
1.51;	-0.0363892;	0.00338965;	0.29056;	0.00149043;	2.51677;	0.0278073;	-0.579886;	0.000566922
1.52;	-0.0355716;	0.00327349;	0.287831;	0.00144819;	2.47704;	0.0271709;	-0.577277;	0.000560029
1.53;	-0.0350504;	0.00318627;	0.285389;	0.00141806;	2.44174;	0.0267328;	-0.574235;	0.000547487
1.54;	-0.0355324;	0.00311937;	0.282939;	0.0013834;	2.39709;	0.0254273;	-0.571257;	0.000544709
1.55;	-0.0350668;	0.00309535;	0.280625;	0.00142737;	2.3618;	0.0256672;	-0.568489;	0.000561835
1.56;	-0.0344428;	0.00315657;	0.278616;	0.00146249;	2.32473;	0.0248937;	-0.56569;	0.00056128
1.57;	-0.0341656;	0.00304427;	0.276041;	0.00153123;	2.29901;	0.0253828;	-0.562959;	0.000582301
1.58;	-0.0332824;	0.00296682;	0.274061;	0.00149273;	2.26417;	0.0250379;	-0.560194;	0.000578308
1.59;	-0.0321696;	0.00297233;	0.271562;	0.00150374;	2.23273;	0.0233451;	-0.557405;	0.000576291
1.60;	-0.0312516;	0.00296088;	0.269318;	0.00143938;	2.20272;	0.0215316;	-0.554737;	0.000565447
1.61;	-0.030958;	0.00292796;	0.267474;	0.00141903;	2.16987;	0.0199185;	-0.551998;	0.000580638
1.62;	-0.0313328;	0.0029295;	0.265176;	0.00141037;	2.14464;	0.019571;	-0.549463;	0.000562085
1.63;	-0.0308876;	0.00295051;	0.263418;	0.00143596;	2.11303;	0.0193753;	-0.546713;	0.000559512
1.64;	-0.0305672;	0.00288426;	0.261184;	0.00141555;	2.08154;	0.0193019;	-0.544215;	0.000532585
1.65;	-0.0307824;	0.00294711;	0.259483;	0.00142041;	2.0586;	0.0198939;	-0.541672;	0.000544319
1.66;	-0.0308828;	0.0029519;	0.257139;	0.00137238;	2.02879;	0.0199912;	-0.538974;	0.000536034
1.67;	-0.0303188;	0.00290222;	0.254434;	0.00135189;	1.99598;	0.0196166;	-0.53637;	0.000530661
1.68;	-0.0297696;	0.00284356;	0.252638;	0.00128482;	1.96985;	0.01937;	-0.533647;	0.000541751
1.69;	-0.0299496;	0.00279039;	0.250394;	0.00128311;	1.9434;	0.0192664;	-0.531167;	0.000541828
1.70;	-0.0293772;	0.0027634;	0.249111;	0.00130447;	1.91655;	0.018983;	-0.528565;	0.000522975
1.71;	-0.0289332;	0.00271188;	0.246941;	0.00131396;	1.88958;	0.0189256;	-0.526089;	0.00052169
1.72;	-0.02947;	0.00269309;	0.245122;	0.0013245;	1.86635;	0.0182427;	-0.523495;	0.000516529
1.73;	-0.0289732;	0.0026474;	0.24299;	0.00124523;	1.84;	0.0173778;	-0.520965;	0.000519197
1.74;	-0.028978;	0.00261584;	0.240622;	0.00125481;	1.8199;	0.0177044;	-0.518545;	0.000530057
1.75;	-0.0287544;	0.00262438;	0.238848;	0.00127307;	1.79441;	0.0169836;	-0.516183;	0.000533811
