Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
            0.68;	0.00612015;	0.00510886;	0.430939;	0.00128212;	27.8549;	0.141131;	-0.901132;	0.000221737
            0.69;	0.00650871;	0.00470239;	0.431687;	0.00125924;	26.3806;	0.128947;	-0.896833;	0.000209524
            0.70;	0.00434118;	0.00436668;	0.431011;	0.00120409;	24.8327;	0.117489;	-0.892242;	0.000202744
            0.71;	0.00376215;	0.00422931;	0.432142;	0.00116905;	23.6076;	0.107328;	-0.888053;	0.000191331
            0.72;	0.00208146;	0.00392546;	0.432598;	0.00112993;	22.3373;	0.101321;	-0.883582;	0.000189926
            0.73;	0.00353058;	0.00364263;	0.433838;	0.00107893;	21.2345;	0.0939737;	-0.879266;	0.000182779
            0.74;	0.00276935;	0.00354439;	0.435671;	0.00106586;	20.2486;	0.0862905;	-0.87499;	0.000175386
            0.75;	0.00153063;	0.00333915;	0.436127;	0.00103554;	19.2565;	0.0820708;	-0.870583;	0.000174048
            0.76;	0.00179433;	0.00325211;	0.436696;	0.000973959;	18.3655;	0.0761329;	-0.866223;	0.000172064
            0.77;	0.00307743;	0.00308312;	0.437296;	0.000922046;	17.5072;	0.0701426;	-0.861823;	0.000167452
            0.78;	0.00294012;	0.00290601;	0.437571;	0.000893401;	16.7131;	0.0668818;	-0.857296;	0.000168863
            0.79;	0.00261241;	0.00280219;	0.438395;	0.000850832;	15.9713;	0.0617964;	-0.852857;	0.000165678
            0.80;	0.000655544;	0.00266401;	0.438554;	0.000833342;	15.2479;	0.0584439;	-0.848411;	0.000165797
            0.81;	-0.0012192;	0.0025649;	0.439116;	0.000815491;	14.5558;	0.0546707;	-0.8439;	0.000156685
            0.82;	-0.00120816;	0.00245009;	0.439292;	0.000785692;	13.931;	0.051201;	-0.839429;	0.000150772
            0.83;	0.000302896;	0.00230583;	0.439117;	0.000778632;	13.3851;	0.0483578;	-0.835096;	0.000149288
            0.84;	0.00170063;	0.00222739;	0.438934;	0.000743298;	12.8356;	0.0464212;	-0.830693;	0.000147923
            0.85;	0.0016973;	0.00214086;	0.438194;	0.000731111;	12.3352;	0.0433731;	-0.826316;	0.000148056
            0.86;	0.00160606;	0.00202169;	0.437613;	0.000697518;	11.8675;	0.0423355;	-0.821932;	0.000149202
            0.87;	0.00117145;	0.00196604;	0.436939;	0.000682228;	11.4226;	0.0410367;	-0.817615;	0.000146594
            0.88;	-0.000293216;	0.00189812;	0.436221;	0.000658011;	11.0138;	0.0386113;	-0.813236;	0.000142972
            0.89;	-0.000208744;	0.00181239;	0.435584;	0.000640849;	10.6084;	0.0364069;	-0.808831;	0.000143607
            0.90;	0.000792056;	0.00177048;	0.435096;	0.000606381;	10.2431;	0.0351233;	-0.804411;	0.000142144
            0.91;	0.000715976;	0.00170482;	0.434137;	0.000597735;	9.91352;	0.0331624;	-0.800102;	0.000137578
            0.92;	0.000729664;	0.00163614;	0.432912;	0.000588682;	9.57134;	0.0305437;	-0.795756;	0.000133994
            0.93;	0.00054808;	0.00159956;	0.431445;	0.000564669;	9.22929;	0.0287464;	-0.791349;	0.000134105
            0.94;	0.000589048;	0.00152088;	0.430246;	0.000578765;	8.95225;	0.0271219;	-0.787088;	0.000129997
            0.95;	0.000838584;	0.00147229;	0.428767;	0.000573846;	8.65751;	0.0260629;	-0.782833;	0.000131396
            0.96;	0.000744968;	0.00144302;	0.427068;	0.000538506;	8.37998;	0.0246867;	-0.778526;	0.000130455
            0.97;	0.00011276;	0.00139602;	0.425047;	0.000535733;	8.11431;	0.0237761;	-0.774227;	0.000130773
            0.98;	-0.000506936;	0.00136894;	0.423138;	0.000523441;	7.86807;	0.0236817;	-0.770007;	0.000131322
            0.99;	-0.000103248;	0.0013291;	0.421069;	0.000494483;	7.62708;	0.0230839;	-0.765823;	0.000128987
            1.00;	1.5912e-05;	0.00129337;	0.419303;	0.00049904;	7.40241;	0.0214894;	-0.761649;	0.000128013
            1.01;	-0.000589752;	0.00125253;	0.417429;	0.000490843;	7.18835;	0.0205813;	-0.757489;	0.000126839
            1.02;	-0.000780992;	0.00118771;	0.415121;	0.000483188;	6.97035;	0.0195524;	-0.75324;	0.000123812
            1.03;	-0.0006692;	0.00115669;	0.412602;	0.000480618;	6.77;	0.0182963;	-0.749081;	0.000121935
            1.04;	-0.000395232;	0.00113417;	0.410769;	0.000469619;	6.57783;	0.0177142;	-0.744972;	0.000119015
            1.05;	-0.000424728;	0.00111453;	0.408477;	0.000456338;	6.39545;	0.0170831;	-0.740848;	0.000117628
            1.06;	-0.000389384;	0.0010754;	0.406154;	0.00045079;	6.21161;	0.0164329;	-0.736743;	0.000117979
            1.07;	-0.000338616;	0.00103975;	0.403657;	0.000438483;	6.05587;	0.0155355;	-0.732743;	0.000118049
            1.08;	-0.000479408;	0.00100203;	0.401187;	0.000425579;	5.89729;	0.0149531;	-0.728713;	0.000119577
            1.09;	-0.000487304;	0.000980003;	0.398854;	0.000423682;	5.74543;	0.0145978;	-0.724722;	0.000116233
            1.10;	6.616e-05;	0.000963217;	0.396327;	0.000408744;	5.60384;	0.0140236;	-0.720679;	0.000116153
            1.11;	0.000129688;	0.000943516;	0.394049;	0.000388836;	5.46307;	0.0135999;	-0.716764;	0.000114258
            1.12;	-0.000372304;	0.000929176;	0.391535;	0.000394041;	5.32511;	0.0130645;	-0.712853;	0.00011257
            1.13;	-0.000291488;	0.00090605;	0.38913;	0.000383773;	5.19077;	0.0124844;	-0.70889;	0.000109255
            1.14;	-0.000206048;	0.000884705;	0.386696;	0.000377859;	5.06981;	0.0119245;	-0.705016;	0.00010841
            1.15;	-0.000405544;	0.000866484;	0.384113;	0.000370942;	4.94817;	0.011628;	-0.701136;	0.000106219
            1.16;	-0.00052156;	0.000844026;	0.381421;	0.000366551;	4.83057;	0.0112402;	-0.697281;	0.000105147
            1.17;	-0.000769592;	0.000842507;	0.37885;	0.000376109;	4.72044;	0.0108693;	-0.693509;	0.000104578
            1.18;	-0.000600528;	0.000827134;	0.376274;	0.000373538;	4.60959;	0.0104136;	-0.689696;	0.000104054
            1.19;	-0.000575808;	0.00080688;	0.373541;	0.00036466;	4.50712;	0.0100207;	-0.685946;	0.000104084
            1.20;	-0.000543272;	0.00080028;	0.370951;	0.000357088;	4.41059;	0.00957108;	-0.682213;	0.000102977
            1.21;	-0.000692456;	0.00078153;	0.368074;	0.00034804;	4.31699;	0.00936676;	-0.678517;	0.000102984
            1.22;	-0.000656272;	0.000760345;	0.365481;	0.000343817;	4.22177;	0.00876652;	-0.674843;	0.000101526
            1.23;	-0.000850232;	0.000742469;	0.362801;	0.000336026;	4.13333;	0.00853289;	-0.671247;	0.000100455
            1.24;	-0.000811992;	0.000729479;	0.360132;	0.00032686;	4.04481;	0.00835445;	-0.66761;	9.92544e-05
            1.25;	-0.000876736;	0.000709283;	0.357641;	0.000329702;	3.96314;	0.00788347;	-0.664004;	0.000100202
            1.26;	-0.000968792;	0.00070204;	0.354991;	0.000324001;	3.88369;	0.00757354;	-0.660449;	9.98248e-05
            1.27;	-0.00102298;	0.00068883;	0.352255;	0.000322998;	3.80172;	0.00737374;	-0.656868;	0.000101039
            1.28;	-0.0010322;	0.000675969;	0.349657;	0.000311674;	3.72847;	0.00725037;	-0.653367;	9.98261e-05
            1.29;	-0.00100278;	0.000666851;	0.346926;	0.000314506;	3.65647;	0.00698042;	-0.64991;	9.82966e-05
            1.30;	-0.00114371;	0.000655739;	0.344221;	0.000313458;	3.58665;	0.00665255;	-0.646474;	9.73268e-05
            1.31;	-0.00120068;	0.000647129;	0.341467;	0.000316299;	3.51699;	0.00648752;	-0.643004;	9.73373e-05
            1.32;	-0.0012251;	0.000639184;	0.338724;	0.000312451;	3.44974;	0.00621817;	-0.639579;	9.81303e-05
            1.33;	-0.00118266;	0.000632444;	0.335955;	0.000304762;	3.38291;	0.00611783;	-0.636243;	9.67308e-05
            1.34;	-0.00101819;	0.000616506;	0.333264;	0.000302727;	3.31934;	0.00602574;	-0.632889;	9.51849e-05
            1.35;	-0.000782424;	0.00060612;	0.330544;	0.000295239;	3.25792;	0.00582167;	-0.62954;	9.448e-05
            1.36;	-0.000720912;	0.000592117;	0.32794;	0.000294651;	3.19739;	0.00564232;	-0.626228;	9.40909e-05
            1.37;	-0.000767008;	0.000585501;	0.325366;	0.000285224;	3.13993;	0.00550862;	-0.622963;	9.09712e-05
            1.38;	-0.00092232;	0.000580915;	0.322872;	0.000280915;	3.0845;	0.00535736;	-0.619725;	9.05087e-05
            1.39;	-0.000897464;	0.000570431;	0.320263;	0.000276511;	3.02941;	0.00519435;	-0.616505;	9.10678e-05
            1.40;	-0.000654392;	0.000560288;	0.317679;	0.000273826;	2.97814;	0.00498905;	-0.613344;	9.10879e-05
            1.41;	-0.000566456;	0.000550566;	0.315209;	0.000271963;	2.92507;	0.0048922;	-0.610164;	8.92839e-05
