Temperature;	Magnetization;	Error_Mag;	Specific_Heat;	Error_SpHe;	Susceptibility:	Error_Susc;	Total_Energy;	Error_tEn;	
            1.46;	0.0533717;	0.000401086;	0.306825;	0.000229465;	2.771;	0.00385207;	-0.596324;	8.6503e-05
            1.47;	0.053042;	0.000396649;	0.303676;	0.000234249;	2.72646;	0.00370925;	-0.593334;	8.8195e-05
            1.48;	0.0526069;	0.000404979;	0.301405;	0.000241715;	2.68945;	0.00360584;	-0.590387;	8.96492e-05
            1.49;	0.0517449;	0.000389994;	0.298934;	0.000232623;	2.64343;	0.00347617;	-0.587388;	8.55721e-05
            1.50;	0.0510791;	0.000357385;	0.296469;	0.00022546;	2.59798;	0.00344656;	-0.584406;	8.60395e-05
            1.51;	0.049965;	0.000358496;	0.294136;	0.00022637;	2.56235;	0.00325355;	-0.581523;	8.70033e-05
            1.52;	0.0491323;	0.000350484;	0.291312;	0.000221213;	2.52252;	0.00337625;	-0.578599;	8.79821e-05
            1.53;	0.0488318;	0.000350666;	0.28882;	0.000219361;	2.48338;	0.00338295;	-0.575686;	8.63202e-05
            1.54;	0.0479054;	0.000344159;	0.286395;	0.000208422;	2.4512;	0.00313661;	-0.572847;	8.45806e-05
            1.55;	0.0471876;	0.000339064;	0.284172;	0.00021123;	2.40862;	0.00303671;	-0.569931;	8.38662e-05
            1.56;	0.0461963;	0.000349065;	0.281912;	0.000203068;	2.37509;	0.00306941;	-0.567076;	8.43861e-05
            1.57;	0.0458511;	0.000341762;	0.279744;	0.000209729;	2.34102;	0.00290988;	-0.564278;	8.32602e-05
            1.58;	0.0451782;	0.000334554;	0.27723;	0.000196509;	2.30465;	0.00287342;	-0.561539;	8.21761e-05
            1.59;	0.0446293;	0.000326947;	0.27499;	0.000193374;	2.27312;	0.00289905;	-0.558793;	8.17279e-05
            1.60;	0.0438403;	0.000327132;	0.272748;	0.000190596;	2.23707;	0.00264924;	-0.556045;	8.06351e-05
            1.61;	0.0434728;	0.0003394;	0.270484;	0.000200946;	2.20663;	0.00269809;	-0.553355;	8.19601e-05
            1.62;	0.042722;	0.000324451;	0.268412;	0.000196911;	2.17353;	0.00266429;	-0.550654;	8.17384e-05
            1.63;	0.0422702;	0.000313788;	0.266238;	0.00019902;	2.14226;	0.00263063;	-0.547915;	8.29352e-05
            1.64;	0.041649;	0.000309681;	0.264054;	0.000188918;	2.1107;	0.00256898;	-0.545244;	7.73156e-05
            1.65;	0.0407926;	0.000305014;	0.26177;	0.000188856;	2.08301;	0.00238782;	-0.542578;	7.86337e-05
            1.66;	0.0401516;	0.000316593;	0.259616;	0.000188086;	2.05487;	0.00242804;	-0.539995;	7.85431e-05
            1.67;	0.0398338;	0.000309007;	0.257343;	0.000187938;	2.02833;	0.0023115;	-0.537465;	7.9906e-05
            1.68;	0.0394028;	0.000309371;	0.255273;	0.000185016;	2.00082;	0.00227456;	-0.534875;	8.13526e-05
            1.69;	0.0388053;	0.00031272;	0.252953;	0.000178298;	1.96904;	0.00223359;	-0.532271;	7.92573e-05
            1.70;	0.0382367;	0.000313233;	0.250992;	0.000176451;	1.94566;	0.00230569;	-0.529781;	8.00653e-05
            1.71;	0.0378306;	0.000317724;	0.248948;	0.000181447;	1.92225;	0.00231659;	-0.527337;	7.63308e-05
            1.72;	0.0373004;	0.000307227;	0.246944;	0.000177683;	1.89649;	0.00224146;	-0.524882;	7.64802e-05
            1.73;	0.0367301;	0.000298572;	0.244912;	0.000170142;	1.87257;	0.0022221;	-0.522417;	7.86597e-05
            1.74;	0.0363889;	0.000286249;	0.242816;	0.000176737;	1.84992;	0.00220097;	-0.519976;	7.72987e-05
            1.75;	0.0357986;	0.000273687;	0.24073;	0.000171221;	1.82575;	0.00206652;	-0.51748;	7.67625e-05
            1.76;	0.0351857;	0.00028517;	0.238862;	0.000168508;	1.80062;	0.00192782;	-0.515044;	7.65787e-05
            1.77;	0.0349975;	0.00028644;	0.236935;	0.000157277;	1.77893;	0.00185567;	-0.512659;	7.83801e-05
            1.78;	0.0346591;	0.000270423;	0.235022;	0.000154622;	1.75914;	0.00197857;	-0.510329;	7.88686e-05
            1.79;	0.034096;	0.000288115;	0.233197;	0.000156788;	1.73751;	0.00186357;	-0.507997;	7.83864e-05
            1.80;	0.0338624;	0.000269228;	0.231404;	0.000163267;	1.71778;	0.00194799;	-0.505655;	7.68755e-05
            1.81;	0.0334978;	0.000265577;	0.229445;	0.000155895;	1.69739;	0.00186806;	-0.503369;	7.56772e-05
            1.82;	0.0331503;	0.000263049;	0.227561;	0.000159178;	1.67478;	0.00174064;	-0.501061;	7.70407e-05
            1.83;	0.0327048;	0.000257845;	0.225661;	0.000160146;	1.65435;	0.0017604;	-0.498787;	7.68631e-05
            1.84;	0.0323054;	0.000263823;	0.223967;	0.0001592;	1.63419;	0.00177794;	-0.49655;	7.63055e-05
            1.85;	0.0317564;	0.000264051;	0.222198;	0.000162132;	1.61769;	0.00166164;	-0.494304;	7.77828e-05
            1.86;	0.0312464;	0.000254514;	0.220283;	0.000159649;	1.6003;	0.0017314;	-0.492089;	7.84316e-05
            1.87;	0.0309317;	0.000260585;	0.218797;	0.000161617;	1.58126;	0.00166179;	-0.489855;	7.58901e-05
            1.88;	0.0311101;	0.000251306;	0.217004;	0.000162331;	1.5647;	0.00158239;	-0.487682;	7.47487e-05
            1.89;	0.0307765;	0.000248706;	0.215334;	0.000159502;	1.54654;	0.00159124;	-0.485531;	7.63077e-05
            1.90;	0.0302709;	0.000259616;	0.213597;	0.000155386;	1.53031;	0.00171409;	-0.483392;	7.72516e-05
            1.91;	0.0298469;	0.000258825;	0.211965;	0.000148328;	1.51546;	0.00161069;	-0.481296;	7.48328e-05
            1.92;	0.0295845;	0.000257341;	0.210255;	0.000143826;	1.49804;	0.00154179;	-0.479175;	7.73372e-05
            1.93;	0.0290331;	0.000249348;	0.208616;	0.000141776;	1.48001;	0.0015029;	-0.477097;	7.4457e-05
            1.94;	0.0291244;	0.000243634;	0.207102;	0.000142304;	1.46421;	0.00148582;	-0.475003;	7.46508e-05
            1.95;	0.0286156;	0.00024754;	0.205491;	0.000143122;	1.44798;	0.00145456;	-0.472976;	7.49608e-05
            1.96;	0.0284092;	0.000249084;	0.203858;	0.000148696;	1.4344;	0.00142916;	-0.470944;	7.55566e-05
            1.97;	0.0281682;	0.000247891;	0.202364;	0.000144688;	1.41813;	0.00142415;	-0.468961;	7.38709e-05
            1.98;	0.0279599;	0.000241885;	0.200803;	0.00014155;	1.40535;	0.00139413;	-0.46691;	7.49773e-05
            1.99;	0.0274756;	0.000243598;	0.199222;	0.000139892;	1.3894;	0.00137916;	-0.464836;	7.29202e-05
            2.00;	0.0274425;	0.000237407;	0.197697;	0.000140757;	1.3769;	0.00138409;	-0.462918;	7.44261e-05
            2.01;	0.0272759;	0.000241893;	0.196202;	0.000136628;	1.36293;	0.00143763;	-0.460932;	7.47786e-05
            2.02;	0.0269168;	0.00023701;	0.194692;	0.000133695;	1.34938;	0.00140997;	-0.458972;	7.2285e-05
            2.03;	0.0265531;	0.000248346;	0.193143;	0.000137865;	1.3355;	0.0013984;	-0.457011;	7.48728e-05
            2.04;	0.0263528;	0.000239312;	0.191662;	0.000137703;	1.32348;	0.00135549;	-0.455156;	7.22185e-05
            2.05;	0.0258412;	0.000238197;	0.190241;	0.000132328;	1.31041;	0.00131485;	-0.453233;	7.11655e-05
            2.06;	0.025545;	0.000230362;	0.188823;	0.000132605;	1.29622;	0.001318;	-0.451306;	7.15855e-05
            2.07;	0.0252538;	0.000218678;	0.187332;	0.000127761;	1.28415;	0.00125909;	-0.449408;	7.36145e-05
            2.08;	0.0250513;	0.000222747;	0.185882;	0.000130653;	1.27094;	0.00130649;	-0.447553;	7.38393e-05
            2.09;	0.0248552;	0.000226026;	0.18442;	0.000133648;	1.25744;	0.00128008;	-0.445722;	7.28197e-05
            2.10;	0.0247099;	0.000224377;	0.183044;	0.000126389;	1.2462;	0.00123659;	-0.443924;	7.12476e-05
            2.11;	0.0245813;	0.000220831;	0.18172;	0.000127965;	1.23481;	0.00115908;	-0.442023;	6.936e-05
            2.12;	0.024284;	0.000224613;	0.180255;	0.000130439;	1.22245;	0.00116935;	-0.440202;	6.88244e-05
            2.13;	0.0243209;	0.000222916;	0.178915;	0.000126914;	1.21239;	0.00114717;	-0.438445;	6.86637e-05
            2.14;	0.0239078;	0.00022621;	0.17755;	0.000120505;	1.20152;	0.00113322;	-0.436608;	7.1426e-05
            2.15;	0.0235725;	0.000228602;	0.176267;	0.000117398;	1.19048;	0.00113246;	-0.434839;	7.07212e-05
            2.16;	0.0234695;	0.00021638;	0.174924;	0.000118561;	1.18064;	0.00111864;	-0.433093;	7.24952e-05
            2.17;	0.0231279;	0.00021707;	0.173616;	0.000116126;	1.16832;	0.00112852;	-0.431339;	7.25881e-05
            2.18;	0.0228884;	0.000214841;	0.17247;	0.000115195;	1.15673;	0.00107352;	-0.42963;	7.07218e-05
            2.19;	0.0227314;	0.000222057;	0.1712;	0.000118834;	1.14603;	0.00105506;	-0.427933;	7.47148e-05
            2.20;	0.022634;	0.000218139;	0.169868;	0.000118834;	1.13715;	0.00108772;	-0.426213;	7.50287e-05
            2.21;	0.0226071;	0.000216616;	0.168634;	0.000116484;	1.12726;	0.00099613;	-0.424536;	7.31167e-05
            2.22;	0.0221579;	0.000221136;	0.167359;	0.000113388;	1.11842;	0.00103151;	-0.422839;	7.14019e-05
            2.23;	0.0225537;	0.000225956;	0.166176;	0.000110119;	1.10854;	0.00107135;	-0.421163;	7.20873e-05
            2.24;	0.0220672;	0.000208316;	0.165011;	0.000110511;	1.10069;	0.00105095;	-0.419527;	7.23952e-05
            2.25;	0.0216649;	0.000212367;	0.163762;	0.000108641;	1.09071;	0.00104015;	-0.417913;	7.1027e-05
            2.26;	0.0215407;	0.000214438;	0.162529;	0.000110727;	1.08002;	0.00102878;	-0.416257;	7.08362e-05
            2.27;	0.0214631;	0.000210746;	0.161319;	0.000111416;	1.07302;	0.00101018;	-0.414591;	7.08062e-05
            2.28;	0.0210883;	0.000212493;	0.160111;	0.000109634;	1.06365;	0.00103036;	-0.413021;	7.20421e-05
            2.29;	0.0210442;	0.000213667;	0.158991;	0.000110985;	1.05348;	0.00102211;	-0.411419;	7.20832e-05
            2.30;	0.0207126;	0.000199552;	0.157849;	0.000109577;	1.04407;	0.000960629;	-0.409831;	7.2119e-05
            2.31;	0.0206291;	0.000198035;	0.156738;	0.000108558;	1.03656;	0.00096638;	-0.408288;	7.06e-05
            2.32;	0.020432;	0.000193898;	0.155731;	0.000110322;	1.02801;	0.000913512;	-0.406717;	7.02366e-05
            2.33;	0.0200883;	0.00019519;	0.154708;	0.000108868;	1.02057;	0.000915457;	-0.405158;	7.20761e-05
            2.34;	0.0199694;	0.000192085;	0.153504;	0.000103138;	1.0125;	0.000969571;	-0.403617;	7.17885e-05
            2.35;	0.0197905;	0.000191407;	0.152327;	0.000103709;	1.00378;	0.000934623;	-0.402078;	7.21011e-05
            2.36;	0.0195724;	0.000193537;	0.151263;	0.000101515;	0.995843;	0.00096099;	-0.400543;	7.14057e-05
            2.37;	0.0195152;	0.000194496;	0.150172;	9.8088e-05;	0.988401;	0.000905913;	-0.399012;	7.07874e-05
            2.38;	0.0193992;	0.000184885;	0.149179;	9.71948e-05;	0.980724;	0.000875362;	-0.397538;	7.11721e-05
            2.39;	0.0191348;	0.000194453;	0.148126;	9.57662e-05;	0.974489;	0.000894092;	-0.396069;	7.23672e-05
