#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -6.57968    -6.57968           0
           2    -6.62672     -6.6032   0.0166296
           3    -6.59935    -6.60192   0.0111358
           4    -6.62238    -6.60703  0.00945458
           5    -6.61443    -6.60851   0.0076785
           6    -6.61491    -6.60958  0.00647226
           7    -6.60826    -6.60939   0.0055504
           8     -6.6243    -6.61125  0.00515994
           9    -6.62962    -6.61329  0.00497374
          10    -6.59986    -6.61195  0.00465425
          11    -6.62851    -6.61346  0.00446802
          12    -6.57249    -6.61004  0.00524002
          13    -6.61829    -6.61068  0.00487516
          14    -6.59729    -6.60972  0.00461977
          15    -6.60893    -6.60967  0.00431208
          16    -6.61446    -6.60997  0.00405295
          17    -6.60957    -6.60994  0.00381461
          18     -6.6065    -6.60975  0.00360747
          19    -6.60546    -6.60953  0.00342468
          20    -6.60861    -6.60948  0.00325375
          21    -6.60834    -6.60943  0.00309926
          22    -6.63506    -6.61059  0.00316984
          23    -6.57076    -6.60886  0.00347309
          24    -6.61456     -6.6091   0.0033365
          25    -6.60576    -6.60896  0.00320571
          26    -6.61468    -6.60918  0.00308994
          27    -6.61465    -6.60939  0.00298211
          28    -6.60571    -6.60925   0.0028785
          29    -6.61618    -6.60949  0.00278912
          30    -6.59601    -6.60904  0.00273212
          31      -6.616    -6.60927  0.00265318
          32    -6.61632    -6.60949   0.0025794
          33    -6.61703    -6.60972  0.00251134
          34    -6.62268     -6.6101  0.00246623
          35    -6.60298     -6.6099  0.00240413
          36     -6.6114    -6.60994  0.00233771
          37    -6.61903    -6.61018  0.00228741
          38    -6.62159    -6.61048  0.00224684
          39      -6.625    -6.61085  0.00221984
          40    -6.58704    -6.61026  0.00224276
          41    -6.61445    -6.61036  0.00219038
          42    -6.59883    -6.61009  0.00215538
          43     -6.6271    -6.61048  0.00214128
          44    -6.60561    -6.61037  0.00209547
          45    -6.61514    -6.61048  0.00205158
          46    -6.63312    -6.61097   0.0020652
          47    -6.60333    -6.61081  0.00202765
          48    -6.60479    -6.61068  0.00198928
          49    -6.58044    -6.61007  0.00204219
          50    -6.63804    -6.61062  0.00207655
          51    -6.61238    -6.61066  0.00203612
          52     -6.6014    -6.61048  0.00200473
          53    -6.63467    -6.61094  0.00201818
          54    -6.60157    -6.61076  0.00198825
          55    -6.60562    -6.61067  0.00195429
          56    -6.61758    -6.61079  0.00192329
          57    -6.62124    -6.61098  0.00189826
          58    -6.61961    -6.61113  0.00187136
          59    -6.60665    -6.61105  0.00184118
          60    -6.59998    -6.61087  0.00181971
          61    -6.60072     -6.6107  0.00179747
          62     -6.6325    -6.61105  0.00180255
          63    -6.60302    -6.61092  0.00177844
          64    -6.63737    -6.61134  0.00179802
          65    -6.60789    -6.61128  0.00177113
          66    -6.59753    -6.61108  0.00175652
          67    -6.62843    -6.61133   0.0017493
          68    -6.62075    -6.61147  0.00172904
          69    -6.61451    -6.61152  0.00170454
          70    -6.59797    -6.61132  0.00169114
          71    -6.61256    -6.61134  0.00166741
          72    -6.61213    -6.61135  0.00164429
          73    -6.62572    -6.61155  0.00163349
          74    -6.59084    -6.61127  0.00163521
          75    -6.61727    -6.61135  0.00161536
          76    -6.63124    -6.61161  0.00161517
          77    -6.60778    -6.61156  0.00159496
          78    -6.61244    -6.61157  0.00157455
          79    -6.61815    -6.61166  0.00155682
          80    -6.62034    -6.61176  0.00154114
          81    -6.58852    -6.61148   0.0015486
          82    -6.63383    -6.61175  0.00155353
          83    -6.60158    -6.61163  0.00153963
          84    -6.60486    -6.61155  0.00152341
          85    -6.61984    -6.61164  0.00150861
          86    -6.60887    -6.61161  0.00149141
          87    -6.61937     -6.6117  0.00147693
          88     -6.6079    -6.61166  0.00146078
          89    -6.62187    -6.61177  0.00144886
          90    -6.61888    -6.61185  0.00143492
          91    -6.61215    -6.61185  0.00141915
          92    -6.60546    -6.61179  0.00140543
