#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           1    0.979214    0.979214           0
           2     1.01257    0.995894   0.0117943
           3    0.993719    0.995169  0.00788511
           4     1.01095    0.999115  0.00683039
           5      1.0042     1.00013  0.00553949
           6     1.00422     1.00081  0.00465798
           7     1.00014     1.00072  0.00399355
           8     1.01202     1.00213  0.00373605
           9     1.01584     1.00365  0.00361808
          10    0.995118      1.0028  0.00335544
          11     1.01485      1.0039   0.0032242
          12    0.977043     1.00166  0.00365037
          13     1.00717     1.00208   0.0033941
          14     0.99357     1.00147  0.00320564
          15     1.00244     1.00154  0.00299259
          16     1.00424     1.00171  0.00281033
          17     1.00165      1.0017  0.00264502
          18     1.00157      1.0017  0.00249808
          19    0.999692     1.00159  0.00236883
          20     1.00148     1.00159  0.00225039
          21     1.00037     1.00153  0.00214398
          22     1.01873     1.00231  0.00218453
          23    0.976454     1.00119  0.00236114
          24     1.00439     1.00132  0.00226653
          25    0.998533     1.00121  0.00217861
          26     1.00584     1.00139   0.0021021
          27     1.00588     1.00155  0.00203083
          28    0.998352     1.00144  0.00196151
          29     1.00653     1.00161  0.00190172
          30    0.992265      1.0013  0.00186369
          31     1.00511     1.00143  0.00180762
          32     1.00605     1.00157  0.00175691
          33     1.00652     1.00172  0.00171007
          34     1.01032     1.00197  0.00167838
          35    0.996774     1.00182  0.00163699
          36     1.00242     1.00184   0.0015916
          37     1.00702     1.00198  0.00155474
          38     1.00832     1.00215  0.00152275
          39     1.01245     1.00241  0.00150642
          40    0.986551     1.00202  0.00152005
          41     1.00572     1.00211  0.00148567
          42    0.995568     1.00195  0.00145843
          43     1.01396     1.00223  0.00145099
          44    0.998337     1.00214  0.00142071
          45     1.00597     1.00223  0.00139169
          46     1.01692     1.00255  0.00139763
          47    0.996837     1.00242  0.00137316
          48    0.998481     1.00234  0.00134701
          49     0.98238     1.00193  0.00137975
          50     1.02152     1.00233  0.00140666
          51     1.00353     1.00235  0.00137927
          52    0.995396     1.00222  0.00135922
          53     1.01884     1.00253   0.0013693
          54    0.994906     1.00239   0.0013512
          55    0.998344     1.00232  0.00132863
          56     1.00758     1.00241  0.00130823
          57     1.00855     1.00252  0.00128971
          58     1.00843     1.00262   0.0012715
          59    0.999515     1.00257  0.00125104
          60    0.995618     1.00245  0.00123554
          61     0.99576     1.00234  0.00122014
          62     1.01727     1.00258  0.00122399
          63    0.997235      1.0025  0.00120751
          64     1.02061     1.00278  0.00122134
          65    0.999871     1.00274  0.00120337
          66     0.99307     1.00259  0.00119402
          67     1.01543     1.00278  0.00119148
          68     1.00874     1.00287  0.00117718
          69      1.0052      1.0029   0.0011606
          70    0.993438     1.00277  0.00115187
          71     1.00467     1.00279  0.00113595
          72     1.00294      1.0028  0.00112018
          73     1.01318     1.00294  0.00111382
          74    0.988682     1.00274  0.00111531
          75     1.00605     1.00279   0.0011013
          76     1.01629     1.00297  0.00110105
          77     1.00061     1.00294  0.00108718
          78     1.00425     1.00295  0.00107337
          79     1.00815     1.00302   0.0010618
          80     1.00887     1.00309  0.00105104
          81    0.987784      1.0029  0.00105492
          82     1.01742     1.00308  0.00105681
          83    0.996917     1.00301  0.00104668
          84    0.999354     1.00296  0.00103512
          85     1.00844     1.00303  0.00102494
          86     1.00199     1.00301   0.0010131
          87     1.00961     1.00309  0.00100429
          88     1.00111     1.00307 0.000993124
          89     1.01037     1.00315 0.000985352
          90     1.00854     1.00321 0.000976223
          91     1.00409     1.00322 0.000965543
          92    0.999757     1.00318 0.000955781
          93     1.00778     1.00323 0.000946782
          94     1.00554     1.00326 0.000937029
          95    0.981546     1.00303 0.000954625
          96     1.03343     1.00334 0.000995816
          97     0.98731     1.00318 0.000999174
          98    0.992551     1.00307 0.000994846
          99     1.01608      1.0032 0.000993439
         100     0.99829     1.00315 0.000984718
         101     1.01385     1.00326 0.000980646
         102     0.99065     1.00313 0.000978791
         103     1.01697     1.00327 0.000978462
         104     1.00638      1.0033 0.000969509
         105    0.994027     1.00321 0.000964289
         106    0.990103     1.00309 0.000963088
         107     1.01496      1.0032 0.000960453
         108     1.00207     1.00319 0.000951617
         109    0.998004     1.00314 0.000944074
         110     1.00974      1.0032 0.000937394
         111    0.997539     1.00315 0.000930336
         112     1.00911      1.0032 0.000923548
         113     1.00576     1.00322 0.000915651
         114     1.01846     1.00336 0.000917326
         115     1.01023     1.00342 0.000911291
         116     1.00665     1.00345  0.00090386
         117    0.996833     1.00339   0.0008979
         118     1.00601     1.00341 0.000890566
         119    0.989453     1.00329 0.000890774
         120     1.01436     1.00339 0.000888111
         121     0.98414     1.00323 0.000894901
         122     1.00505     1.00324  0.00088769
         123     1.01329     1.00332 0.000884226
         124     1.00367     1.00333   0.0008771
         125     1.00007      1.0033 0.000870471
         126    0.998335     1.00326 0.000864454
         127     1.00977     1.00331 0.000859164
         128     1.00147      1.0033 0.000852572
         129    0.995097     1.00323  0.00084833
         130    0.996199     1.00318 0.000843529
         131     1.00261     1.00318 0.000837101
         132    0.995228     1.00312 0.000832922
         133     1.01531     1.00321 0.000831691
         134    0.985485     1.00308 0.000835935
         135     1.01478     1.00316 0.000834228
         136     1.00553     1.00318 0.000828276
         137     1.00266     1.00318 0.000822239
         138     1.01355     1.00325 0.000819713
         139     1.00262     1.00325 0.000813828
         140     1.00264     1.00324 0.000808027
         141     1.00094     1.00323 0.000802461
         142     1.00947     1.00327 0.000798012
         143     1.00485     1.00328 0.000792508
         144     1.00388     1.00328 0.000787016
         145    0.979824     1.00312 0.000798047
         146     1.00649     1.00315 0.000792915
         147     1.01362     1.00322 0.000790716
         148     0.99239     1.00314  0.00078875
         149     1.00122     1.00313 0.000783562
         150      1.0066     1.00315  0.00077868
         151     1.00774     1.00318 0.000774116
         152    0.994495     1.00313 0.000771131
         153    0.986721     1.00302 0.000773512
         154     1.00356     1.00302 0.000768497
         155     1.01986     1.00313  0.00077118
         156    0.994115     1.00307   0.0007684
         157    0.994982     1.00302 0.000765233
         158     1.00652     1.00305  0.00076071
