#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -7.82336    -7.82336           0
           2    -7.76394    -7.79365   0.0210096
           3    -7.69567    -7.76099   0.0301222
           4    -7.65391    -7.73422   0.0323703
           5     -7.6122    -7.70982   0.0338681
           6    -7.56711    -7.68603   0.0356089
           7    -7.54176    -7.66542   0.0359958
           8    -7.52358    -7.64769   0.0355962
           9    -7.50017     -7.6313   0.0352133
          10    -7.46339    -7.61451     0.03547
          11    -7.44774    -7.59935   0.0353373
          12    -7.43227    -7.58542   0.0350282
          13    -7.40173    -7.57129   0.0350682
          14    -7.38626    -7.55808   0.0349654
          15    -7.36208    -7.54501   0.0349907
          16    -7.33721    -7.53202   0.0351315
          17    -7.31323    -7.51915   0.0353439
          18    -7.27839    -7.50578    0.035822
          19    -7.24526    -7.49207   0.0364665
          20    -7.20216    -7.47757   0.0374134
