#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     1.48294     1.48294           0
           2     1.48237     1.48265 0.000201073
           3     1.48211     1.48247  0.00019879
           4     1.48211     1.48238 0.000168546
           5     1.48224     1.48235 0.000137305
           6     1.48223     1.48233 0.000116084
           7     1.48216     1.48231 0.000102058
           8      1.4822     1.48229  9.0245e-05
           9     1.48224     1.48229 8.04435e-05
          10     1.48207     1.48227 7.53332e-05
          11     1.48222     1.48226 6.86286e-05
          12     1.48218     1.48226 6.32323e-05
          13     1.48213     1.48225 5.90732e-05
          14      1.4822     1.48224 5.49403e-05
          15     1.48198     1.48222 5.40605e-05
          16     1.48204     1.48221 5.18469e-05
          17       1.482      1.4822 5.02696e-05
          18     1.48223      1.4822 4.75006e-05
          19     1.48211      1.4822 4.52505e-05
          20     1.48207     1.48219 4.34059e-05
          21     1.48217     1.48219 4.13542e-05
          22     1.48202     1.48218 4.02034e-05
          23     1.48208     1.48218 3.86834e-05
          24     1.48215     1.48218 3.70872e-05
          25     1.48212     1.48217 3.56813e-05
          26     1.48216     1.48217 3.43157e-05
          27     1.48209     1.48217 3.31825e-05
          28     1.48196     1.48216 3.28386e-05
          29     1.48212     1.48216 3.17395e-05
          30     1.48209     1.48216 3.07687e-05
          31     1.48196     1.48215 3.04342e-05
          32      1.4822     1.48215 2.95176e-05
          33     1.48201     1.48215 2.89531e-05
          34     1.48209     1.48215 2.81478e-05
          35     1.48216     1.48215 2.73442e-05
          36     1.48204     1.48215  2.6744e-05
          37     1.48228     1.48215 2.62613e-05
          38     1.48225     1.48215 2.56959e-05
          39     1.48217     1.48215 2.50402e-05
          40     1.48223     1.48215 2.44959e-05
          41     1.48217     1.48215 2.39006e-05
          42     1.48213     1.48215 2.33374e-05
          43      1.4822     1.48216 2.28186e-05
          44     1.48223     1.48216 2.23597e-05
          45     1.48224     1.48216 2.19428e-05
          46     1.48216     1.48216 2.14658e-05
          47     1.48203     1.48216 2.11935e-05
          48     1.48208     1.48215 2.08164e-05
          49     1.48215     1.48215 2.03917e-05
          50     1.48207     1.48215 2.00529e-05
          51     1.48205     1.48215 1.97579e-05
          52     1.48201     1.48215 1.95739e-05
          53     1.48217     1.48215 1.92074e-05
          54     1.48208     1.48215 1.88939e-05
          55     1.48208     1.48215 1.85947e-05
          56     1.48209     1.48214 1.82925e-05
          57     1.48216     1.48214 1.79732e-05
          58     1.48207     1.48214 1.77048e-05
          59      1.4821     1.48214 1.74232e-05
          60     1.48218     1.48214 1.71452e-05
          61     1.48204     1.48214 1.69504e-05
          62     1.48203     1.48214 1.67675e-05
          63     1.48202     1.48214 1.66152e-05
          64     1.48205     1.48214 1.64094e-05
          65     1.48209     1.48214 1.61744e-05
          66     1.48218     1.48214 1.59424e-05
          67     1.48212     1.48214 1.57059e-05
          68     1.48208     1.48214 1.54938e-05
          69     1.48213     1.48214 1.52693e-05
          70     1.48218     1.48214 1.50631e-05
          71     1.48222     1.48214 1.49014e-05
          72     1.48228     1.48214 1.48183e-05
          73     1.48219     1.48214 1.46295e-05
          74      1.4823     1.48214 1.45967e-05
          75     1.48233     1.48214 1.46052e-05
          76     1.48225     1.48215 1.44791e-05
          77     1.48216     1.48215 1.42929e-05
          78     1.48211     1.48215  1.4117e-05
          79     1.48214     1.48215 1.39387e-05
          80     1.48214     1.48215 1.37645e-05
          81      1.4822     1.48215  1.3611e-05
          82     1.48204     1.48214 1.35111e-05
          83     1.48207     1.48214  1.3378e-05
          84     1.48202     1.48214 1.32985e-05
          85     1.48207     1.48214 1.31674e-05
          86     1.48212     1.48214 1.30179e-05
          87     1.48192     1.48214 1.31128e-05
          88     1.48216     1.48214 1.29668e-05
          89     1.48184     1.48214  1.3261e-05
          90     1.48193     1.48213  1.3315e-05
          91     1.48189     1.48213 1.34352e-05
          92     1.48178     1.48213 1.38146e-05
          93     1.48178     1.48212 1.41531e-05
          94     1.48194     1.48212  1.4133e-05
          95     1.48188     1.48212  1.4217e-05
          96     1.48175     1.48211 1.45886e-05
          97     1.48185     1.48211  1.4692e-05
          98     1.48175     1.48211 1.49895e-05
          99     1.48177     1.48211 1.52266e-05
         100     1.48195      1.4821 1.51534e-05
         101     1.48205      1.4821 1.50126e-05
         102     1.48211      1.4821 1.48655e-05
