#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.30005     1.30005           0
           2     1.10855      1.2043   0.0677054
           3     1.11232     1.17364   0.0516144
           4     1.12523     1.16154   0.0401046
           5     1.11378     1.15199   0.0332013
           6     1.14269     1.15044   0.0277039
           7     1.12031     1.14613   0.0240781
           8     1.04885     1.13397   0.0239427
           9     1.09009      1.1291   0.0217733
          10     1.09344     1.12553   0.0198858
          11     1.06184     1.11974   0.0189021
          12     1.09898     1.11801   0.0174059
          13     1.11912      1.1181   0.0160672
          14      1.0995     1.11677   0.0149744
          15     1.11422      1.1166    0.013977
          16     1.09432     1.11521   0.0131726
          17     1.11762     1.11535   0.0123985
          18     1.03976     1.11115   0.0124005
          19     1.13615     1.11246   0.0118174
          20     1.11604     1.11264   0.0112279
          21     1.09931     1.11201   0.0107112
          22     1.09797     1.11137   0.0102433
          23     1.08409     1.11018  0.00986637
          24     1.08534     1.10915   0.0095094
          25     1.11098     1.10922   0.0091293
          26     1.12673      1.1099  0.00880299
          27     1.10919     1.10987  0.00847699
          28     1.11592     1.11009  0.00817699
          29     1.07374     1.10883  0.00799051
          30     1.06745     1.10745  0.00784234
          31     1.07956     1.10655   0.0076408
          32     1.07008     1.10541  0.00748655
          33     1.12198     1.10592   0.0072765
          34     1.13014     1.10663  0.00709726
          35     1.09494     1.10629  0.00690234
          36     1.14424     1.10735  0.00679062
          37     1.05466     1.10592  0.00675473
          38     1.06413     1.10482   0.0066659
          39     1.11001     1.10496  0.00649631
          40     1.11847      1.1053  0.00634267
          41     1.07629     1.10459  0.00622731
          42     1.11183     1.10476  0.00608143
          43     1.07006     1.10395  0.00599331
          44     1.13108     1.10457  0.00588871
          45     1.10331     1.10454  0.00575792
          46     1.08267     1.10407  0.00565234
          47      1.0784     1.10352   0.0055584
          48     1.05932      1.1026  0.00551834
          49     1.14078     1.10338  0.00546045
          50     1.09751     1.10326   0.0053525
          51     1.05668     1.10235   0.0053249
          52     1.10116     1.10233  0.00522254
          53     1.06819     1.10168  0.00516357
          54      1.0505     1.10073  0.00515421
          55     1.10658     1.10084  0.00506159
          56     1.09914     1.10081   0.0049713
          57     1.15973     1.10184   0.0049904
          58     1.07119     1.10131  0.00493227
          59       1.123     1.10168  0.00486234
          60     1.12648      1.1021  0.00479883
          61     1.11965     1.10238  0.00472879
          62     1.12895     1.10281  0.00467189
          63     1.09668     1.10271  0.00459875
          64     1.12369     1.10304  0.00453856
          65     1.09714     1.10295  0.00446965
          66     1.10354     1.10296  0.00440194
          67     1.06744     1.10243  0.00436805
          68     1.08694      1.1022  0.00430975
          69     1.08699     1.10198  0.00425292
          70     1.08559     1.10175   0.0041986
          71     1.12224     1.10204  0.00414938
          72     1.10876     1.10213   0.0040928
          73      1.1134     1.10228  0.00403964
          74     1.07909     1.10197  0.00399719
          75     1.11215     1.10211   0.0039462
          76     1.09463     1.10201   0.0038955
          77      1.0776     1.10169  0.00385778
          78     1.09818     1.10165  0.00380859
          79     1.10276     1.10166   0.0037604
          80     1.09999     1.10164  0.00371346
          81     1.08451     1.10143  0.00367363
          82     1.09902      1.1014  0.00362894
          83     1.11468     1.10156  0.00358875
          84     1.11805     1.10175  0.00355139
          85     1.12916     1.10208  0.00352421
          86     1.11789     1.10226  0.00348803
          87     1.11373     1.10239  0.00345042
          88     1.11522     1.10254  0.00341429
          89     1.12694     1.10281  0.00338692
          90     1.10799     1.10287  0.00334978
          91     1.06411     1.10244  0.00333994
          92     1.12287     1.10267    0.003311
          93     1.09542     1.10259  0.00327632
          94     1.16715     1.10328  0.00331266
          95     1.14722     1.10374  0.00330993
          96     1.11053     1.10381  0.00327621
          97     1.07191     1.10348  0.00325889
          98     1.12106     1.10366  0.00323057
          99     1.08665     1.10349  0.00320251
         100     1.10129     1.10347  0.00317056
         101     1.12199     1.10365  0.00314446
         102     1.10847      1.1037  0.00311399
         103     1.09739     1.10363  0.00308436
         104     1.13846     1.10397  0.00307283
         105     1.09143     1.10385  0.00304588
         106     1.08653     1.10369  0.00302153
         107      1.1228     1.10387  0.00299857
         108     1.10057     1.10383  0.00297096
         109     1.10949     1.10389  0.00294415
         110      1.1058      1.1039  0.00291744
         111     1.09926     1.10386  0.00289146
         112     1.13829     1.10417  0.00288194
         113     1.10901     1.10421  0.00285675
         114     1.13259     1.10446  0.00284252
         115     1.10614     1.10448  0.00281784
         116     1.07779     1.10425  0.00280292
         117     1.10862     1.10428  0.00277921
         118     1.10012     1.10425  0.00275588
         119     1.16086     1.10472  0.00277348
         120     1.10047     1.10469   0.0027506
         121     1.08238      1.1045  0.00273404
         122     1.08953     1.10438  0.00271438
         123     1.10438     1.10438  0.00269231
         124     1.09816     1.10433  0.00267107
         125     1.13198     1.10455  0.00265884
         126     1.14367     1.10486   0.0026558
         127     1.12022     1.10498  0.00263765
         128     1.12986     1.10518  0.00262419
         129     1.11771     1.10528  0.00260564
         130      1.1048     1.10527   0.0025856
         131     1.10314     1.10526  0.00256592
         132     1.08722     1.10512  0.00255011
