#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           1     1.18121     1.18121           0
           2     1.22685     1.20403    0.016138
           3     1.20367     1.20391   0.0107591
           4     1.22576     1.20937  0.00935413
           5     1.21404     1.21031  0.00752966
           6       1.217     1.21142  0.00635678
           7     1.21224     1.21154  0.00544975
           8     1.22034     1.21264  0.00487835
           9     1.23422     1.21504  0.00489033
          10     1.21401     1.21494  0.00440237
          11     1.20578      1.2141  0.00408002
          12     1.21496     1.21418  0.00374064
          13     1.22539     1.21504  0.00355098
          14     1.19738     1.21378  0.00351416
          15      1.2006      1.2129  0.00338791
          16     1.20793     1.21259  0.00319037
          17     1.21173     1.21254   0.0030031
          18     1.22112     1.21301  0.00287391
          19     1.21652      1.2132  0.00272856
          20     1.22718      1.2139  0.00268017
          21     1.19378     1.21294  0.00271844
          22     1.21853     1.21319  0.00260673
          23     1.22449     1.21368  0.00253921
          24     1.21649      1.2138  0.00243609
          25     1.21463     1.21383  0.00233887
          26     1.20388     1.21345  0.00228004
          27     1.22879     1.21402  0.00226527
          28     1.20387     1.21366  0.00221316
          29     1.23159     1.21428  0.00222157
          30     1.19808     1.21374  0.00221214
          31     1.22605     1.21413  0.00217614
          32     1.22752     1.21455  0.00214798
          33     1.17851     1.21346  0.00234412
          34     1.21257     1.21343  0.00227532
          35     1.23638     1.21409  0.00230286
          36     1.21282     1.21405  0.00223916
          37      1.2028     1.21375   0.0021992
          38     1.22895     1.21415  0.00217739
          39     1.18807     1.21348  0.00222185
          40     1.22499     1.21377  0.00218484
          41      1.2256     1.21406  0.00215053
          42     1.21479     1.21407   0.0020994
          43     1.21051     1.21399  0.00205221
          44     1.20919     1.21388  0.00200847
          45     1.21611     1.21393  0.00196445
          46     1.21947     1.21405  0.00192543
          47     1.19617     1.21367  0.00192167
          48     1.21581     1.21372  0.00188215
          49     1.21466     1.21374  0.00184383
          50     1.22037     1.21387  0.00181172
          51     1.20906     1.21377  0.00177865
          52     1.20933     1.21369   0.0017465
          53     1.21533     1.21372  0.00171382
          54     1.20987     1.21365  0.00168356
          55       1.195     1.21331  0.00168676
          56     1.22271     1.21348  0.00166497
          57     1.24104     1.21396  0.00170453
          58     1.16579     1.21313  0.00186656
          59     1.22453     1.21332   0.0018449
          60     1.23992     1.21377  0.00186663
          61     1.21566      1.2138  0.00183629
          62     1.20689     1.21369  0.00181005
          63     1.21733     1.21374  0.00178225
          64     1.19355     1.21343   0.0017821
          65     1.22376     1.21359  0.00176176
          66     1.22646     1.21378  0.00174583
          67     1.21761     1.21384   0.0017207
          68     1.19852     1.21361  0.00171007
          69     1.23477     1.21392  0.00171256
          70     1.22292     1.21405  0.00169292
          71     1.21039       1.214  0.00166986
          72     1.20023     1.21381  0.00165758
          73     1.23872     1.21415  0.00166963
          74     1.20104     1.21397  0.00165643
          75     1.21684     1.21401  0.00163478
          76     1.22087      1.2141  0.00161576
          77     1.21828     1.21415  0.00159569
          78     1.21711     1.21419  0.00157568
          79     1.21343     1.21418  0.00155577
          80     1.20727      1.2141  0.00153872
          81      1.2046     1.21398  0.00152418
          82     1.22162     1.21407  0.00150844
          83     1.22628     1.21422  0.00149741
          84     1.20181     1.21407  0.00148686
          85     1.21137     1.21404  0.00146971
          86     1.20643     1.21395  0.00145528
          87     1.22873     1.21412  0.00144843
          88     1.20492     1.21402  0.00143574
          89     1.22364     1.21412  0.00142368
          90     1.20415     1.21401  0.00141216
          91     1.22127     1.21409  0.00139889
          92     1.20926     1.21404  0.00138467
          93     1.21192     1.21402  0.00136997
          94     1.21793     1.21406  0.00135603
          95     1.21453     1.21406  0.00134177
          96     1.20194     1.21394  0.00133372
          97     1.23025     1.21411  0.00133052
          98      1.2138      1.2141  0.00131695
          99     1.21792     1.21414  0.00130421
         100     1.23108     1.21431  0.00130212
         101      1.2074     1.21424  0.00129103
         102     1.20057     1.21411  0.00128531
         103      1.2424     1.21438  0.00130185
         104     1.18848     1.21413  0.00131295
         105      1.2032     1.21403  0.00130457
         106     1.20709     1.21396   0.0012939
         107     1.22982     1.21411  0.00129027
         108     1.20746     1.21405   0.0012798
         109     1.20597     1.21398   0.0012702
         110     1.22784      1.2141  0.00126489
         111     1.23327     1.21428  0.00126523
         112     1.20767     1.21422  0.00125531
         113     1.21837     1.21425  0.00124474
         114     1.20525     1.21417  0.00123632
         115     1.20957     1.21413  0.00122622
         116     1.22555     1.21423  0.00121959
         117     1.20293     1.21414  0.00121298
         118      1.2181     1.21417  0.00120317
         119     1.22356     1.21425  0.00119564
         120     1.20348     1.21416  0.00118904
         121     1.19789     1.21402  0.00118679
