#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -6.36232    -6.36232           0
           2    -6.35735    -6.35984  0.00175652
           3    -6.35092    -6.35686  0.00269322
           4    -6.34634    -6.35423  0.00304429
           5    -6.34143    -6.35167  0.00334316
           6    -6.33515    -6.34892  0.00375293
           7    -6.33045    -6.34628  0.00403936
           8    -6.32739    -6.34392  0.00416759
           9    -6.32308     -6.3416  0.00430002
          10    -6.31662    -6.33911  0.00453804
          11    -6.31269     -6.3367  0.00471844
          12    -6.30851    -6.33435  0.00487528
          13    -6.30344    -6.33198  0.00504708
          14    -6.29854    -6.32959   0.0052211
          15    -6.29206    -6.32709  0.00543954
          16    -6.28659    -6.32456  0.00565796
          17    -6.27711    -6.32176  0.00597389
          18    -6.26679    -6.31871  0.00637509
          19    -6.25794    -6.31551  0.00679464
          20    -6.24619    -6.31205  0.00728555
