#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.21097     1.21097           0
           2     1.12617     1.16857   0.0299812
           3     1.12884     1.15533   0.0227247
           4     1.11104     1.14425   0.0195555
           5     1.13807     1.14302   0.0156835
           6      1.0944     1.13491   0.0150179
