#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
           1    -7.82336    -7.82336           0
           2    -7.76399    -7.79368   0.0209917
           3    -7.69619    -7.76118   0.0299965
           4     -7.6546    -7.73454   0.0322278
           5    -7.61353    -7.71033   0.0336643
           6    -7.56894    -7.68677   0.0353526
           7    -7.54498    -7.66651   0.0356355
           8    -7.52724     -7.6491   0.0351772
           9    -7.50455    -7.63304   0.0347422
          10    -7.46821    -7.61656   0.0349601
          11    -7.45274    -7.60167   0.0348099
          12    -7.43752    -7.58799   0.0344923
          13    -7.40736    -7.57409   0.0345243
          14    -7.39178    -7.56107   0.0344267
          15    -7.36738    -7.54816   0.0344684
          16    -7.34399     -7.5354   0.0345956
          17     -7.3212     -7.5228   0.0347795
          18    -7.28656    -7.50967   0.0352367
          19    -7.25314    -7.49617   0.0358758
          20    -7.20919    -7.48182   0.0368399
