#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -6.75836    -6.75836           0
           2    -6.69899    -6.72868   0.0209917
           3    -6.63119    -6.69618   0.0299965
           4     -6.5896    -6.66954   0.0322278
           5    -6.54853    -6.64533   0.0336643
           6    -6.50394    -6.62177   0.0353526
           7    -6.47998    -6.60151   0.0356355
           8    -6.46224     -6.5841   0.0351772
           9    -6.43955    -6.56804   0.0347422
          10    -6.40321    -6.55156   0.0349601
          11    -6.38774    -6.53667   0.0348099
          12    -6.37252    -6.52299   0.0344923
          13    -6.34236    -6.50909   0.0345243
          14    -6.32678    -6.49607   0.0344267
          15    -6.30238    -6.48316   0.0344684
          16    -6.27899     -6.4704   0.0345956
          17     -6.2562     -6.4578   0.0347795
          18    -6.22156    -6.44467   0.0352367
          19    -6.18814    -6.43117   0.0358758
          20    -6.14419    -6.41682   0.0368399
